title,price,link_item,discount,sales,item_list,category,revenue
Áo hoodie nam nữ form rộng Unisex một màu in hoạt hình cá tính Hàn Quốc – FORMEN SHOP – FMGV034,179000,https://tka.tiki.vn/pixel/pixel?data=LnxjNKD0WcAr49k3Zk2Tho029DTLQq_QWg7FAf05PQ9dkr-51n2IB9GF_YmD3pStXMOvKo8xFIbcSFOe8jEVa6QQmlPhtQ5zkWF5nV10Qc5cz8NJ_cJsz2nlfMRerqmw-44s80cqLEUbBYVR6Ev2I_L9uCYrEY2TOgKTqMWP2sDX8zly6GBHk17aS6IQQMw3wBZ6Isw6zmQzQ6DH7GOGXcvPboHybV2Mh_DdaR-6VL7y_fPh7kKEZQK_ePTAkiPKI-Zb1oGQ75UE9XcqpSRFVFwMUTc9DEnaEB9H2zIW3mMiIcxSmmW2FCw5B4RQ_GvycfvbGk0syAdFp39QobcgNxrxUc8ujvviuOm0iyUADTRAXAZ3QZjnDcxp2PFzCgiHo0LAKpApQukudmj6mCXhbPyzwxnCRgEnRsauHNoiSOf8EJ3CXM58W8Xes1QWN1P1TAwi6CHkpQ59d-sV3VvlBQycJOZPBpA57cUhG3dfEEKfUw4IZcndHQgtvR2i0e84Sy_3mWRYl5y_jf5KlNJX_daWBD46eeFWiGCsNCyx3ixxWbyG4N7_M5ggZ4WbQ0h2TKsjPfUT5DmbvWIIEI9_j2LXsz8ljpzWzcKC99Tv0aboZnfm1xc8ShIVCqQwCmhwmRbRkSBPfxYgqTCSC8IzFkzq3tZTvJN-4EfZITMi6xYk70Uv2indZQcPBVbdAblLe2GICW8iyF7gOSF8rCBWjoS3eZRlAmryrO4qF_bcZcXG6PD_zR-JFF776e7Fo1B8odrmuCcNJivTmHh7UeO278GCCd6YSUrDBzkcJtfqp8p8-BUitZfi_7Kl6IX4jkjrGzHoHr6oLJfaOKf3nzN5dMFQvw26_ieiMKDkDUUFmhuQDAi2IAFPlHkOBGX6TbRz1w_nAEWuQgKlJjyqlMfyvUushoQw1zfmzSI5r-euKng3Y6sqjXq92HethhJjc4D5JTFBytpTB-cTKUc10q7TZ6ml4mxryKU-g11gUAl46yPVq5rx3_QZ5NqRh6GcLJPYy0n4uzMfuAbM5Gl8iUqmL59VdBd-_lscnGuyDxgvEPz8Y81_3ns8A0yV00tFo8iypNYc_HH5oHf1dA&reqid=1KWkP083X4fdZvvY&type=CLICK&pos=1,-10%,925.0,aohoodie,thoitrangnam,165575000.0
Áo hoodie nam nữ form rộng Unisex một màu in hoạt hình cá tính Hàn Quốc – FORMEN SHOP – FMGV034,179000,https://tiki.vn/ao-hoodie-nam-nu-form-rong-unisex-mot-mau-in-hoat-hinh-ca-tinh-han-quoc-formen-shop-fmgv034-p71909603.html?spid=71909607,-30%,925.0,aohoodie,thoitrangnam,165575000.0
"Áo hoodie nỉ bông unisex Homies liền mũ có túi in hình UNFL, Áo hoodie unisex nam nữ nỉ Unfl Studio video thật tại Shop ,Áo nỉ bông ulzzang unisex nam nữ siêu đẹp, Áo khoác Nỉ Có Mũ Túi Bụng Phong Cách Hàn Quốc",100000,https://tiki.vn/ao-hoodie-ni-bong-unisex-homies-lien-mu-co-tui-in-hinh-unfl-ao-hoodie-unisex-nam-nu-ni-unfl-studio-video-that-tai-shop-ao-ni-bong-ulzzang-unisex-nam-nu-sieu-dep-ao-khoac-ni-co-mu-tui-bung-phong-cach-han-quoc-p146265626.html?spid=146265628,-30%,143.0,aohoodie,thoitrangnam,14300000.0
"Áo hoodie nam nữ form rộng siêu xinh , Áo khoác nam nữ nỉ có mũ phong cách",110000,https://tiki.vn/ao-hoodie-nam-nu-form-rong-sieu-xinh-ao-khoac-nam-nu-ni-co-mu-phong-cach-p141309645.html?spid=148697919,-30%,23.0,aohoodie,thoitrangnam,2530000.0
Áo khoác hoodie nam nữ vải nỉ xịn quảng châu mẫu mới 2021 Phuongnamshop20 nj20,115000,https://tiki.vn/ao-khoac-hoodie-nam-nu-vai-ni-xin-quang-chau-mau-moi-2021-phuongnamshop20-nj20-p165995243.html?spid=270813053,-30%,2.0,aohoodie,thoitrangnam,230000.0
Áo mũ Hoodie Unisex MonsterX Gấu X form rộng 5 màu nỉ bông cặp đôi nam nữ Oversize Ulzzang thu đông,105000,https://tiki.vn/ao-mu-hoodie-unisex-monsterx-gau-x-form-rong-5-mau-ni-bong-cap-doi-nam-nu-oversize-ulzzang-thu-dong-p137947751.html?spid=242841156,-30%,3.0,aohoodie,thoitrangnam,315000.0
ÁO KHOÁC NỈ HOODIE NAM NỮ,95000,https://tiki.vn/ao-khoac-ni-hoodie-nam-nu-p131238555.html?spid=270143686,,1.0,aohoodie,thoitrangnam,95000.0
"Áo nỉ nam tuổi teen BIGFOX - MISS MEOW thu đông, áo sweater nam dài tay hình vẽ lên tường từ 39-51kg",155000,https://tiki.vn/ao-ni-nam-tuoi-teen-bigfox-miss-meow-thu-dong-ao-sweater-nam-dai-tay-hinh-ve-len-tuong-tu-39-51kg-p124239921.html?spid=124239925,,2.0,aohoodie,thoitrangnam,310000.0
"Áo khoác Hoodie Nam, Hoodie Basic Unisex Nỉ From Rộng NÓN 2 LỚP PHẢN QUANG 7 MÀU, Áo Hoodie Nam Hoodie Nỉ Bông, Áo Hoodie Nam Nữ Unisex Form Rộng Thu Đông",127000,https://tiki.vn/ao-khoac-hoodie-nam-hoodie-basic-unisex-ni-from-rong-non-2-lop-phan-quang-7-mau-p140865502.html?spid=140865511,,4.0,aohoodie,thoitrangnam,508000.0
"Bộ Nỉ Nam Nữ Thu Đông Trơn HỌA TIẾT 4 SỌC BỐN SỌC - Thể Thao Mặc Nhà Unisex, Áo Khoác hoodie Dài Tay Quần Jogger",120000,https://tiki.vn/bo-ni-nam-nu-thu-dong-tron-hoa-tiet-4-soc-bon-soc-the-thao-mac-nha-unisex-ao-khoac-hoodie-dai-tay-quan-jogger-p262687692.html?spid=262687694,,1.0,aohoodie,thoitrangnam,120000.0
"Áo Hoodie nam - Chất liệu nỉ da cá mềm mịn , kiểu dáng trẻ trung, năng động, mặc là đẹp",97000,https://tiki.vn/ao-hoodie-nam-cha-t-lie-u-ni-da-ca-me-m-mi-n-kie-u-da-ng-tre-trung-nang-do-ng-ma-c-la-de-p-p122762684.html?spid=132709048,,29.0,aohoodie,thoitrangnam,2813000.0
