,title,price,link_item,index,discount,sales,category
0,Nồi cơm điện tử Toshiba RC-18NTFV(W) (1.8 Lít) - HÀNG CHÍNH HÃNG,1.999.000₫,https://tka.tiki.vn/pixel/pixel?data=Yx2a2FGGA63JrBt6_2p9ElvZWaG2pXuD5Dg8ayZ0Ll_UD7FNOhF5672UUJF9FSVfzDZo2Fy8ODWpri06LKltRJD2Q93kmyIxRXYkffoTgyJinWDIQCq4aXYrEAJVgVKDSgvjxIgivFdmrT7kixqUmLIEHH4SUiRCM-2lcrCNs1ZpdlfnWq_sfHvQrsNgUkmcsJoXiXUFd3IdMpWVnmiQl3NmmuotVLw4OOIShaBJYuRQtiZWQ-6i_SRiE4z34nxDcY274CmnOLmSNIebkbTJXI-s0sNaxJLznhdOji9tR7PIUGF9yg7QeD6g9Zuf1qqH-r3E0fx7gcCWfFmzwJ4RkmU7nJvUwqvbflqnIgpFzdTddCeu_iG15SnAX7CFA2ijb_lUT0Dh4HP15wHHFjeorCaayj9hYWbs0I7YQn8oLFAzGkVZ4lQgns2iEZR7udsYbi5QTvy4sYPMtAirqZF5bxX-U5KIUChEr9SpdS9vSJwBSIADrFBWjp6z1sIQ--UUKbg77midKjRPd_srrzeK_5rp9MDYefpauxrPd1zPWVUe-l0biKlLInnVp3L_j3jiXeLOlsqRQ-ttlrw-GStb1NCGd-8kdGlH2Rx68jSqTpUXohH0T-VJqk-ErQrfFM-iLKvkSovFZRPdbW9OtOYgQeWjxNF_4yvST_fwLEuqvNrk1q-hfNbpKWVKXYTJAzlXlyktC_SI_I_sjT-789jOU5BOKBrHsIkKMOqN1Dnw_h_MJxpq9cAn1IXq-doBr3YgonKvMJx_VabEkYhd3WjfY92HgCPjJawApo6QGMx6LVwN9WbTzOWxztfE8r-dUA7p8hCxPs7CORAqcju1YyEZii9kzhCbqBQZY2JMV4Z-ilxuSX09tXg8BEL6mvU1PKqgwUPVKV9hCzWyIon4cCeX18XYSfvZUrq25nVX_E5DbvgrUwqSdWpr5aVdo86zeAbj4sCKTaXldCzuXmYrKB6FimlGv4uWrKkGLSpuTqIVJBTBabNOHta8TxP2Kr0zXC2XEVPa-NwDogViTyVz88Jik_9N1d2nZrwlVvFV8Lpor-8bChhI8EzJAia1dFH0D0tSJ2TQWGAfceHUa7t5yyor0RYKgUnNn0IqOAvLwmnVBe6z6AbUrcCshuPH1Q-pJS0x5G5xKca3RGftvvywFhTJCGrgQ4cF1PPx4UD9rgbQJ3edtR79mlYrMV2_UAgXXiqCgZxy2Y-jIeHAYDPLC4U4WeaKi9xnM-o6Mg9myWYhDPpMB5Nb7xvNTiCLo3Q6_NcorbG7wvW_i8rPVUmp0nrV1nf8i6FCmgzn_kOh-1QzPZozWVLILWR7ilQgj1oPiooCX0MWF1QxnPtvDTKCggaPFC5SR7W4QZwhfUR9Kl0PWwQ5VE4voLZ6&reqid=OMHl47vDAdzVP5AO&type=CLICK&pos=1,1,-31%,Đã bán 2.3k,dodungnhabep
1,Ấm Đun Siêu Tốc Inox 2 Lớp Sunhouse SHD1351 (1.8 Lít) - Hàng Chính Hãng,229.000₫,https://tka.tiki.vn/pixel/pixel?data=cGSEV7brfaRSw8YIdWJjKG7d3N8Gv-woj0TP509t0DQ5Txc3bflsGkFaEobMZ-UmuA8oGbuMcvAShjg2Lj2kyZtpuPrO-D7qXfGWhxyMIoffWGwUsWbLjZyUfp1GTkjswbAfJjwOLb51vLCLph4b5MhyEefkqi8i0mB9FKTEZTW_tBxXuR_zzZdqwYlX1_cxpgS5djL5dGcU-f3BP9hJp9-e08v4ZCe89zPF9iHRtDObBUPrQLBwq9fsJLA1_5B6I2tZH5V10rsdE1HtSCk8p-6QHyfHptb3vAj-pFjuf_M6QepKatiEhwDN_sl9GikMTZsqU87KbOiowcvFk_MYgt0odfboFBz6ssQ_mN-q0L5UEu_zLKZfuv28XPrYq3Gtfq5d4YmCucVkdINwhMd_x3cDgadRonHMLa2huSOimNubh366enXR9NvpW4Ol8ZGHb3oBnOlYZ8BMF2ymWLgEsaDPFbu2SkCETJfEE57knM4J2STJm4-pA0l3YDpolW3LnLeFXadwSKZyn_wNNdBKckScZsGtwcPP2nydlyG1WzpId1yJhe63NbYi5NJqqoWNRGSCPFl9caxr3j1GlVvCRVHI2NamJbUtz2-fBYrIRfniGpwyyzxjPAYKylpeICkcR02S05GrUwGKPP419k2fCKLADuFIXd9ocYDj3WR9HsfwMA-5WM9oKRcOBlXBL3hmJqD2bu9poTxiUI4EmVZ0XlEnLBPt2UdqrgVdMw-0ccDWF5GuUh7pi4I32527LGlGSYANnTbfAYWxbX4UYXH_8ngtWzsVl2M1y-79idWceoy5ntxR14SSNI5GT8NREiHdgZWCMPPXDKtoFPas_zUiIDhOvdzA-QQ8-xYN0L6db5EEuNv1_1vSf6aIdahbA3Ki2p0kVH1FgHk8bElIxCQ8YlpF78RFY18ki4U3wtVcEvafPxKavS8Uri-22wge261hd0hvt-LyxaG43tynU3JRtIf2G8USEVSEosE0TipzbIbI24uuZ6hXaXbpqAXF42TYBt2o8NY4i3dHh0CeAciAWAGN3xxUjILK7k-Tlj1q8DxPkDI-wDFcux8ZRv3ghvF892UIpVUWnZLckviP7MC1w08IrQkPxvOcctEpDQCZMu0xXJx87fyR9O_hj4IWr1KOuH2k7HMayG7DjEXVhpo1MFVaqzZGmLOqkrDYfPTrRYgI0Giw7zsp4E_Z92udKd1fQV3rkteviSZ04ybt-Z5qwjreQDpD1PaoBia22xoA48Xik0As4ZxFXTOccQHw2ApDF_c&reqid=OMHl47vDAdzVP5AO&type=CLICK&pos=2,2,-46%,Đã bán 5k+,dodungnhabep
2,Lò Nướng Điện Sunhouse SHD4206 (10L) - Hàng chính hãng,439.000₫,https://tka.tiki.vn/pixel/pixel?data=BKgZ-8UqqDR0ZSraW0ueSFUKye3AzguG2sAdbf3-2GYspYIE_TGTWNdcEOr_7HZXG3PdN5ybKySgJzlQMgaZhgejc9K6VVbGZ5Omu7xq6KDG74aB82HTCm-waL2a3QHS_ME9BYax3IErWmKCbNbMiipl6x7SsDie92sJHDL6fKCKm7zP1ZRnrTQ3Yk3awTdnzM2QOfbHKlnSw-nLRLX3Mm4Fd9wxmNGdo01aAmMGmxL2WK3XTaX7rLp2TjwMvBTEItnLzrMXfbR7Pj7rzWWja_ELazr7VT2eWIcAc1576CsiMzOtPx-sEHb8hDIgKpfEW8o4y7MSHhDGeW87apBYwWzvHde7DX9sXb-oYFxjGWNk0SPleT7vQW6JmU97P6J9QfF7HyILi9jvMLxKpBMHEz5OLAIPwtz7_RU-88BXElYu_U-siozX555Ouwjqzx6b3uij6JwyqcZUgO3qRaBd3LraG8uh-1Ag4njK1QXJlpxIkkqmh7TgCf3s4yplEh4VHIqgaG8fGGmHxmHYX_glYZrT9fUJQgZSujUlVTusJpiTvd2_3XrlNScB0hC3Xahpqvu7dN19z3-fjk33G_ajUa2XyKOqFCR4p4yIzBFBpBXGV9aTblfM4gf7B11ROKvP5APE3sRrWzKmr7LgL70GZp5BW82U6TcbWi24e-M6JSqyM4A7G5uN-K3oMp3FXV_AVxb7Yr7ncDwBuJu0YPRVuuVFCx3r75KEauz4ErjC4O3-NYRb0TvupjZGIlqtor7vA2TLffbAkqCHtoLDPm6oDmtZh_isnmDThHy1tMyyLMTkFcDr5tPx4JWVoH0FIhO1mvcrvZVOwCYIFl-yNft-kKCq8KqjzLAFM9SazuNdfSFfjhP0_G_KLeMAtBXyZRUyqHl3GfGpv_Nii_XF0h0UL0Aifrifwd1LnGuvWMDzG5Gf4DelmtbaNApdxJU6f492TXvHd6GiQGahGrpbE0fkU7zbq8oA6FjV5QCvW1-eNZdKMpo-Y2HiFY-2KLvzyiG0rdpCIYHkKyws9AaupfXn3jVTr4H0LJB9xy5wOEBu7n6Ot00vQHdCFNNtE7iIFTYWoM4pyNZDTtEhThsb3e5CcZZuHR_P6OWMJGK5tpNsPqe9nkgD408OLBf4LBE3_2-73LqXrBgZk2XVHEj1tQbbqVDdt2yGObMbXJzeu4qig4ldAjR-IiBX3HEVuCEuVet5HUZT5KZOr-3JhFgiE0Kvc8JgcQsBGgLmIlKdi8RDxYp3ALHOUKZFWvFJ2VJjVQ&reqid=OMHl47vDAdzVP5AO&type=CLICK&pos=3,3,-44%,Đã bán 5k+,dodungnhabep
3,Nồi Cơm Điện Nắp Gài Sunhouse SHD8217W (1.2L) - Hàng chính hãng,560.000₫,https://tka.tiki.vn/pixel/pixel?data=9TjeXzye8o1Ede16uqkpqp75Y1IXjlEbmR4D-6Dt2RkLsD8ehRmo5Cvv8F-gYGz0AmxCMaAR1Dq4IiyEeuqF2A-olDp4S_EyGXfr_0p7-uJUVlHpNyDDSOywdXUFU4UUYgfoSx-2xb1wKu2hbYJowneZjQVT2njiOYFd8OPxitleUWcMm1V5t4TrvNFRRSMW69nKfyrNcQb81ovkeZJNg38is0NIBPtOVkQw1b1U7rsk9q_sL4t1Z5Y_bkPLtWtzOYsjg5ULxvPFiCFDqygXBdJ0i4amiIq4AJJ5UlthxQlGSllZvpACyqWXoB9ir53xsadcsAXHNtgi6aGcEZ4KqPkWq2T0f0cJkEB3f9EQQ6h9M80my_lEmw5InZubd8_-bA0bcWwzILYCvhhKxCkFNw7VdYirGL1HNuUmwQoWOuU_-Ig9jtnQoTE3EkJegS01sxTYgGfp8KEJydCdFD-C5UXUwjStQdHhcd59IFgez5ZjENlLqqhaI8XYMzULV5fqQXb0vk4WKg9WTbGoXjC5WV1mOy8yRfmQAB2fGv1eoTjMWhRojulajHOW4CHEucOBCEfd43pXmFYMDqo2eW1BdBkNVhsrdHYBrLk1-xHmM1JX7kcgxmPQmrTuCejiIfq2hJeSbpdVAmZIhZmCaSQQn2PUSpvMXot5z1BXLspqZ14JLll4bMe5_gbQJtBLnXjtKcW-nLddTfgsDg16TWm0kkw2wH5winOfoeidBRKpkOZCNJq6dpbGNpM_tmpnoDRrP896FEoKtZih09qIE8sBT0m3P90tMAWrQpq2ejLuMjV0KJRfpSrqd_RtWwTMQ2KX1sEOLyWrcbCEz0yGr6aKFSRXxKpm2CCG8ddBPzP0egwz0O5PCc9m9sqwD3hUWJBf9rG9JXWTOYCJAp-YRln9UfOQWRA2bupVwZMYyhp1mqnaFzXku0JFsTT2oh2Rmc-Jz6Ov96B98R-ZDAw7_6KY9soJmEzXY-bi_uvcIR6RzzIOZfNiMNxR0aDyLnYoEI6ygm3-x_Q7_EtUMIn2TUtJsZ3CK6jf5EFltkX66kTtngXwlaCsnUOoY66wGT0nP_wmnx8wgpMqVj8oIENpBwqV5V8hMp9RvcF-zenurmJUhH9-HznCRB5SQtR4mA85ILMNvYM17Oyz7uoH1XKC1Q1EF-X8dFm1fZoGAJZ6voPD7_DHJSED409LdmXMzlW9UAOhQeu44QlcMnvRCI7tQWQ291YYZ8yoixDh3Dj9yc0q7kq6ebQCmeSBmizgakW_FJVXQYslp6iyjZ0S_5nNj4ckzmp3&reqid=OMHl47vDAdzVP5AO&type=CLICK&pos=4,4,-46%,Đã bán 992,dodungnhabep
4,Nồi Chiên Không Dầu Sunhouse SHD4027 (6 Lít) - Hàng chính hãng,1.399.000₫,https://tka.tiki.vn/pixel/pixel?data=bvaCo6q9lA-N7AwlYRyCMinEuTgty2u3OGcx91Y9ZO6gQATzUGz-4r3v-QVK7USIKmpC8w8KpWzzkNTBw978Hj2i3BUuxhTEkBsHsfsVoPvvadjn8qOnJkKVod3ZrEKYUgcM-PBixhZ4-2nfupc9uoRZcOrhFu7hgmHOJuO9RQTkp1npFU26-M7zcn0wysWcNv5dAkjxY8aEVpmzhldFzhuIELrJ0geNxe3W4zeOtHuWV9f0jpIIvfinvN3MOPsCbiddXb9L3nS8_t8Cb7XQtnEL2heb-aW0TrZ5-LzLSVHcWoBoB5wK2Lrxh3rvk_BliU-0XfxnRvhwwBE6GFzcAdHujfZ0tBE8AqhcNdTA-Sc72_N9T1ly-a2m_wTK8NF3EecixdnVeJP510cd0ZNGD4hMAFIAHu8mK1A51qDaaVbAIlraW6Ieoq3St32JrBCS2aGLpCrl_se1hG18VjzD5K1GgLG0ckalZAQlRXq9Bddl3nZpI4KbYulYg_OvxcC2xxDh9bBvBtZ-uMeQJrgfYmXNzikCEECyDiYNYmGrGqfxaepZ212X2Nw6wLguhCwzqpw2yFTs6Kh_i3fCaPofvzGt_-_4jvVYN0UAnHpHvHShxKUsfZ6hndAf7VmVHruQPRbY106qplqcHDt9d6aPt9oqaNBEKaXarxvsmrk_7g4sOSgQJ5szAksp2eDWHAyO_2509OAz3pQFQgvG2dJEUXRwsSPohPhPEKdVTyX-YX5m8bjKROU3K-ArFALf62Ea_fFXMOlBcQ0jS58Wi68OFUCLoDm42pd53shs5Nwo6CnyajESmixKVFh05H2AslEThFE3lyu9AX5ilpbB7AIeWN6Vr0J-xOlgxd2uMjLO_f7L50yY9xDDalozMabd6CWroiJGPTR1sFSyYvWD3ZlVg67iSHiCFDNWOfzamX67wlr3b6XkEDXKyBg8CFgyJIo1uLU9ySTvcr7Zqr1EEJTTY8Nt-3KV_V0gQuwE5EYlEgOuaQuErHR_SDnQNANGwQu8FceL04fASoCW4Zd45k8r9NR5VNxg5BO-NKjQ5mZxdZtUsGKL5HHJCcLcM5i-hkLgBf0EUDmdvJlvDbPLqFrpThpQlw9wDV7L1-6RhMtFnjoUkALSExtRRmsk_VYUqInX7viE2pNXVtXgfpkHn91mYe-bTPiOZSmk2rJvJ__EAEdV7UzA37S8pvfcguCb4GqiInTTubz6q7zwKxrqMSquLd01DDyAKAjbfDQfBEul1mLjS-fAsu0LBzRtdANdYO-bmoWWuYrzYw&reqid=OMHl47vDAdzVP5AO&type=CLICK&pos=5,5,-41%,Đã bán 488,dodungnhabep
5,Máy Xay Sinh Tố Đa Năng Sunhouse HappyTime HTD5113G (Xanh) 350W - Hàng chính hãng,349.000₫,https://tiki.vn/may-xay-sinh-to-da-nang-sunhouse-happytime-htd5113g-xanh-350w-hang-chinh-hang-p6774373.html?spid=6774375,6,-10%,Đã bán 5k+,dodungnhabep
6,Nồi Cơm Nắp Gài Toshiba RC-10JFM(H)VN (1L) - Hàng chính hãng,525.000₫,https://tiki.vn/noi-com-nap-gai-toshiba-rc-10jfm-h-vn-1l-hang-chinh-hang-p2365901.html?spid=173230776,7,-47%,Đã bán 80,dodungnhabep
7,Nồi Lẩu Điện Sunhouse SHD4521 (3L) - Hàng chính hãng,409.000₫,https://tiki.vn/noi-lau-dien-sunhouse-shd4521-3l-hang-chinh-hang-p2393139.html?spid=2393141,8,-48%,Đã bán 5k+,dodungnhabep
8,Bếp Hồng Ngoại Sunhouse SHD6011 (2000W) - Đen- hàng chính hãng,469.000₫,https://tiki.vn/bep-hong-ngoai-sunhouse-shd6011-2000w-den-hang-chinh-hang-p530774.html?spid=251421,9,-46%,Đã bán 5k+,dodungnhabep
9,Ấm Đun Siêu Tốc Inox 2 Lớp Sunhouse SHD1351 (1.8 Lít) - Hàng Chính Hãng,229.000₫,https://tiki.vn/am-dun-sieu-toc-inox-2-lop-sunhouse-shd1351-1-8-lit-hang-chinh-hang-p102432143.html?spid=102432144,10,-34%,Đã bán 5k+,dodungnhabep
