title,price,link_item,discount,sales,item_list,category,revenue
Nồi cơm điện tử Toshiba RC-18NTFV(W) (1.8 Lít) - HÀNG CHÍNH HÃNG,1999000,https://tka.tiki.vn/pixel/pixel?data=poDyYuobi2MxWe8rUReHpguk9n_RSxgxgKUBwQHLv6cxzUh8Ulk9DFYidYqZ2-VzSWYHN3sxrS6O6WOraHd0adPuz1A4F02gSNpbnoxJ0J2wMWh4aHa1yoAY8D2P7Q4OsmZuziC87bp5CJeIJTOgYE_NPZqFFa3HmfOQMUqkep0lNK63g9s8x2MgUhO0vew6YIJZ6xLXXvQZu6hx0eSC7CZDmjwRsCN_ib3GPb6Scos-kODypGHDnXJusceWxQGUUWOrkO5MIMP54lecHSU11V1wG7RqvCOG_q8x_2It17dpZwudJs0A2s6uBMKhdyr050DeOT7M0DlO9qG1qlryh1mx-IofT0ZUQnMZpVVC1Xc0x06qwkSGFBgHRQtR9GpGR1VCXOdAHU3M8l4LI8KPOH1Ge-GH86EGtnI8ZD-21YXGillzYhkAlU5K0KWC-sYs3WYw8ONzFa-Bg1dqeqQtPjpx3R1-x1IzHYgd1jtfJ6Q-C-s0cMuBv3KSh31PXSEzUafqggiwURV-1oWwNrjj5b5b_wsAfEv4yn03JeOhWxceEodwjXlt0saYzVOu-6tiWD6rCzdcONG38h4V0-K6VgOCvoNbTOv3QMow7nJ9wgUpb3L8iZwBJzScKM_l-mrnPrJDNi1Q-tH6ZrwD9E_5lpQd9w1T-YjY6f641PPaYPXWX1PiwRsiT9UrcaZFxoplNrQmX0qe9bsWAUBJ0rBTfqU4MDImgdRP18ouOuZBOaI9ITAQqeWve7JGms_sHSsrFytsW9BEfcdUsF-b4t5aYq7GlgMne1Q-Wl1xGlIt0gjBXuR_2zHSFtx3wtn36QplfXYWXwvELugbUmbbq2pnE4QvNU2b5bsAaOkQX9ZqNTx2mD_Ab9G9q_cwBk17GPZWaKOnr0YRkMPbOr8kQDQw7HRNyCNm0p6WRIQlbcaknPPrSBZ9yOpVGBdy6sF8VYaKFUbPX-V3Wj_cyBTz2X1qJqnRHKXKSN7isfdMtzvEvA33EY2rM23NwAERIYNxOn1qSAq-66OdEWvvOr4iPWYcGcnQ0EmyVbgxdpLZf6tenO8Qm8cezPTrqs2WxZVqyhlngFSYrR3mQc7Nc_5qs8SbB8ZoYwGNfATj6pCOXjGlzb2yYjMZ8uEIfnynT3vXrHJQTiKTOU1TWnISUyPniQ7kE_1CTkKJdGEhMniNFYj41S9RKfsd5AZwHxtHnCGKs_Q-jqpDyKpJ4zbir11C2j8Pq8jppBXSyBHXsV5OSvDalHhNqkAAJi89KnSVHsvCW1YvVy3t4bdYFV_erAC3O8fm3ZEZwozzUdSLWP-mwAUZZdBY3oWAUjBblWqam9nca1u-krEu2eTMjbydd_fYQHMmWY-D82PnSvb7n93pqSReNZknqksAKE0&reqid=2XvL6pdJZOpU7PU7&type=CLICK&pos=1,-31%,2300.0,dodungnhabep,diengiadung,4597700000.0
Ấm Đun Siêu Tốc Inox 2 Lớp Sunhouse SHD1351 (1.8 Lít) - Hàng Chính Hãng,239000,https://tka.tiki.vn/pixel/pixel?data=kJlLkJ32erNi9s6gpNOvXEHYMW0hvDEwVFKlbrNYSIWU1SYBTIENyMYBvzb9iyqimJp1vNxjoAMdQ46yKLZFkTfK0Pg92F0G0P4TPFt5-vTU1BYZG74nP5akZm-NKZWQoJwm161zkNwvy39awxRVPRm-SGz_o92iwp2h92FZfyCKd2K3oQGIg0zb0m7Fx3avjvWi6VQrvltd9YDp5i_I8sC1GwwOkz4BhS9wMhyWTgE6lv0-7edSAoJ7iXZGE0m3zapJql7uusJcSVVgS3-nhfXLrYEBXp4_-_JCZDK804TV1VpzALLZY-7Af2RY4TONOO7DgtKEpZxyRmZ2yvhsUjV8_A6CKujXIR7mqhEmpgyT0-rEHZQ8H7Cb4CiNw_W4LhjRePJf1kO3GeCDkidRgpbKMPCSBSLVQ_N5Tma2aHZaMQQK_WQNb7WF5vN4ZtxxHedupCrz8Wwdw7cF2OZxFsBQ_hXZmMGD1kLif4A_1xqLMzFrWdQGEja6yONbNE9zCtm-fefmmth1o6nHT9XBX4INaR_DG_XnrqXWWpo7roE4DCBhUSNW00SXEql753BRzvN3zdMxxKR7Ws-Bp0-rEk_ak_2U4HflHjWsATMZLF_5xC__iYZ9xhEVsK1aZsnjFoygYE4PY0w5O-u--HMN01cFN0nJChMYK0fum5RMzP4QE3ELG5oexc-ChVUJ2RqngHmJIeNPyYplHa8i_lsZmK-39q0uaK60og-mQlt7HFZmVBBbw8bfgFM5KBVYA23e4u1LYR2S0Pfekl1QSsRs_Gq2d6Opn3HIEqqpz7eg6unoBI_TXwGJwx6p63U3pQ0Ait9syWg9vMLjCqRGcXTaEi3okEqnhN8gbq1uiuVGCIvi-Hdw5E_Kx6q6xuW7M77OHCxyzM5Yzpc8oJCdIGDiXCuYanNF4Atma3aybE1_mvCHyWq_9YxHusfeU5xlwcqk9ElJc6pkHmXM0gejHGpRO5tfVYX2ojjRaEeIIparn1PlZMgNl5vvW-3llTYenV6i26KP6FrcsXcBTDWhmdvmgYgggwk-FiVFpoe7TjhRH3TYKk7ZynYaCTS6r7IT2ZE4-Jdew4pNM3P6p6U5N0UWqRgN3mM536aEMWChB6VVIw678HbkvJQUxnXgu66i1EoTY5kby2PDgQ_G08S81C5wuOCBB7h4qRXgiY3Mgrm9A_1qHN93U2oO4TbgP4U5FSqu5ScFzl_rEcJgHzB2vag1yvSYpmOaa7Jl3J9cuZKMGC-mkNGho_bQb7E3py-uDOcbCA&reqid=2XvL6pdJZOpU7PU7&type=CLICK&pos=2,-55%,5000.0,dodungnhabep,diengiadung,1195000000.0
Nồi chiên không dầu đa chức năng 12 trong 1 Sunhouse SHD4087 (6.0 Lít) - Hàng chính hãng,1599000,https://tka.tiki.vn/pixel/pixel?data=wWIjOg9QenDAIgwuRlni2I39b-Xbf-tr37Vqhhz0MWQaG0_FicVVoIJS66nl15nD0lB1NEVhOPseYZamoJdgMEscnPOticvsJ5uZd8qeDxnKXRTNcKi_sgcoDIqSM58pEHFuDdwLfbX92XDALdMkndq7bFLp82RF9ZLke7XLFkW4Pn9CHtmxN-BCWo8aJpVbaQTlnKd5P2uMaI-tIUlB8stFk9G8s4Q_KjlUHHDavZhxosTDkOehpz3O1azqfil3befBM0UcXJH730eOoaJ6UZqggitHwhOtGlilgp2cLhrnoUz74PijZmeNw1XF_hyBOPZsUj6H4R2XbR0Dd6OsfP2RY3JKwUTYXY2-ujOofCnVgRlu-eWT2vP00mVMAX9yoyKM7ygPp4Zg0_4i8Tbjy-N_Dk-Wud6SsuyDtVMfwUh-ECwLVtquYtPB5SB-x03AXVk8esWio0woTmrATDZlp7xooORhc7ifmZ2bG8yLirfUWkSXB041fbl0ZUt6qr26cKSSgpVerX9IIPIcK8K0dBKGGrziOsnKOahxovCTaZQGcihteJhm9Dh8nZ_2y4ZAJK5LZRTls66uTJwTwfpGGFanXp-GDeC5Aa_CFvF_ApyRCrcksyX0H9a7JSoHDJnMvYSIWymhUg8O9rrNaWIbWQEdRc9hvJcdczojYjrau2hOvEaRioEbsnardKxqmDuNmynes_lZ-60wQo91ESs7dEleBRYY_p9Zl1XmlSfPI-ifN7ooASdv3KbAtwIurtqbvLP-t-Se8GUmwe10jwc1gfSelmn6SIRswb2l7icNysRklvRGxO1gQEE6ZBZ0qZseUEPrmWKN6U659VRhD6QHvSJjLv_djxGQkZS3BvYHupbRGnQ6PnP5yPaKFkVPzJfAAVZZXb5VODfCCjftL6Ode3wzJCiWjCPe7S4Xeu0NegcU3bgx9dzwIl5q7PD5XENg01FgdFtBTH9vNyFnMrkowqTeTngDHIRijoP0SuuyaF5_cUT5R_8XB7nA2nq81q17uRbknr8CahS2_02UIoZLXaZybw2ME6shzgyPr7a2SfHDeqhA-IoZmMc-LQ71I5JrIZxZOl7V37_EBv5ryqL7yS9YAlGqeoQIazC7LmxUwVNVNVWT3nUR0JmNaJZcECFCFFdqVSvQ9-T4-N6-rEqxwoNfrrr-dhejBS2R1--fnSau0SpHnWRNsJ0F7LtGvE0TYk9lWb3YsLhZG2nBJgO7W6KPCtF8zgM_R3teqNzNHy8DBUWk6aR3rhVJEcwrUKV0ZBGMXHjxZmEbkwIJDxkHSZje45uRc1UjclHjXzczhVh_KQ&reqid=2XvL6pdJZOpU7PU7&type=CLICK&pos=3,-41%,192.0,dodungnhabep,diengiadung,307008000.0
Máy Xay Sinh Tố Đa Năng Sunhouse HappyTime HTD5113G (Xanh) 350W - Hàng chính hãng,349000,https://tiki.vn/may-xay-sinh-to-da-nang-sunhouse-happytime-htd5113g-xanh-350w-hang-chinh-hang-p6774373.html?spid=6774375,,5000.0,dodungnhabep,diengiadung,1745000000.0
Nồi Cơm Nắp Gài Toshiba RC-10JFM(H)VN (1L) - Hàng chính hãng,525000,https://tiki.vn/noi-com-nap-gai-toshiba-rc-10jfm-h-vn-1l-hang-chinh-hang-p2365901.html?spid=173230776,-40%,80.0,dodungnhabep,diengiadung,42000000.0
Nồi Lẩu Điện Sunhouse SHD4521 (3L) - Hàng chính hãng,451000,https://tiki.vn/noi-lau-dien-sunhouse-shd4521-3l-hang-chinh-hang-p2393139.html?spid=2393141,-27%,5000.0,dodungnhabep,diengiadung,2255000000.0
Nồi Chiên Không Dầu Sunhouse SHD4027 (6 Lít) - Hàng chính hãng,1399000,https://tka.tiki.vn/pixel/pixel?data=RtKn9m3sz7ZbbiZx8Q_6OxBIPArG_iPpExAiK-TE51ihEF8bio5K94Y7-WMIiMTqB1TGz__ct2NhnWp6oOzKTOt4pN0ms5Whvgkn43rxoDBcuc2cvlUR2RGwSLo69vIQKJtO4BK7-U-MTBC8i1_WixYpZKxCAb5q8-1JRTe0BZ3GqZs8-cdP-gKFtqLSi9z-0oKouL9TnEVZYKj0JPgl_Kyq3bW-ozBubqnTqr5U8mdetUPxVdd5oI68WrT64_OtLf4vMKpc2YqDcLNS8o7YLc3828zha6K948qeBrnPwYCp-3KdMRyOXjFPRHerst1lJOEOjpc_eo4vT5cUo7FviyQHZ13FN-_6_MzlgaQ22XRa7poXzZQRXT3bTLHNXtSxvfblRcguJI1DRdqS97Ski9fTokLZnERLbDpvzS1vuO0aFjzdvZV3Fxuf7ev0Kk0I6cA3QSCHnXKaVJ4_H-OjYkWizu_-b_pWM3W5zV2JXYhxWxyPH71J0xmPpb1TVIK-U9FTO2dkooKEybErDjUc0SBK0SyGBjmVITYfUoAjnAqOSFZF4sc12ywT1YPiqhwoIG9F1rjKDLYbQBI9IqEElIY4jEfuNWyFuqxKbNZgD2mbjGKmdT4cZAuidaOLMti9RXn5bMHUTVnyMR1eamcT-roeLHfGTBRjIZZtgyIQsMf9CGLpRMXdTMtHUlATSFZyUE2qn-iyU0QMfgHLF4X_0fGfwfcCtTqoeklc301F1vZQjsW2MltXch5kYGKD16OeQZt0qM-samkyhNU67YpGWW3hlk37ycxe2ywsl_G86JBiw5_PyXIWfvk2xoZ_-qBGel-xO2oEjUOtKax1jUkrznxkQH5bepWHOfYfK2yoVsziFxVOXZBdfh6OUXWAQrfWs_ZByo32b2l9ttmqvwDXgEvJNIAnrZfpMd1Mm-oVxGRJd5ZJ_gy_qCKd_7kFrgxdAXHDqafUJwvpxPJ_r_ke4Tm8Dwhs42G447vZxX3KXo1ChYeu4dtIYA2DbwOoXi4BQLbCSfiOCQMqMgKhBnx8liY_xoaMnK1faQNusODqq314Yq4bqRWqEAAO27EfSNGAfizGni7lsCLQ1VBE2z9OEphkBobHJu1yOIX2Zdnms-wJ0Gx1IzP_pjLfK5QJh0M0te-2Ft6Y1vyDdH2bsORdtpP6iYN4D1rfmvNZmmaScJD9HtdxXR6axLAgAiPIBIXqiHTRrQeGshAORiuhp_MWGsq6sprvH9_weEzHOXKEWxOSQbduQysm2DTXwc7NjNY1pP1e9Rs&reqid=2XvL6pdJZOpU7PU7&type=CLICK&pos=11,,488.0,dodungnhabep,diengiadung,682712000.0
Nồi chiên không dầu 9 lít Sunhouse SHD4036 - Hàng chính hãng,2070000,https://tka.tiki.vn/pixel/pixel?data=IdXrGRU_1gcND5GsLktnx4_Qy1X78804CH7xZToa1N_RcwzW-pTxx9bm56gZ5IV-cGD3OXxwMwOsXCVqUCZsucuTvqTwb079WOSla6QGfgnhv_eEFpCNJdfK1wHB2KZ_lVhD4YcB6wo7xHYWAEGiaCSYWBeLlWlktEr7gg4QBtiFSwONty3raTXPPzuNNgyIazEyHpZ2EmOLO9or6LRT31OUTRDLm4bfLXaSYp6YOo8aQ8vh68B11kNAmY_mzy-Fz6riCUaXNqAQR6sErwW3P7Z1Ifo6zSKldp9VjVi24Hk7zv-5eQt4BEFgeCEGlQa600T404zAVwateJMyYzZ0VV_V6rrYx-qAp9krNJuc5qOUDzybqy1GxgBGpR4qxU8GUsS2htce7oaXMKHMqgyf_ce3jUV4PkFrzMWs4CqfYl_GnVUKv3g-e1agfe8m-Ryuc4HYNwbuq5VLa6Za4ot5lm-HbKp6m148JGNgAnI0xIkrrMUZ8qHb5pVf38GavWDDjQM7m1GE7HVyc1o4-qkPaLd_9C7XdKxpUqxyP5Z5UXQQO9u9DzeK7uh5No4r5mOdolssmu3Vr_biW1TUtmH8WKe_-1JEx3n1j3V1u_SVpHU9i-kBa3cOTFvq7JkznS0TjJP3Se8bIwH3UcTFKAqasQxeh2xvLQHmWe8TeHcZE3JztaD_bqwjlvemJ1lD37VmOhgpYuU_43z4UpFy29KAw5-EEEYo1HOL1M3WuXf0Voqj8Ye23zvIhZ1KHVKSDQpXXcPU8u0FDuVY7FO7fUjj-m7hXEahCerOtj7oLv275z1Kz1QZ6x4esOLQKld_ZDc19uwzHHgYUJ6NrBCmVCy65rqwsyHeLyY3ynjkfIQz2NreNq2As6tSTu6ZCJXYa8V7c1xPgTv5eZGBn7sJVw2bBVJ6d5oyQw8N530fbB5da-3LS0gOLz5cYC2RkdzENclVBn4SL1ZN5WKHyNuQoCF1YxVS7zLHffpdEpDbKlOT3AncDuswfyV3QCXCxt_inyazHzv-e7-vO1p0Xvo-3bAI03lXt-EWtURAyxz1V87pdatYBRBfJ_rqiTWMzt_uHIr9giQGioYheCMU22mu6-kSzVr8egtnE3CLbleEYxirc28tnXhE1l4vF4mzBoTB7ukUdE78FuoaZo7nVORaAq34cirr5fLtWbFWEjYz-Fnj9Ff2rEmeqRG3BaKv6CTOAOMYXmsw9_VpgaNnjvAWxB24Bygtceea-5G1vUN6R68YtsN89icuUJpr-pKguzMadiWbGjPAgE_n&reqid=2XvL6pdJZOpU7PU7&type=CLICK&pos=12,-25%,2.0,dodungnhabep,diengiadung,4140000.0
Lò Nướng Điện Sunhouse SHD4206 (10L) - Hàng chính hãng,469000,https://tka.tiki.vn/pixel/pixel?data=CZhXPNl387vjjpsb7ahXNO9TmjE9qKz6KC2l7sHPjULZfRWaw1ARvdtMGPIa5zT2gCDUZgKOGHW28MGgfMCKNxwbPnSYc2yVF-D_tk0lV6HnA_qQlf0NqcyD5_Ef4bPiK91OAAApo72Fco1_4fxZfOgbLtRlNGHkY5sAeKekSMnNFc2tW0h6Fpoe2GgAvTwrGtqpKuAeeAN-dlkzOJxBt-Pw6YOrmIliK0Hu87ldHNEK3iZdBjKu_1bLJOH1iItcPIHg-Ox5oSfVD9_5Y7-HaOSmS_ZdO_Y-TDuufo8UObQmVbcDTG6N09nA8VP7Q2a-tmnZ0p3vNwypEuH38Fae43ilzxzslU7Q2X1wbNIduN-kEvatnMCAWF-8-5AFP9ebuKV2CVO-vhT8Qrtla219bWsZfoSunZ4952k_VsbssCLZWYrQ-2vEMA4l2djz9dA0qDK7zjO_aO2wE02Zp5rJpADPwtkikvOio3X8Z0SxMzhRrqBdkCT49XBFmma03YCZcL5Qi_lnD_kkwxbxRb_MALYcQjrK6iAjH9bvywGxuSlneDb-bz1-zV0VVwjYYH4Xs1AhZNmAPAQXF-p4tVTDg-LWzW9enN0mMusSXQ4_EntjgesW_8VqFzTE44uXzMI4QQwKivSQvigRLXQbSftSK_zCXu-N-fc22GODHswJKblGk99LzdZOu0fYBk-zJZmTucI42HVVNFzZKF6-WOLNiKHBUWfYpcW9oT7Hig8yaOTYeKcBHbUIUxHPNilHYC288wlx5SsbfyeUSmo_DbXZr_b9cLItLHHLCUa4GXqLIUw_ls9e3WupoI6lk4WUYEKW7162_y6mFTe7XfvWd7foRF6TZIkE-Qh9y-gxub5Knl0P7p3dkywE1P73rr06j5N41RnAHEQ2qJO6gs-MFG3lVMTX_NIHi9Q_9YltEAllYPn2sHFNBGB8MADFcDBPQwM79UKRrB3V6Uz-dNhJJp_KNOvX1o7OZMeIsV8ZSg5QhOSSXKcwErbnxPlA2up-NIGDJPw4qzhzfADKYGXPopB5IJkU25VSi7Gq10vSRqpWZvJVpzRWVdgpe5vNezhha7STUoHd8JBqbR5fE2p6yoodxQKTwkQ-cSBsLYTnYW3cJOgzjKs-C8CRm1CLlBqiICJbwsouIUxiep0IO2fGtFBcqg1I3Y8VnZ14a7vAtLyr-w9f3-2ITx-yPKBppwk9dNT8-h7ZPzTX_17Xnk1CVK9-EuweXciVI6UQCaPWH_CbpQSRP5sLJiqM_oooyYPN&reqid=2XvL6pdJZOpU7PU7&type=CLICK&pos=14,-23%,5000.0,dodungnhabep,diengiadung,2345000000.0
Ấm Siêu Tốc Inox SUNHOUSE HAPPY TIME HTD1055 (1.5L) - Hàng Chính Hãng,139000,https://tka.tiki.vn/pixel/pixel?data=AzbbxFXcLO1GIrpymWEGhrVuSzsQVC56mSqtRQMu0jhDOjwTT-aDUfHn9NUXa9gH28im5E5PNdNNeTBbj6-H7QEBQdheeY38Qew0mAqpKjdUgs3fhDmVIwNQBQvIVLdclZm_N9rObbepSHQ2OBq5zbeuyEduA_3BZPfueGFRURoAHG_1w_W8AjldnuUiz4slOI2d_wftVyNPhwRMD7E5HQls5VSxanvsd_2Q-1Trj7cJSO9xsTBxG7dVb4JefubCZauc-rBQFpAHLnBuuzyoIxJTiukBeMUSv9yx8uKvLO1VIxxThaQ9ONzCXY6nMxEn6IsNSO4zK_cHe55_9Gdj-YEIGD5Syp_iiHeJ7_OaRWMJXJbzp-Kq8xL4jdIpufUqkGOOZOuQbGzv0PWoNQQUh9c6kVTQj1dm2j7lW2LOhLARFzwbe8j14gFxJ2x2ijwNlJ3Rx2uu18KYjjhXlQnAK2JI69PGa0TF6eRt67Ffa3Zg3OzZYHUA17ZE07GslFxcBRcg345CG0YgwlfARL2Wo6wLE7la2JUd0Zziq1HmFm0UYHg2Xmwr9HriLZxpING_KWMM4nwGV59CkTfm74V1-yzD06EbK5FJQ7d_TeQXySvdvMUZRBaQOcfMaVUJiUpPoic5CBFxyo7H9UaHVimdhBCczrlEIu-T-uTgLCIs4Mb1oXJ_DJQ3UM6Brfz2n2jX_bBlFNOrsD3RclaV01Ivh-Xg2Q3xKyYcDOPze8NHnqgYeUDf5WH3CoCV2IZBUy10yQv8RvlY3kT0CWr8_H06x18tmd5903EKEfIlhjKUg9_UTwqWtNfzj-s1QBiR-DtOiwwdhh52RJS7PZeOrKOWIQ2xJzxlLA_ntNIO2Nuplxyit6etRtUkj5gJE3KVZXcPOThKh603oKJeXGTD-JLWe7XyHe-VvFFkQIVrZC30Xp6R09YAFhOCuIB_NlBadbH944evM8PpoLOf18K53Ep8F5lxkc9P0RP1pqhxU_WvUK4X9eMqbNSuMWmKX__wlLyEDommYSuJ017tZkAiB8tdCwcP1V1j9fZYRmRkGeEdcOLsM7Jp83oJq0qbIGl6aKvARQwzKBRD-kKgG1q7tvYl8NBX3FkMzpofVjNi1chGAr2ZCqIJ7E9DLZ1izVZ-egQSztXnAC_IlWrX7-642qdFRbrfXQ05Tov7F5TEq9gtfDqECxzlkUk4vhcee9KNDuvWz-aegXySVVcYGkGFh_oHBCmIqnhwefDYCv5RLBUOWK2hD9gIrzOqn3PxXDvb&reqid=2XvL6pdJZOpU7PU7&type=CLICK&pos=15,,5000.0,dodungnhabep,diengiadung,695000000.0
