title,price,link_item,index,discount,sales,category
Lò Vi Sóng Sharp R-208VN-WS (20L) - Hàng Chính Hãng,1.249.000₫,https://tka.tiki.vn/pixel/pixel?data=51npoS-u8riGiPsjWYsAHcFNM2Zm35ddnpqHEVdtKdmJm8ELKwyvS37oqiVKmdE-Cs_WN-3xH_VGAQjcPiW97iCURitbmd1H_0gYKl6SXHQGepsKcW_Wr9ogqPvRVgO9A3YqSe_WmiY-HYUQPxpTucziC33ftIO0mACRhWK08oe3h1rSXTgesCeKJKi7dF07GpnvmgMmKXLmCX7sFW9AUbjVWB7Z07XLX6WNsb88XXR3TusBKm1K1XEJLwFfoyyfsrUFBKv6tTsWmXeO98BZSF7QTh4TLCEern8R14YoMqj4lqTB50-dGWuvR-j09VATI_rdK03vaqY3HmNSDcdlX5Qvul1ldqo54C0QoY-SDEi9qXDRJm2QV75tC0zpApcb8pZgP2gKMKJO-EdHLuVoCcxtF3By0oP8QEutuvZjflS4u7Ln5oqWSvtO1Q8VOVAU8d38l728bWGjL9pcua63DYEf4wVeNPD8RMm5Dg9kGcqi59Ynb5yDG-OEYqkNwtAvK_qq21AjTO9iagtFUvriQAaaaqF0VxheItWq1clL7guRJWYR2vhoxX7jhDLrVf0QiLOlaY0sR-MqFLuavQ-pBqEo0NQsPuNmmbLKz6PQI6GYC6AVs3eNK0AqVMiff-uBIxvydygMRys0kINN4VP6UYz8zscww21xKe12_wPmf7n9Or0ASbO5aw4FcJPc3piOMaYpOA6CeTeP2We23ZoCzdT-dRB29Ae307iz7KLIb88g8g_QALhm4a7Pwko3HIjJO8hlL445LQIyZm5ErroHeWEvlLAlpsEiuf7oW3nzDVcHlS3NE6z3-F-PM4Z-iI2PSW7F6Znk_qFRSK2w0lOKip9yBA3C84q9yhpNG35dbhJCiuGM-i5LgBi80p8iHQAF0boZW9XBHOfIPw7aFQcb8RBB_jtGBUsHYX5-H0-tECsrY6eCHnh6SJWQq7iCZlJtFVtfezyL1DHKbAmo9qsDn0bQQ_Kf2zWl_5zlBSi4Hhez_DAdXVVzw6TkZU1qb_8YI1LQ2-WRZjtrpB9CfkaZ22-LzfLeooYZ5gSBaAnTzQhYc__oi7PypfWE03WPiuF90LNcd5V15cQaKz0f8gdEZHnMTRBhXvwXTxxqO_Pd3nDmpa2RLSktCmPgDo8DKebEu80Rk2SoPUvfEaanhQDJFBYOGSXVs91H2-nc06Lw0I75mF418S-bGiTYNMXhiRrNf0v4cnCVbXynSpGm6Y42KnhN1spouNfOVtQoRDnLn_MmTW5c9xPBuRo1w0wdQ3bypr4hMjM2WtgNAqm43ZH3F6U82eVu2kT-H80ew6OYbm-Jqp6uET7Ce8K5L_lgDbFebljuxdnxisC9dNRGSTvwL71OEKBYnwDKwhNDaM48vWmoe1whmkHJXVM04NF8ZHD1z7Ap3HfvvfN_JzKq&reqid=pASu0AZgZsvk1TcI&type=CLICK&pos=41,1,-20%,Đã bán 1.3k,dodungnhabep
Máy ép chậm Sunhouse Mama SHD5515 600ml - Hàng chính hãng,1.299.000₫,https://tka.tiki.vn/pixel/pixel?data=-zX-c7oOdoju1h8SQzNYJDGWd8cjI2yXxDrdoDo2EMH9BZQhDn7YTSwA09mppu9WiHeKNf-i-jVUVYB6mBxiTxHSBicRkvHikrBhpf66mkgtWH1vqfFR5Kb6xgGM8MbbLSahrZAjCNmjxFGeLLqSsuXJYLr29uwZ8FvwzOSuNn1AbmTLiQV3_RjWoLxNyvUXzhaUAO96FbdrRSOQTUbUoF13s0X3MYVsPsSHeIYkm7t0FlSfFq2M7lzcdq9QGdQTJ-E-WuHSUbAUzk-OCcDzr0orCB2jcrMkvhYWEVXm4C9HeXYQibQiCjeb_PwAUHGm8GBBmhWDDlOMNQKJ7ivA4VxJMRRH2wkYGM0DmGi6TQ-KtZ-PNZWAI205lI2DRz7sGT7WG4O5rkmQqhz_mFws1Y5BZYyOGaT6LF-wOVijWRVNAPcRZgFxhhbb4KrxFVye-1Gk94xGqGBQHRACLOhOmoabolqfyKxKPj2kpvk8_YGN5Mx7401uQnZftghArEMyxLcna_2ifiNZ9JASXwHfRhD618A5mf0kZ1DN-FKWBWrJuxG-X92BGZzm4RgJwQQkFEe6-rENFePBTQxupjA8J4Od1igImEi62IsA3sX2NtR1sEkBhIOKqm9igvv6hrI7Uqz6cRIC96ySX4mF7QviE-ZKA4jn_53kKrxS-6Al52tBPld85dCUXg1OxtpVngEaPXKkenQ2HkfGExRd4SEl5nATdJZ_cbpGOZrcXbYYVlkr8ZoNy8PMKHzbK-mLKSVGILolyUV0jRwP-CUpGceYnbqV7uVuavb6-FbvX1fivjFI_B6KSDApO4jgdO97HxnX0blDwH7UayyLQC1okwwdWzE3LIUilwpNgVs6Wrib6M02BTrPdqoPDQ-_k9BJ9H9MiPMXpHNlLXyp2NwvkZnYtxjpZ-23iwlozivSH2Whxo1pP9NXeZ_z2ZCS3XYNshHP1Gd63jSALUytNwXfpMgtNGOK277dUYsQrPp42yXgB-kmwQ-BkFhP7NX8IsA0M0TS1wRtXtXoFqjY_XmletzzqAYFXou4Cf44NIagWZdrF0nP3B2UICmRUO6QzvP7S8fKbQhQ1DecHBhQO0PFsu2lB7vjXBPej40l_SYQzr_lqEuKjggJKwnlRKVs1y4Sv0y8K9AstHy9C4zh-vQcBLia2OTNTM8OzB_8u1ObGg4MbQHrgttC72H_amyTflh816rANQusQCji7kDcCO0VTuwT5Fy2uJ84b-FwpMOWOkZODfZVhTKg6Th2V8hnDaHJtFwqIlkVr1NUpVaDzCqfa7OgjT5vBWrlMn-ESiWXnzBh5DCmgSz6afTs8cAIb7ra3H-m-WbQWvxx1lZVB-S1sgbKOUYOFJt_1i4-Q_mc&reqid=pASu0AZgZsvk1TcI&type=CLICK&pos=42,2,-32%,Đã bán 119,dodungnhabep
Nồi cơm điện Sunhouse SHD8606 1.8L - Hàng chính hãng,741.000₫,https://tka.tiki.vn/pixel/pixel?data=Zemjl3Cdqeq6s9QTJO3OZg2uYeuJ1EkTGaxnw4fqMJi1vZxmYomwWOtCs9SxEuxh4tE7HNfUdeadBoFC8TZLNmXK61_OZkS1WPzvO-4DRhHwItNdZNgqOpgOXJeS_hgbI2SvBCxzep8IuaQMKiYycr5lOQ6GxI24qOMXOMBMCp5TdSL_JOa-ONB1UWujN7Y6v2wKzZSUzYP5FBxpRQorC7DxkhoJRyzi-ac2frtgEvhlLh2YAQo6bcivzPxBpE2yfnt2M0T5TN2rEC5QAy_nW4XrG_zVGzRQh_kvMzUX1KF63LG-_Z5v9Ic0i7fWi4hzCn0n065FrTwuaiIoehlQiQtxCxQblpw0H5q5zgK2V2Ot9pl8Yr7Y0BygG6JplbQJsYR678PNGFVUwjUDMey693nIREkiTDmdI0mRVcr_SG1qolvdWEUWeTegmhR7_xaBe9_ZThtVkxDQmxCQjPjGRJlFLysnFP0M8ePZ2C_iN8mlFx2TXeiPluQZoULs-RpMLlIKYnMQXDPVrN5GRzaByFy-C9jhoXHgOqRQjHf786KdzgIYVkUrYcTzgDUlboYbxOc3cBduf1DErptCXKPPtuw9wnsaWS6ptwuwUhjpmPkKgbAOa0YreGbrBb9ncaMbY_bM5b0fpszEa4wlZNwFbKeIp0njubGWIb_GDSyRUHSr0epjrHVnNwtTwsNiOWTL11Bu7SnVG7jqyWm1UHGLuUVNNVlj3PbxU6IzDhPRmCL9-JWMSasSn5kFfRfi9tB8QBtTjHxKfEly6jNaTyWwXpwTPgHKIv5Hrj2XMrQ_zH4Wkt3Z8W19kLv8lEBx28fTcKThwOOtsd-ZIGjupSlAAeBh-owz-qp5-2IHm_QhI9O8E2jAKewxE4LHEZEXCDViSgAaTF906jHBzbdDdCvTM7z7biwMOieGiAAxxOdp20CutgCQjzhrrXohseunHP7_sMCBFs5d4E4TrITtRrMwTxchZ7irA38jfL7BCtmyzNfQq-2SyDDsl7SDmr_l9lNeCiEteOswe_3waqxT9EYHMinD0dcapcY-L1VKtRkZV1vwTQVgIttJLiOc3ykW8DRDHALQMPoh6FgFe9ro-bMjIKOxVjJ5zIUMbP9E286fgL5ikLtTaU1qUU63dtBQ7nfT6mDnlQZkw5yC1eIUuSa9GDdG6adt7Nk8QDHTZrGdxfy8plS88MVKU5dUY6pZy6e7CC-zu8j4uxgEtc6AeanJDjXW5bn-IhWj_Mm0fjlAOjdMnSCK7H2hQ5Zw0JCbEdQUiybnYg4XvDZIBkBvltzUuO49ATBuHJp73iyAfsY2AQsCFGZRSvZgc85pn5rXygf46yz-b8aax8lMXv5CIQBLPVk&reqid=pASu0AZgZsvk1TcI&type=CLICK&pos=43,3,-40%,Đã bán 596,dodungnhabep
Nồi áp suất điện đa năng Sunhouse SHD1657 (6 Lít) - Hàng chính hãng,1.300.000,https://tka.tiki.vn/pixel/pixel?data=bF9cFlTCfCvbuEvH5QFW3eySkMjLlgRIo25Eksjg_mDaDcGU1nNN2paCjRqTEDsgakRZheFBJZQDxlx38dYD4U_JtO9z6gGAGxZnXafcN4rfGjksPaf8gQKwqBSaxg9Z88__B0zAc4i3bfqcnPDoh9ylv_4rRgeWypEzf8b-xcdLvfWiQkLPAhy_PhK3EsSfZc1e0jmn4BgbOFPs9ervO7ff3VJkCge8W8juMPPJSB4cLDSvqMT970G29BlLFCkYBtucp-DPbbDCO5Sf9G76AT8CHP1WnJBd-nZxggYDAnSVxF7ABfRtAbjzx79NZPuMkKAEG4Ny9xIq_G3GoUshz5aQwneYZmiIjTB4yRZLY5M5nFkA8pQyCEPGklj5_0Vd7bfJmqTT2YAkaAWrIQOEhAX-lh9ZLWOFeYovghHA0F6hIE_yvnUPLxtxs1M8oTENpki5kPjwxiLLf_h4Rl2HvEaSCTJYDPFYR4_1rXWyiTiU2GKkKNGjAwPFYWhJefMy9VF9Wn9n7c3W9exE7k_tfDhjVqE1mzY0Q751wK61QiGuWC8FnI1fXrUHdGkfDdsEstusMvDxlwHwsGrWo8vpuw0F4nnptQ3d0MAgTF7pCD4F-FutYNbTAOqPzny8LugY68mDqDBvUUt_zTgMXPG9of9vlwto4hEA6PmvziSkrqXLmOa22hyc3ICzcM2C53jMgy2H5JWL2J4oL7QrBsmpdYdFQp44gEJ3pP8d8VBKjTZwqyjYclfE21qH0S0w3pCe4haus_YDGIbu8eNYKiupNCpLUPXyQsJXbnO1Sb7UWoVL5RLg1gEmO_xKJ-r1EcA0oMwp-3aLR5kfrSqDnGOjO73gvWkcRjywxE6V2vQuCRSAak6KPsVgL1YHX3j-Y1Iiu2KxezOt-kZYi4nvVnKX7vVZ8e8X5r5fgOpagXZSYIYzuA48UUJ1XsDHnOKiIJxjk5-Wkjz0nqgkqTFbF-CKWy6YxzBjnoM8_mU2vJlzKKw50MDu4CjvZ5qQ9WkvmDBGJKIk_nOpru0v7I6JNeARaCs26nGI4NxjHllcJlYdY2bpqkrxditA47tIIRJRBK83GQqWTTvCwzRceEfQnaNLBEvJSnCIOktcJxXXHKNbEMJbuwXSHKkVlag2m-vCF3TGQ4eMtGDBKNIHxpNqn9aFCB08zyyzyDsuE7AS8F_AOX1VptbKGjBGciYXLNtL6lBBxhxsMUrER3GvnCLQUk1T32-uMTvcQe-4Z_bmiuk454T8Ca3OyFXMwR3zRUEgZ4bzeVmOoksOM882fnEhz5bkygiITCY2DAFJb95-CpsQt3PLZ-59_vNxPaAgwfbgj2sJRYXRihJ9R4kyjAWT1MxLGfggiZEYwISRW6cVDHqQECJs&reqid=pASu0AZgZsvk1TcI&type=CLICK&pos=44,4,-55%,Đã bán 5,dodungnhabep
,,https://tka.tiki.vn/pixel/pixel?data=WKIUvamHHDs1VviAr78hRvvH3DIRX8Y10ib08JTe_L2z1kvXHwawmD6QEdoY6POpLl3EIqneUCcmuM3-2iZlDWgLZyOHUs6CMMEQQ3TDz_IWRYWLJvHuPe-uBVZ3U0wjH3phMGw3D3YInw8BFthUfog7nMXWIrCpLD0FEazlKyYQEA5JIU1jzzH2nSttMrObhPdmOqQyP3ltEsNpzWcaEoHzrzjUvgww1RQhLR3o-TLF55iw87P7ZAfDRCMKlZfLziAGPt6ZDo74TymKi2iQJwJaMx6X6XWcRuXbYYudueGsi4z3vT7CUGdeJwa5jUjr96DgUHtMual8WYwKEIeC5jEc1bxgiMdna5mqwFCTVb1DltFbNjgBEcBFNXMOYzk6MNpv0HW0_xojqNp76sB612qZVoAL4R7bFP9l92evVXiAurEamL6-nVc5dt_Sih6sXZcwioEL-k-t3oNCqJ0MFtHy5MKGTFOEdHxet35h_dClTOdKYjyd92nXP6X1xEuVPDdX-NiHpo2UJBGeXBz0TFPmwSNPrLEPZ4xcVk6slwfbYib2jDfTwj7scJHNntKtUXQmyhqOazzixKD3uKbzvfJLWr3GjkIQt-cpVy2FKXfHJ6QdPAN70C4Gknpemi4jQB-pYCBLi9tRsK9rBu6owKXJb-Yb_UlCllQKRpOTBonq1s7X4YU3Y7h4sa5fJhLsBUJ0WuAVBRgmmdmpLg94skHlVgNjP2h09xSm1VKmWQ4LrdVG_EOPWYH6VCl-AarEen9icSQgTIQeA5DIGgdkQLfQHi5--pHDacVE3WfnWW6u5cEH7CF5yzgkc9dF6Jy6FoqC5IVSo-ZtJ-LTNGnSFWp6qhKztLSi2A8LMgo_wD-uwz5sEa9DSmXFTMqcTl6GYVQY-miR-xZlyFnmIt8GkPKeRNu-p-fV6BLUpoonk9JGFm9j5VHOMmLJqxFmx4_elv_FpsMk5oMm90fvS3ONVGZbhi-s2bAtvvA4eqTH1B00sluq_d-YRRVqVQkIhc2EtIvCFUt3OYbjRUaZ9TMagPdvCeRd8zY01vZCw-Xl6FWVLEnR5KavfkjeZd1FM8w-H-iWFQ_XbA4sGEyieewrttLsqatAAgLYyj51KRdWbXP2h2M9AjoA3Tv9SNOJdLI8vQ27AXz6BU_4DjIrr1AakMe6KgH3_cJoxNsZFtbOf24X3LwZkG5h16hC6oLR2F-HlmTAqXPUMnTpBa2-2BKIreA-uFbfQ0o8PHeBSYhyuM-pbsTDJAiVJlv8bDsIePxA87ISYS-WuG6Dqs45G6zaPfemZjhw5W_qSHN7LQdjQEaIUyK0iIUif0pglHd2VrrasNMUw8f4pdR6aTgL_tY7gtwOxlFaahnd-lib2Qqr&reqid=pASu0AZgZsvk1TcI&type=CLICK&pos=45,5,-20%,,dodungnhabep
Nồi chiên không dầu B.COOK Dung tích lớn 6L - Hàng chính hãng,590.000₫,https://tiki.vn/noi-chien-khong-dau-b-cook-dung-tich-lon-6l-hang-chinh-hang-p197693898.html?spid=198584440,6,,Đã bán 1.4k,dodungnhabep
Máy làm sữa hạt Elmich CBE 3904 OL (800W) - Hàng chính hãng,1.499.000₫,https://tiki.vn/may-lam-sua-hat-elmich-cbe-3904-ol-800w-hang-chinh-hang-p271199608.html?spid=271199609,7,,Đã bán 100,dodungnhabep
Lò Vi Sóng Sharp R-208VN-WS (20L) - Hàng Chính Hãng,1.249.000₫,https://tiki.vn/lo-vi-song-sharp-r-208vn-ws-20l-hang-chinh-hang-p48962414.html?spid=48962415,8,-52%,Đã bán 1.3k,dodungnhabep
Nồi chiên không dầu 7 Lít,452.940,https://tiki.vn/noi-chien-khong-dau-7-lit-p179175096.html?spid=193044647,9,,,dodungnhabep
,,https://tiki.vn/noi-chien-khong-dau-dien-tu-lock-lock-ejf296blk-7-2-lit-kem-chao-nuong-hang-chinh-hang-p71159586.html?spid=71159587,10,-24%,,dodungnhabep
