,title,price,link_item,index,discount,sales,category
0,Chân váy nữ denim màu đen mới rộng rãi và thon gọn Women Jean,39.000₫,https://tka.tiki.vn/pixel/pixel?data=MFOWp67LWcQVZEMQhTAcWBsqRJ6D6omi0ihPLGtGCmkxI_8quF88QVTgbymEiQIurcu3gBadKpATJ_s_KAsUnNL4OZCBCAAyr2dQdJYgZBAp2jvA2OdnN77BU1UFU-evwrnRrDrk8t7Qbvwjwysy9adZUf4Ul41dAUo1jgsOab_wRh8M2sAMe4R5tlIH47i379eEeEiF3_0v37FNs5hx_mAhjBU-nPd73d8wMYCAZ5urw17fpKEqtXB0alK9ZeckjKmBi1W0jQ1aYcU_0stsLv2CE0GP5UckyoOwtnraea-fyBKKqG3UasR8Vl7cJpl96QbwopdnoduryzKJPgsfJ6KwJzKq0eFZ3Ih9pT0arpH4wgNdP84c3BmtInh1XawT89YQBckYPc-LbmxP6BniEH4alMUsG0EIYJqXXyiKPUfvumfQzZHGn5mcgeqQ91JOXEfrMu2XikZiKzKKPKUGq5CKPefmOKFYX1nG9lOmvyMD4Tayt8Z-EFcmJBOVph3XsZmNewR7GSIVN6qW2pox-egAa4C2YepmKRY_O4vLmvTtoB7b4Q-sA1bVqb4QYar-uhl2M_clK8TQc6FJb0O4PoKQGK0DLlFR5n3Zyxui5HRWKodpGdkGXYnev_zmWT2xTJvqZGAduAtUG98g9hGAJ_yRwfA-zEphiCyy1jlQgpDQT3ErnVIcXSCZQyBW6s2v2ELn6vFXWBQzx3vRLkRSJ6bs8ZKemGJrrRXReUglr8z2a9SNVfyO2nmTx_YrFedee22bm3XFKE1VqlHvq4GqDoYA0R7J72a3tDhm-cJRyUdQCd2xuckzlYmY13VbaMBLhqkdL9WnX2Qs6fxnJb9PepqP9crAV6l82AVIhcliJicLm9DLut3M44Pe4HTT115JDogKI-8MG1UUcxQawOSjpVmCkHbmRW0v4xL_S_8oF6kbfZSNtAZVpJXtW8gQArCD4hRxs0hd0vEjVO-o5CwB3JCPaEeDLvvhnSBfZromAamo9oC-L9K35eZU0T47JyD7R19baBj2Dxb7-aD1xxkTuMi-_KiVRFCL5ssOy69CpMEVjlK9fBD0VG9uKWE7RZ9G4imxUvg&reqid=lVtcHdm4pA3RV4c0&type=CLICK&pos=1,1,,,chanvay
1,Chân Váy Xòe New Design Dáng Midi Dài Qua Gối Duyên dáng,329.000₫,https://tka.tiki.vn/pixel/pixel?data=W91Z6-Um1OMAECzPta0BB2K9eULCEhHgVkVPw_zGhXzXSghHUmOhV3Ns9nH9P1eIj4YbQRIK_hRG3sOyLytoQN0dG_3beZ9tiysG54SYgXA9q_P-KeLEPzqN9OeZqLN8XshthMPKmrPh1QhvhgFnnlDt-Vf2pgCETa5SKJUx28eZS5qJVS1Ji7GvorS2x5Fg1SiIolavnonXohY_lXPqIIaEnV06sm77RN-A1Vmwi6RfPuC8vd68lp6Mjl4U9xVdMMu31hBNXY0T4YKK_M5herTAmnM5vt0nndDlakMy4-c9tsvx7YwIJFR_EeAZg97Bk3sjr_qTWDltrTUiGRcKYVUeDNLzx_vgAzeGg0RXQuT7iPCV3l-r7dH33DE1ZMcq12fk9OLjwtRas-bWLzWNgTcFEqd7y9Nx6MHHbfPSPsoPZPvkpusZ9KMNoJChee2dZh4tNCN1Ao1GECcWOW-wBV0_2rToYqZ3s0yX-jhJgS1-tOKfaL5d-d9u-FPQJwckTz8bBtdRAF3X9iPJVYReovlBO57F7PnZi4LQekTHXZrCBf1L2fH5dgW_SP072aSHQ4uVuRfik6ofF3p8oCEwvWtf39F311-kBEpw2W8WsNb1pa1w0H77lzgUiTmtiYNwWXqR3JETsg2JbPwiem0xp8t6rXJGlS8NGeSXQ5FO-V7dENKbpf0HS8Tvi4FZ6TGUn3xPwoW7WeYRCpMVVNqOir1efqhqxgq5kLy_poeSjQrVAuiT83jPXerbxkHP871xA04DwubALYzRL-igQmvyoewPtvNxiplE7H0KKatgwFDGRpF71yhWgb6ztvCBucvCGnMdABkmZi408A3zjtXyLCI8sTiQA48NSVn46uKxUebfBskLbaPv_Y2AaRnNZXlP7hQtFCdZsnfbdLAkw6f8pJl4KlYWNdczCOBCAnujKjUte_DjPlXfDFHEWqduKGLd9sanuCdLJuwSxq9KhWgisNVB6eKe3pMBTUXalhseysl3e4jWdBMJ-aX5vqhegqf9eS1PRUiGo0wYF8KtWlgzcsgo0qFj_l2Gq7_u4nOri-CGZil5puNf-d1rGySvSr2j84WzuJZcMZn1Vjug5p8Q5VdwpJtTur-3oDErcBp5tD0ES_Rcjj3FETgd4Af4c5PvLg&reqid=lVtcHdm4pA3RV4c0&type=CLICK&pos=2,2,-37%,Đã bán 21,chanvay
2,"Chân Váy Công Sở New Design Thiết Kế Dáng Váy chữ A, Dài Qua Gối ,Phối Nút, Phom Chuẩn Tôn Dáng Sang Trọng Vải Tốt co Giãn, Màu Đen CV0066",333.000₫,https://tka.tiki.vn/pixel/pixel?data=m8qyC1grLOkdGUKQ1M4WBrIbudLv3OjMCLbt26A0bvbdxopwdUU13Qig1bteVzl9dxLH1X9wlEB8aG2q8jHm2d1tFhogiBcgD409Xnk4AtpC6dfXRRuVC0fhzZnWHJqijFUJRd30Q9VLldYcvtqsBImiyqqWJjqP-nDQ-c3k0xLjduOfqoRi44DBnhIvU_aTEHvfu6HeJS0cNxoOPSr6bZrSfxUEaMAE4XaHIeLRisROw3d64A7oUM-DRs3IwjJf8JuJH4s-KAAA4HEtRAgLxF0GP5ZSthz2VUrjNWREhRpwvBwmXVT5-bREyLk7M_ZqWmkWojMs89FaOaGgxeMfctKve1Vb0DI3y_0rhnFapUUEhrBefC6u0sNiciSfsICbJWg2jtdjIcUnbUjQvTEtE2fwOUutkL0rrmmeO_ntc11EXvLgRFfgTA5f-wmmIak6zXJdOlhYSF74O0HrVDLjdNQCaZJf8t7YFN1QHZ8bKuZjFlL6Zyq6N4czWtixgp6rxG8jMgQsshD895Va3T_kOmW_l8vRZJK0plGXzB0uBSFUTvFKj0wyLCeoOVo6SLI9i9I9YexSRpL75APiBNCX1Vp_Fiyu7sTUc4D2b7B6w03kEbeI4NES1NRd4IDrToG8QM55eizPW4I4a4bnwijv4wTNUCPS1tt1Ilxw51XZHevXClUlJj1p58Cr714j7s9SxlE45d6apc0Az6HWRhpxfV5AbTQ8FMq736qrz3GqQ5SIpJ5GNC1wdEzKaud3xhpiGvtKaFuvDQeAPKPj4D5aHFmo21oFcN0mDulNZeCjYqTAcTt0ZDIx_sdc5f-DjPQTA_8RfgWK9F_3xyIeMLmMEKAdk_vT_a4GiOI27GDhSlF1oXs1ypNV1d6akBb1y6K0mfJY8R8jKtQTaE85gUztEyPfZdIEJiF0U8JR_tlNw5EoCcYXSbyTs6-97iOhH1u508P2yIT8f8oXTsy_SKl8EBxOgDrivWmtDAF9ggEbc8YU4cn3tI_EQHPR-jsDf2_bguq28hx1hBJHpFAJh36oZHH-My9sjQaeB_6rXfw-0KgRgYZ0n6170JE0G7SwHw-JZZOyZHZRF_UsfEMe588M2jbvbI2fyJVcpv34bMgaohk6uTJl__drXY3CqRk5S--JMdjBHgX9rRRkKA&reqid=lVtcHdm4pA3RV4c0&type=CLICK&pos=3,3,-37%,Đã bán 80,chanvay
3,Chân váy bút chì - Váy công sở cao cấp có túi form chuẩn dáng đẹp,299.000,https://tka.tiki.vn/pixel/pixel?data=kA2rTkLLI_9fOZ8dt6_1ml-amznlJcwtZKCZkiacLpSyUVYvLacxdwLrJIcUFH8_S3VIXygpdoheX1M7f6M7w7wIil41np-XYBgdSoJ0r747E6JAhxpbjTE2bJmFvgYPbVC7ObBBOvwJkyBuoWJTQwZrajqdvvyl98X_yWBWqVKw9RkghWrJ72iU-kLSiwEtQ47VB6tKvt0RGaqPFVQkn2Xpxih-r-itAVs_VxMktSKi-DvO7QO9uarxp26PizJWAixyuDV89Kf11BIb1pQblyBe_0zDLOchD4RtzJc9TzTU6oy4quxFdvn5mwGe8hzP10lTu0-XxzwGeFUFxkwqISnRRXTP0qo6OeOukQMirkcGr33HPIqVDCllOiiDq-6vdhpET1N4Pl3YCylOyomfTN3hZsI8WB0A21VgXeYRrPAbfWQXQugX5YD1smNwKvO20dNuesq8_m3XR6ZRaBspYujc1mW-emJotDGEiU88qAwIIzepCq9OQrG4v6KosuKCFYgsq2Wm1D4isVJVjG7COIm4TPInBHt5NBUr_waBZn5jOtuT_4hmzxNaiyOS83m6Y7EAVfYqlkF4e-KvxuJV13XWyiI3wr_8UJG4ingyTPJaHmKEXTyWkYKCNMn0CgXfDQ2gHAOtgeQtX8Qj0amPL2MwaDjdxEVmc-ROUfWRuOmlTL-956WRk_2wU8hfSqVwr9YccjlrFcsm1sxTr1-lTMn2PTvRB09lXCShb08iER6SD4-j1qjU4XO5rNNBXW-FeSbWvJZJiFyxtsGZsUsOifpQT_shQ70N5kxFf4VuFP87mpvzXlLEPLXCi7fmCIEkX8f9EbvzzVWs_Rn5m0T6p-RB6NX2FGPaPcCJNdIpwZ83r1GTehaLgYh9rKvPa05zi75LGBVz-82vJadQvvs0K2doc5ZR-7WjmzRx7JwLEGapqwnp59A33fyzP7koEAdADvbGFFcHRHiw0lXsPbvClMiXwklfxj-erEgCPBWQJZd-dWyH8q8HTHvYg9Fra6WUyVLEcFdkjBsQnMJxasytmODVdIpTuKXewNTT5i9712zlIFVsio-Bvh3_TZZcgpbRVHFe&reqid=lVtcHdm4pA3RV4c0&type=CLICK&pos=4,4,,,chanvay
4,,,https://tka.tiki.vn/pixel/pixel?data=SQiMJmtprh5hacIxHz7y6v9OLcbQ79v7qk2OB3lQJENrH4mum9jwPTr8o8P7rcsD8-8xb5Hk0KPApOGOgvE3hl-rqZ7ewMEWAc7Lbpp3BLJKl36e_lfh_JgzB-MBGcTJTTxrBWXwgf-KlD8N0ZAql1QH-z-QSOTS1E5m3qlfrmoKAteRT5GFF7q5pkgMDZM_aQwGprraTeSf5-0nbRjgcDUWEvepaDIwKa53KT4_fkIH0CZO0yRzGk4fwt2UwJ1ZIJynI7Z61PUz8M4ihCfVD3TOJtHP9s1VGrqgp1tFqoUZEPICElA_vRUMH8MABRIM615LVMr07nrCidD9zYSG_EOh5lkA-csOHDXiNYU2tZ5IvKgc6wcefjEvZnkdbx9gkCvc4WDD6YyCrWwH0f2ETgfZ2izXOrIkG-P1s33f6SPosqtlmfe8r3miIDoatUqv8qc1PN-awueQQpOPv3pXsT1feAXUEcrrfQ8sUnO20EXcLy67LrPpDJVnMegcDsxdM1jKBFFbqEgF5-oY-6kvYdbCPJ0U8H8ywZtY8fANicg1EiLxyFH0znsrefq6fjJT9L9_6w2Ds_6g5OhOHz8itpTpj91pbHfaJEjtEOB5_15CX_J7UpLGTxwSDDUprVKBMBdQV5crgw-niJ8RIymPLcA3ubxAbSDx08XYEw4OLaE836iuY3JmAVTg8D0oDWmQKb43CZwcDs8q_8bMZaFc4GYv5wftf1z-0YmonXTCby5cSXSYPX6VrLuQgW2i4STqZD8EUt2P1JvVXsFQ4NGN1oUSu3AUT1G30dGWocs6U58ErHiZSuMHdnAlsD63HxZrxBmo7jiHBo9Xp_ES9BrOOkU-b152o83zV6aMEvHcwNdscad7tFDXRu2J7bM-W8cZfInypDdLJ2Ff-10QOCAvmDAM4onHPYGvVSFC7B8K_hXxN9TbDl3YhxCR7Fu1Rne8M2jVmofg5Fh7TWRGDUwXxcZq1neWkw67OKIBnq1i2wYDTBu41DGmwyBIgQ8ZMq73JVoTCSOOKzuZCxkTI7ZY3dS4bVE6T1rYm_zFkqtAnA_GrkYvmaQaJ3LD_ZBhsguLOmsctK4AI5H6vDVdlDYvvlnCEpf9Fgse0ZebudMKxi7dqjNZ&reqid=lVtcHdm4pA3RV4c0&type=CLICK&pos=5,5,-47%,,chanvay
5,Chân Váy Kiểu Cạp Bổ 7 Mảnh Dáng Xòe Chất Tuytsi Mềm Mịn 93CDS2007XT,290.000₫,https://tiki.vn/chan-vay-kieu-cap-bo-7-manh-dang-xoe-chat-tuytsi-mem-min-93cds2007xt-p243090361.html?spid=243090367,6,-40%,Đã bán 134,chanvay
6,Chân Váy tennis Lưng Cao xếp ly nữ - Đen,49.000₫,https://tiki.vn/chan-vay-tennis-lung-cao-xep-ly-nu-p167500965.html?spid=167500968,7,-40%,Đã bán 19,chanvay
7,Chân váy lụa dài dáng đuôi cá cạp trễ cao cấp,239.000₫,https://tiki.vn/chan-vay-lua-dai-dang-duoi-ca-cap-tre-cao-cap-p272556413.html?spid=272556421,8,-49%,Đã bán 1,chanvay
8,"Chân váy Tennis Dáng Ngắn Thiết kế xếp ly đẹp rực rỡ - ĐEN, ĐEN",69.000₫,https://tiki.vn/chan-vay-tennis-dang-ngan-thiet-ke-xep-ly-dep-ruc-ro-p182297563.html?spid=182297567,9,,Đã bán 1,chanvay
9,,,https://tiki.vn/chan-vay-but-chi-cach-dieu-thiet-ke-phom-chuan-chat-lieu-vai-nhap-co-do-co-gian-thanh-lich-cong-so-ms01-p145289835.html?spid=145289870,10,,,chanvay
