,title,price,link_item,index,discount,sales,category
0,"Ngũ cốc bầu siêu dinh dưỡng Lạc Lạc giảm ốm nghén, giúp xương của bé phát triển toàn diện, vào con nhiều hơn vào mẹ",257.140₫,https://tka.tiki.vn/pixel/pixel?data=adEk1TCeii3n-viSFYMBU_IXPTI4nhoK2MkdeGT4BwXGT9UTHbKGpgZ1MS1yM9Dtz13cSmFq6K-MKd4nVA4LP8rdGdLrlSPQiEDqUg_UCodPoweeAmbbAPZddSlbV-6-H9QIeevUyOwUcz7TQXE5Svhaflba9vZLPDa1iqmNy2zTDcZ4TQYr6DhOQs7NAqKU4y1OlHWHw9yCVcE1Nn5CjAtBSR7tcsXndtlM-exuRMzGigcXquHI49CSf5oKrNE5jymP90oFMeofWq8YZ0e0iYTlhn_t8hN20FdY_gMBjOcIa508ecGQrsavKog1Swma4vaLGzBZPI0IGAaHaayy8h6LPE8la9wKeBl2amgNbKpTMpQGrdLFwYqyDt_zkffXBhAM3UbYeOvMdDe5pGtNCNLjOa-S5Lb-Ko5EWsQiTNBZn4CT0ExPHonnjRfnXyYBYFA-CnTt5fPv-Dm0L2z2sXM5S75MG4_rJAExcaf6wgtzVlaWv4mb7SvPOKwTR6DBIsUSu8Q5nVvCh-RWI98gFGhCAKVh-cWByPkTV8RfsOK-LnSwtiJY_F_xT_MJmNqAOOX49TfHUCEQFB-c5b2anW9nvgrBVf3iJEFvucR_TYKKLFoAt__7lLYMz2ckKZ22AwcMN_oRyyBqunlbPADZnAMglhNhxkGxRSGFPUmhhdEM-N2LHqE1zpTbpVL1s_yxgAJPy7tlNWseb5f2Q8QtGgIZ5C8eFjuMnDm3kVadVoVjEKz--ShSJou8mEPdvRiK6GMgndSB1Ys8bNDj9PL_-ZpG5kbhcIFf1iQTqHmQGaF0BBZODx5nNXSVXZpjHdJ8npu6TnETTwMYrAefocBDmn_07hysUT-Q1wcHDYFW6gDkv02u0cPLqQZ7zzl4sPXD3kDILdYugmImrmY-zzMNWpmf_azpHaA9SjbhijFsyk_SopI4MFsPlcxWqDN9nobG_jqbVT35GjWCd-pMW6xuJ5eamfoQeL4g8T6h0EIBUis0pGP94Z5BqCspmNr90M4HgwTxjnAoKx-w0-dtn-iRe1LMqsROiD6t8GVnzTQHtLHN39OURAzVWmbZ4-VpNeN-lOgl0HC3KJ6oxciXEQYGnw3fMhhEJ0GykQ_t-P2bDv7PVRElsCm4vs1S6p1be8gTHvriYjmQg-drZ8vCawXx813bdBJoFLVyYALf4iZUygVmpAq2g2dOwFONBqjldz_CUnfCwhtY9VtK7RgpisusH1UFrnSUKM0MsuR-dVjS-aJq&reqid=Tf8ewknKPjuCmLTB&type=CLICK&pos=1,1,-14%,Đã bán 30,thoitrangbau
1,COMBO 2 HỘP Ngũ Cốc Bầu Lạc Lạc Plus 30 gói 600g Tặng quà cho bé,507.400₫,https://tka.tiki.vn/pixel/pixel?data=ucrNYsEj_c2CWWst4Dy3unVe9KaFnwrdIBe34EHOGqUjc2UeIQdX0q3FV5MvO0FC-fBCFJLHzeuyVPcAaO0-Pghwt_PbQMVf7XZNkLzE6BqaJyDyDNiLj9faRvlLVVSjB-oysHWzQvLK0b2goyXj-yNo2s5cRknqZVk7smzD6MkEw3QT5HpDIS-YAaUBUUw1rePrhcL04Ra3T4rD9HNw9lXpODaTwgoDYN2JTbZEXuxS_LAmlcUqU9ZDZ_BMj5IamCJmOi0_Hdsd7PK8CV-DGmf6xPiUrTjGpYjSPNTFOB8IkDhO9Mz1HbkhzKK2aHNbFcQWFeIPi2mTywU78GcFfFPTLTTmC0aqu1zzVHLwPjEF6mUUoYWfIeiHGnpScYwLS6xPQGd5aDnD0oxnEwZKajMlXAE9MLAERXgLah-1fpGlJf120sWnxxsiwMpbE9qff1LbzHvXK5A6NU0TCJI0oWq6cAbQ4Eln7d6zMnUAERRjSQS1s6Z0gE5hjvVd8njjEBPj2v73mRFGoMOSPsX0zROX6JI9Xo5j-qDZICsddYQcZa4Wo9BX5ODRmz-shhNlRnvx8Jk0CDmGFsSHnYJXiw3isdTHGDTJFWznEDyc1SwoFrpNxhzSdZhbo6T6A9xauTN7ijpFT0aSr-nJ3zEGXOhRWVyeSs8tOIFoAZuNVO0Hxu61IVZST5GPvwskS8z-fL5CywZvqbhC7uJQEj8O0J5Qpmf3O7v9z2Do-Z9i44yxs_DAU3rRST37oIhXydX1NbsrhaBIxmmXHRscpF-yPKrgSMlbEfvBFMl7tFAkcK0HkNtLBqOp9-hjriCz5kLMGXICLLwbpP67-wNGtnyr_GJaj4zEP4LHsg45sZO1O7p6DtUcVf2aHw_GQg23YWJn8O0Iip-ws0in8YMIC40I471DbTOmkJ2H0o30sApROnuoJ6EzYMiy2A-3dWhjKbQdoXiUblkUyvc6fEfLkeD7vRJJADDlWA-iSUxGGdhBlaELSoi477Zz8qsJvZCSXdke0UrrU9quWwOCS4yWQOJ3ZV6w8RWSr1IwZJvyutbiOIP712-tSBeX1PM0IWhA3ZOBEzxvotVHwUTDW3MHbO7bK-BenK3i-_Xz6ibu8Vb77vWItNcq_0ljumnhez2cHZqVRjp4oWEkkK59Sxges4dLaYC5XBlx0q58ABw_DZCVW68&reqid=Tf8ewknKPjuCmLTB&type=CLICK&pos=2,2,-14%,Đã bán 5,thoitrangbau
2,"Ngũ cốc lợi sữa Lạc Lạc Plus mới cao cấp 39 loại hạt giúp mẹ bổ sung vitamin và khoáng chất, canxi giúp xương chắc khỏe 600g (hộp 30 gói)",515.000₫,https://tka.tiki.vn/pixel/pixel?data=1lAB0CUVMbr4KWh8FXJwpXaIsv_aGlKDiFxDeaA1I6sjI248bclusttNwJeP-bxrGUJ5P-jP6SpEpSADR1pHzip1Epdawj3NUcxR_Z7EkKPxnnwnW9DgllhTOkRPM0uyDou1Vm_yaSkKDShfzsPW53H6g5-cfLaxax7J6p9LatHaAl3PU0ephGfaEaT7eNyBsfgs7GSHQbx24cOrRy1L1oto084zIeP6ptLqeoCOgQMpjfT4eRcLT15WaIl2dCECrwbPeOSR1I7W_QsXRi_Qi-CO4XyRdPldRzeu8EO4kdrNkryjmHyxx92awVM5zzyG-51We18nUcuMfNwYBwqBbWYBxoe01-9dbpLtoKbWfB7A5yXH9mdACOnnAPt8VHuUaRoNdPPnIPtSB2uL_kaiDDBLWc3hoQ1SFGuKS9Fyuh_rRgR_jwTptgr_nv3k4OKr7vceujDd576qEW_0i1qVuUX3X3scvVN8PSjex60rKjWAv98Vu2987EAtQ3fq_dQjfUmP1QHGMDMMU43KiIFZzAXC1C6177vBM_BbMkUgxwj2MyGHOTacZGDjuVsPehoP_h4Ue401LHCPBA_qnf2XEIvGGHPEuAt2BQn0vifAfijCYEqdCSdekvkz6cDHaA3a7GMuuAKnCEjiZL9mQI3oR1bEwkxSXPDPTOwAZRMY-g89O5IhbArTOngLNbxMXoS8WuxdQMs5uS7_9wp4dEv90UhkqYh7mdv0L39dQ8oalcqlkVlpBoQMzxLw3_llCB5XvdGrDAxtNcVhnUASCbPHXZa2ZpR_Sg4NdTrnjUXtNFGW5hZs5owBrySynWp8m4oQyGeczWIhcfeMFHzctEyvvXYUUgku2GLWT1KkOYul43Dhy2ENSBJD1w0iJr3N6SCJL7HGsQuSAw6HDWAn9_WeNZySSPdDj45veAU5RWAXBL9ZZ5vdpF4q0p-Djvu9DLr2zs3-eLc8qZnx2LRtxOcqdemkvRFYZTNab44-6yFrRqLtp7o-gUtaoTSy5naZU_GHLsVrKGK5z97nl8zq2ZWjijEIpurKLvWf9Pdpd12CSwfNXqcENcjPy2aEkumLaluINJcxTA5eHoDB3MNtpOyYyqdAkeEGioeZLUHkiW1upgLHU4Tf6rAm977GahAfY1M-CMMy1HpkQKUpY3QHOlEyCV---7pZu5IvlYIeW2q6S1xD9HFnuZl3Wxd8UNHJryn9cD69vfXueVSyybmG-26kz89eawHGYNU&reqid=Tf8ewknKPjuCmLTB&type=CLICK&pos=3,3,-14%,Đã bán 1,thoitrangbau
3,Áo lót bầu- áo lót cho con bú chống chảy xệ mặc bầu và sau sinh AL06,66.000₫,https://tiki.vn/ao-lot-bau-ao-lot-cho-con-bu-chong-chay-xe-mac-bau-va-sau-sinh-al06-p148640368.html?spid=148640418,4,-14%,,thoitrangbau
4,,,https://tiki.vn/quan-bau-co-dap-bung-quan-legging-bau-co-dap-bung-p146573650.html?spid=146573667,5,-2%,,thoitrangbau
5,Quần bầu dài legging cạp chéo co giãn thoải mái hàng đẹp QB1111,75.000₫,https://tiki.vn/quan-bau-dai-legging-cap-cheo-co-gian-thoai-mai-hang-dep-qb1111-p148639723.html?spid=148639812,6,,Đã bán 13,thoitrangbau
6,Quần mặc váy bầu quần đùi mặc trong váy bầu cạp chéo màu đen màu da chất cotton mát,45.000₫,https://tiki.vn/quan-mac-vay-bau-quan-dui-mac-trong-vay-bau-cap-cheo-mau-den-mau-da-chat-cotton-mat-p86050510.html?spid=147326963,7,,Đã bán 3,thoitrangbau
7,Quần Bầu Ống Rộng Dáng Suông AZ29 Chất Liệu Lụa Băng Siêu Mát Cho Phụ Nữ Mang Thai Mùa Hè Có Đáp Và Chun Chỉnh Bụng Tiện Lợi,230.000₫,https://tiki.vn/quan-bau-ong-rong-dang-suong-az29-chat-lieu-lua-bang-sieu-mat-cho-phu-nu-mang-thai-mua-he-co-dap-va-chun-chinh-bung-tien-loi-p243057726.html?spid=243057732,8,,Đã bán 5,thoitrangbau
8,Quần bầu mặc trong váy dành cho bà bầu chất cotton trơn xuất xưởng loại đep,31.500₫,https://tiki.vn/quan-bau-mac-trong-vay-danh-cho-ba-bau-chat-cotton-tron-xuat-xuong-loai-dep-p146574871.html?spid=146574907,9,,,thoitrangbau
9,,,https://tiki.vn/ao-lot-cho-con-bu-chong-chay-xe-ao-nguc-cho-me-bau-sieu-hot-p146572239.html?spid=146572531,10,,,thoitrangbau
10,"Quần bầu cạp chéo - Thoải mái hơn, tiện lợi hơn",74.340₫,https://tiki.vn/quan-bau-cap-cheo-thoai-mai-hon-tien-loi-hon-p146574315.html?spid=146574330,11,,Đã bán 16,thoitrangbau
11,Quần Bầu Đùi Mặc Trong Váy Cạp Chéo Ren,39.060₫,https://tiki.vn/quan-bau-dui-mac-trong-vay-cap-cheo-ren-p146574791.html?spid=146574869,12,,Đã bán 3,thoitrangbau
12,,,https://tiki.vn/bo-do-mac-nha-sau-sinh-mlure-cotton-dai-tay-thiet-ke-lat-ti-tien-loi-bd943-p148637233.html?spid=148637261,13,,,thoitrangbau
13,áo bầu thời trang mẫu mới,129.000₫,https://tiki.vn/ao-bau-thoi-trang-mau-moi-p98367140.html?spid=191515375,14,,Đã bán 1,thoitrangbau
14,Combo đồ lót bầu 2 áo thông hơi 5 quần,233.100₫,https://tiki.vn/combo-do-lot-bau-2-ao-thong-hoi-5-quan-p146574948.html?spid=146575148,15,,Đã bán 1,thoitrangbau
15,Thanh lý - Bộ sau sinh kéo khóa ngực tiện lợi cho mẹ,125.000₫,https://tiki.vn/thanh-ly-bo-sau-sinh-keo-khoa-nguc-tien-loi-cho-me-p87270512.html?spid=87270606,16,,Đã bán 3,thoitrangbau
16,5 chiếc quần lót giấy cao cấp hàng đẹp,11.340₫,https://tiki.vn/5-chiec-quan-lot-giay-cao-cap-hang-dep-p146572401.html?spid=146572434,17,,,thoitrangbau
17,,,https://tiki.vn/quan-lot-bau-cap-cheo-cotton-nhieu-mau-sac-ql001-p146575378.html?spid=146575443,18,,,thoitrangbau
18,Quần bầu ỐNG SỚ LỬNG thời trang chất đũi nhật siêu mát có chun chỉnh bụng QBOSL 1000,56.700₫,https://tiki.vn/quan-bau-ong-so-lung-thoi-trang-chat-dui-nhat-sieu-mat-co-chun-chinh-bung-qbosl-1000-p146575276.html?spid=146575310,19,,Đã bán 4,thoitrangbau
19,Bộ đồ bầu pizama cổ bẻ chất kate thái thiết kế khóa ngực cho bé ti BPJM930,124.740₫,https://tiki.vn/bo-do-bau-pizama-co-be-chat-kate-thai-thiet-ke-khoa-nguc-cho-be-ti-bpjm930-p146572505.html?spid=146572749,20,,Đã bán 1,thoitrangbau
20,Combo đồ lót bầu 3 áo thông hơi 3 quần,214.200₫,https://tiki.vn/combo-do-lot-bau-3-ao-thong-hoi-3-quan-p146572282.html?spid=146572331,21,,Đã bán 2,thoitrangbau
21,COMBO 2 HỘP Ngũ Cốc Bầu Lạc Lạc Plus 30 gói 600g Tặng quà cho bé,507.400₫,https://tiki.vn/combo-2-hop-ngu-coc-bau-lac-lac-plus-30-goi-600g-tang-qua-cho-be-p230124352.html?spid=230124353,22,,Đã bán 5,thoitrangbau
22,"Quần lót bầu cạp chéo phối ren mềm mại siêu xinh, thoáng mát QL9090",33.000₫,https://tiki.vn/quan-lot-bau-cap-cheo-phoi-ren-mem-mai-sieu-xinh-thoang-mat-ql9090-p148636981.html?spid=148637019,23,,Đã bán 17,thoitrangbau
23,Bộ Đồ bầu thun cotton dài vạt chéo mặc bầu và sau sinh,149.940₫,https://tiki.vn/bo-do-bau-thun-cotton-dai-vat-cheo-mac-bau-va-sau-sinh-p146574753.html?spid=146574873,24,,Đã bán 1,thoitrangbau
24,Áo lót bầu thông hơi - Áo ngực mở cúc ngang mặc sau sinh AL183,34.000₫,https://tiki.vn/ao-lot-bau-thong-hoi-ao-nguc-mo-cuc-ngang-mac-sau-sinh-al183-p148639214.html?spid=148639317,25,,Đã bán 6,thoitrangbau
25,,,https://tiki.vn/quan-bau-len-giu-nhiet-soc-the-thao-1135-p146572791.html?spid=146572927,26,,,thoitrangbau
26,"ĐỒ LÓT BẦU COMBO 3 ÁO LÓT BẦU VÀ 3 QUẦN LÓT BẦU KHÁNG KHUẨN, Đồ bầu MLEE",209.000₫,https://tiki.vn/do-lot-bau-combo-3-ao-va-3-quan-lot-bau-khang-khuan-p159242057.html?spid=159242062,27,,Đã bán 2,thoitrangbau
