title,price,link_item,discount,sales,item_list,category,revenue
Lò Vi Sóng Sharp R-208VN-WS (20L) - Hàng Chính Hãng,1299000,https://tka.tiki.vn/pixel/pixel?data=oOpBPJlmYLujKK6N5eTynItPTQHooHyEK3-1GySo3hTRA1zb6zQEkqa-_njnUa6Sp1kaSUql3_xtd05EBGUOQNo40ZBz_xZiwp-2Rf86b1iCg8GZCPKPtiQFm76nuyEEW5hO9eSsl81KbU3Kg3npJ1e-RWJjD7immEzJobQV0T2l-3-WZLcgEjCeJxTvDUkR-QDdaCGpKc4T8q4Vil6lSvcEbmZh8XmVnZykg0q3dOpJgNkdyTM-at5ZpevsXL8EjFRHzzKcZ8twGSlnujG-cG8TLK9jStsUYSpL7bAG1t2ER9yjdeel3iv7g1sAvcRQzdglvsJYUgtP_O_yuDdurfqy4ouqu_XRixt2e5E_G_NlIjqSu3UgRsQqHjaq1nz6zsz_kx2M8z38b3cWtgFxoJRT6a2-Hp_jG9kUd__SaXna-nulN_Bqvhmysz-Ngzd1gM5ERKG1lDU16i0yMK8ZZ5pDJU4Ei5MXHHS5fEUdV_hrMIgjgGbBsQhnBJEzZgipg6w5_u_TFCBje3SsbrsWJk6cJZY_QFAnWKVrq3i5HRPBXVlxX0vCYc4LLqDB1IQplvECIBoEV7KMSH4SQCC8ZuuNfBxByFM-EBUD8YEN7p0kg5rywPWADZYZUGVH2lBmS9LxwIDs0aT-tFZi-miBFcgm639_gCzWUcabnmXHvqfLDNrMO-ZhF1nTu-ZutY4BgekxHZ2MvLAjuSd5at_rHvhwCwWDuK9WlUfEiL5Igr5_jv3rzxCxelKLqLiveBE2MS40vSbFdRoebqMNFWZWcsWnlX-1QEUgkAp5C_hC3y5MQEr8opB4MnJwoAnBGeU4yTHlDotSmUK-PB-Spk2AzmtB80qzYAw2gsP17aA83HXp3yqXh9Qe24wplXCnyHKMWuSSEhvnKM1sAG5qk2yt0um86LhrNFJTMYJNZPqxivlKI7z_iSQL8AGGSHfrl39t5gJ5h3XsSO0Eo-JN3sFd7kV2XxihyME4oAFJmeXgPGD8qXrJf7d91FvFH6Q5wMHvU0uqu3QrGQkyIH7JlidkHpuX595kZTfF0i4QCi1QlEJuaw0QohRs7Dr7z_HnHr1OhcviqnfthWIBgNHUO3xhEKVxGaUhuPrlHsxGSdbr60Mx5fwYPVkPoBntC1jKz9NeqqPYcR99R7LhOjymq88R5c_i8d2Toxx-wE3mWtQ_gSDGJXm5G13dDrXOllnh5eR6h9BXEw3ffyGG7X37ZW0SQW655Pq6esBqBbm3jzMIYS4Sgmqe1AJ0Nx9miLaGe5JhD2yG1jmbONRznWrU6zLWIwBklX3eTbGx2o7zlK-JPQhfqwcvXL5MOOgPe7KJFg&reqid=aw1XEacNX5OuobEk&type=CLICK&pos=1,-17%,1300.0,dodungnhabep,diengiadung,1688700000.0
Ấm Siêu Tốc Inox SUNHOUSE HAPPY TIME HTD1055 (1.5L) - Hàng Chính Hãng,139000,https://tka.tiki.vn/pixel/pixel?data=mxlgMc6hjKkq94iqDlDS72atqFf9tnY1JsAbE0vClqjlUanFN5R-9n5iIVP8v_aU1qovbjkcGdZD9RQ8P8WmszRmX3pdNQxDxf2YWdFtqfooeViovWg5ESszL-u_NsQW4D-Vb5iMXnfDCukfVJpxVDEq8VDgHKEavhJeNAZYrpP-fxVw3Gg9OUdMrE1zDdZAwEwfkdff1D78B6rbGHbC_AdhvNFrMjgwoehJHPZ0J5q6uXIuQNnt3Uubjg04zKOR_ZeIvLVnabqXuPmCmnHl2qps_PZS6Pa9uxustMdEmYAQpChidzOIMQYh11Q-Dv7fZVqNRrtmJEw_BF9Ygwwv_lKW28auhweB188egKQ0pBuMpIs0MGIz1sft1kxYOdV3ZEsvhxfvnA9eptJ3FmDJ4asO5GQWns06f_k79xyB_u_umeYbOPHrFaTDp4qJJ34m8gzih9s8wEp1dOmfiNVIkg4q6Qp-vXfbw2cuYepxHIL8JaC27gJzlVb-mkOTin_ZgxM9xM4Oo1Eute6RODXTzMOja0LpZWqwNGp4NuASHUK1d1Kpe0q6OGvWUvLoaaC_5ASxu4jxbqXyfS9RkCX5DyaY9JHX5jUKRNpfvmh8y64i3IHWqB2a5-GptDFFe5UcOMymrDaYqjeBph-S4SlKhc8L31wrUKX-kLKkyYiw1oyw3cFPDNX5dbQDbNHJz8eCa_a5lSaBmSnKtdS6VgKVL4-5OUU8NB4myWiTxarZfAx3poH9svu5g3Psot59bfyJjvYW-6sAaKSMyiZyR-tg2UUxl89sUtePlsza5z9DoMOFDmzHjMP2y3FNCy9Uuz5f3XtJZaps1l9hErOilNqNx7ItLKRk418xmDMox5wCxfcfV5pX0cOC7fx506oE1Lvh1P-RMXjVRsTRQIfHEBCE0oJejCr82V04Ly3KlLauu7kQydDdIae1-xWRJ0pzInbEOSKd17LP4_fKbOK3np-6xN5dL5yUdxyJnv4Z4ScZw9gR3nd3fKfcZitR7PmOicxIZFPeXgiDdQXHuQqVtb8nUgVyUlAeIHBrni851slI0EARl7SbQOaWrSxdB344Vp25hpNjHn5i5PUVy6Db73GdVLuBUpZQn3XfjlTB1lNnq-dfQvDnsavZ4lkpa-ZXY-pmtMW8WLA10dIlDhh54vI6rmEAxUtfi8KEyMcZraBNNkULHI_WLjlHSm-y1rG6OQKfFTVNXA2FCvuqqPUmhIrshRTkodcZJz80ndL5z2ToYU6vGv0tCZbtu3iAFUdx4GyA&reqid=aw1XEacNX5OuobEk&type=CLICK&pos=2,-27%,5000.0,dodungnhabep,diengiadung,695000000.0
Ấm Đun Siêu Tốc Inox 2 Lớp Sunhouse SHD1351 (1.8 Lít) - Hàng Chính Hãng,249000,https://tka.tiki.vn/pixel/pixel?data=Ixd_I_lUtGVayxDJ5FNDvb4GwQTdDp-EQCfmL_a0JH56HaM_W5u0ehcawWp3y0IyEIzINKKDzGqm9gemBhoontYOE3NJwOsdzhvyzok_ck0Al78BAsfL0qeVoY6wQmf2YEH23VsiLygjLHCqIEqonumtxcxlwEkO9NKn1sAc0pnuwItk6EXN9MOJlKEQOvXlMFW2EjakNqWAdPVFIYzNYCKkGl45xXTZBUj__efNZhOvoeqdyHG063jwQO_LoofDHIgYKmtDEYyCHDjJXzjxNIUFHHmvk54hhb-r08t_iE4Ftz5o8me66b_FbwN0AAwy3fzdbMyu5ioHeg1yKEgDJ6mJitiaLq7WIWEdexdmhMZeVo078UdlDULwGT_NsRJw6I-1Xvzrkt8rh8gzp-s9BMyLUohhUzFPhEktcpHhcuq7g6wsfGzTMyhlW80VbhiaToU87bVk-ASQ-POx5Q3RfiELlCZ8RBmYSj5VaawMPDowhuvDilOUX2tKdqNqOKHIklibZK4tELUnEb7RxYZw_TBBw57xHdqIYCGuGF_gYEkQ9X6tCmkyQBY8HribIMeNEkR0-kSwXTGWyVMOShcE8oVraJ2bNf8Ac0O_deiYuDBo0nYslLYDVZRPO_xZnlGQ70F9Uc6eSeJRRky_9rvA3uM0DrA1_cGAi-zMLBeMZPY3xbSkMJfJ3XG7PAe4OF3dtBkUj01U5weL_BB-H8IzIyk5ACxwgx3-UUe9jga4HrAIGQTzRhENfOTob92Z88hez28IgbWxczHmy7X6fiPbmHbJPfEaVhmr_zyAxM6Ci6kCZcpa3nRYyYMbNCRtENgKtECtWmkX4AHixWIxbh_pshvcdbqLCdVNfRIyUMtjcqP30iccdiVKPY3YqybOWfxULTeIEVSyimow7Ggkw3P6j9dxfnfR_n9styvjig6gUtZf8uj73ziTmLZ8Q5Lpaj3pZzoRBb9-A2L4DLZ37AFg4K5x65VXwwo5260xCtawKB3DeLnARyNJhNX99xHcxT9ONjg1pXifu1tjeMmzWK8tnplAAg8wYl4dwtqX9r19yYap4Sr9eb962Cctm7k5YVFRJQLIm0LoPRmw_1yVPRnAPDKK-Og906Bq6nJvV3PlzLC6Mp3MKrswsk8_208OOAqDsHqqFlrZxjPDVd2rcuyYmt55808ZyS6unHc7GvG2ovOL_LVjZCscP3O5ndDdfbP-JbM92ZOZzOiJpQfvlkkkVcTXmmzCMkRC0MnuotiM1ta6tPmQZMWgWDgjjzFNYexV0f2gsQ&reqid=aw1XEacNX5OuobEk&type=CLICK&pos=3,-41%,5000.0,dodungnhabep,diengiadung,1245000000.0
"Lò vi sóng để bàn Electrolux 20L - EMM20K22B - 5 chương trình cài sẵn, dễ sử dụng - Bảo hành 2 năm toàn quốc [Hàng Chính Hãng]",1780000,https://tka.tiki.vn/pixel/pixel?data=la1w4mrW21nENHPBFUZxDBu7YqgrnD4uL5Hdd3wDiL5826IOWg4FiN2KlAiwVfXEX_Chg3qXfltSuHreUsar-iRZfLYm9gcrEokIczjtcjy72GS6HOdOL0kuMCzkYBaEOOUIXXVV4MKFcksfcWiZ7CIbttMbjjCpV3k2OHURDqbn_AWzH6R7AJ1zQy7SymHpGsC3nM7FElGthSC93oHms7AY0uIoq0NfC45GveoJ_beNJYOAsq1zQ753Kbo19sLryVvVEt_XWRGvfwk9Gn2nvrYWzRKHGNt0eBidThmhU3T4HFlD5Ac2pVI0rtDqrWy2zRz-f4UpmSv3DzvaZ876ztF0l09cmCWhOYmRDFTq1FJUr7CeV-0yUWH2OHosNMW2hAOO-qdhlH4EWFl8U3UQgg2qPGsDcdacNrwyTAWIPkxLt0qZ9pCk0-QPiF2o6PV0p_SCQcOYsrDZtXhbzwQR4Zb5Hbko1gUGCLC_zG_O8Q-wjil4gshM43fHbZPybiubMkLRTOeiLXHGxAEVFg9AFobB3G7f3E3OuK_pCOMoiCYe5sSyYpde-eVhQ8uP4yHbMxUJCqHdZpIYgYXXu1nq8SWm4jwWLvoTfbcef-ZPWzzQM26RH8VK9fGcHgT0k0fQRb50oh2JFfkMAk_flCD0QurPcODn5WV5B2I_oA_6K4vh4R9ocVoVkxTaV-mhcFf207MMO0ejwnpQly3bfuAUSFkAWw7GU2DpDkhyze6AuNeyeyV1nLcQ_GOGKxLA1RIC2DJKAdedWRqOwwNWRp7Mmu2XJdCvFLu9PELr3o3CZ4R6M0VZa8kqiH6Ljt-T4ntB_BnFmDx2Z12YCK4kX09W7TVVIn5BIHwM9n2AkxSjUSkTMYEc691_uX3yQ8b5lyaJmbgpqVMShNg2Md3Pz5vdL-6oS_U-l7JZxx5iiVOhsV17Ntw1Ujd5GB297VBNjIDdBwONF5G40W7X68DjHmkkk7aZn1fQZ8v3fJD3k-WWL1WxKz-gB9tAT9uBs8cyMbGJ3XGuW1ab0dqWqHeszuwrsHxCUmEa8i9oraJIQI0Q4wj9SpuPfa9IXZmwFmc7xGS5r2myIqI_z-PNYo7zXU5IWAoqLgfm5QctcYAhgnPdlDQPj3XD-Un3U7Hu3MjFcHZUleHAwdhnS2635cXF1pUesvu-V5DGbkqyJU2aL3SYhadRElQ6tgs8H_GgoXzPGJnv7YJbuNpVt3KHGb3UrhNyJww3wBeddY7KnaXCUMbvgKpmXhvAhhW5EPs8IdaP34iRxytF8smzy8u-2Ov1IzvVCxNnvwVR7W-2xUQJ6NftSg&reqid=aw1XEacNX5OuobEk&type=CLICK&pos=4,-11%,40.0,dodungnhabep,diengiadung,71200000.0
"Lò vi sóng để bàn Electrolux UltimateTaste 300 20L - EMM20K22W - Chương trình cài sẵn tiện lợi, công suất lớn, hâm nóng nhanh hơn [Hàng chính hãng]",1990000,https://tka.tiki.vn/pixel/pixel?data=rzrSYXXz1y0PMHaYZltdFi3cVU4sFYubh5N4tXeTVxKa6zVIodJ7p8RMRspaue7vfTwjyzHaR4t-F0Z79EX6NJqvgV6gcXMcytXLcFqXvheCtqAK2VDP_wxQOy-6HyPMlAgpyxnZAe8kGwFhwcJUQ7BA_lCRj-tEYZvibOQqzXUqgKlsrrSAgQZdqodsVTzNGIyoGcrrwwYSdKv_YIDHhrcwJLAvpj2c2ValL--o5ZGHzzi7ELuYCK4Koc45_XNXBkcgPMb5RAIYun1kd8LoQc2vwSFdGxeifam2w44D9hSrlTSyZdJ3Ev0pNBdebHSuECr1xtyB02ZkpUdOQRmxwZrBhpIlTywA2-q7K48ifAn-FzrM2A6MCdxZpIiTtp9HCzmjQLsa7Ivukrvf8QZo6e4HLX_osEMt18YlPUBIibvga5FujS0-9Y9l7ZbREkAgedBGIIOPZxrDpmzc1936HRJMtXH_SqSPBu3jQsQkCPHgaFyDvZ_s5KSzCR2SCRYMBfBPhgIf-1L59AU8IfiJQEPnUlCPFIObpeQ6KIiWSxspvRcgux86qvFiY90fDHt-D9LFvLnBtsDHrdV5C-iNAOB0YDRQYaNzJ5tKlAxJgMSvP89nEKMvXxAHvFOH-_LDmLwYLY7YvSJUhlwmbDXw477dL2ywE0q0I1z130Yg9zVHsYq5ykeX5BYjOLsjSb3Bp3D2B8gMGp3MzKrWGW7iygDNJIzN48WN1sYKgLk1zFJ-jU7Z-AhbrgQqiquKOqEyhmv1iuK056dO6NmmOnulBf2kLEvPT0M_cKWLUv75lq-LvgLh_jxR6yAmBL2G1zZMvXid4rJ7O31PM6dclsr2yJWumQF2MyyYqIDSr0rCwwpb9Cg_3KYYxwbVlt8rqHxNVKi5Zv4Uz5RMwUzef301bQOlTVVR3hrdymcoxWVUt7GKV_r2cddecON6yqyf87W64dRXhXIMCZ_atnqIpgDOoKDEpTvKEEwIGeY7EBpiA_mZbpMVP4_6u9wux21NhlRe9Y80DOUHbWS1AypzdQ_di14FYPTRPODy-cpzg0bp5vp30WvxYXJm21e91QBs0maCgg8UjsWsV_U-de5hmveJs4cDXoMBp3rCPZWTKpq_ZL3msadluupXeFENrnLbKpKqUsdl2C83hq_j6J-1aLjJeLVnV36K3WbXgyvnBZHX1Tq4mVKNaXNHLFaKPCCLcdrltDlalS-dSGni48UJdSXJOU7SIb5xfwjuOqwzOe18COJgbkPLadB7YHs6iby2OBwQCZWsCbzHSD5H8GALVBn7bvEQQX0_4knJzpZhd-dAJBPiQvZqM_eSQhydJwf87R1RR4YYvA&reqid=aw1XEacNX5OuobEk&type=CLICK&pos=5,-46%,70.0,dodungnhabep,diengiadung,139300000.0
Máy Xay Sinh Tố Đa Năng Sunhouse HappyTime HTD5113G (Xanh) 350W - Hàng chính hãng,319000,https://tiki.vn/may-xay-sinh-to-da-nang-sunhouse-happytime-htd5113g-xanh-350w-hang-chinh-hang-p6774373.html?spid=6774375,-26%,5000.0,dodungnhabep,diengiadung,1595000000.0
Nồi Cơm Nắp Gài Toshiba RC-10JFM(H)VN (1L) - Hàng chính hãng,479000,https://tiki.vn/noi-com-nap-gai-toshiba-rc-10jfm-h-vn-1l-hang-chinh-hang-p2365901.html?spid=2365903,-45%,5000.0,dodungnhabep,diengiadung,2395000000.0
Nồi Lẩu Điện Sunhouse SHD4521 (3L) - Hàng chính hãng,429000,https://tiki.vn/noi-lau-dien-sunhouse-shd4521-3l-hang-chinh-hang-p2393139.html?spid=2393141,-40%,5000.0,dodungnhabep,diengiadung,2145000000.0
Máy Xay Thịt Đa Năng Perfect PF-X06 (2 Lít) - Hàng Chính Hãng,299000,https://tiki.vn/may-xay-thit-da-nang-perfect-pf-x06-2-lit-hang-chinh-hang-p97707350.html?spid=106082146,-44%,2100.0,dodungnhabep,diengiadung,627900000.0
Bếp Hồng Ngoại Sunhouse SHD6011 (2000W) - Đen- hàng chính hãng,499000,https://tiki.vn/bep-hong-ngoai-sunhouse-shd6011-2000w-den-hang-chinh-hang-p530774.html?spid=251421,-36%,5000.0,dodungnhabep,diengiadung,2495000000.0
