title,price,link_item,discount,sales,item_list,category,revenue
"Áo khoác gió cách nhiệt GOKING, form unisex cho nữ nam. Ngoài vải dù, trong lót vải cào cách nhiệt, chống nắng gió lạnh, giữ ấm cơ thể",235000,https://tka.tiki.vn/pixel/pixel?data=hdk2OleDqhqnU40QK4VBuKBAtRe3jxy7QuP9IWxfa50Rz-_AApqQChWoepVvMFGXg5tbpsgxXAj-QTjzRmW8GSQqzTufyOmGwg7sE_ypM6uBd44Y2_Nu8fps2_QIZdf4i5HPrlvdocM1xH6ulv2XR34rzAX69AcwER9Aqc8fsb-ACzk1SbWGSudrp36XaDpDk73wqnT0nyXxxzwBmCldRaZBtBE1EEiP5Qvqa5vsFgnu1nKu0AlrVti_bEuyDTEgO37XnjTxFQMeqjTh_2-AmWJZPzDSW_y6PrQHAebkA_YC0rV2X-hQ1l18mUZqO3Xoggf6um-15Wu821ozk4C1e9ldShgNEv1NVaygIOWE8AABRcRWJCbYMPYG_2lTynIII0hhYL9iURNGJJIFswyexp4Z7OH9Gn2nkqEQ4tsP34r7Q8qnLEpEcFZpzBG1qFZd6De5u6kxqOZoRDcGGU0dkNtURahNrGSpLgDf__Jn1iEfCdn5SjzR-6pgQ-aIGs5eygxuH_bP6V5LKFYzTo-61CPUQoYKfGlKnvyIf8EnpCaAfcHau52JfP9pOFzNz1Yn4xKRtukJVK_B1PRHvp-dz7JEUlD5P7PXUTSFw518GFCSzmjOaBTYONvTcJXWNCbyhnTpv5GFvFpUcDCO412DSBChFL_W7AelGKd_6hFixyZHXFyHzQb2973EEmxHhfDYeJ2fBfgC79cw6nZ8lcCF2pAdt91w5S0PB0dafOTApHvVc1cMmTJgeeiiXdYHuGsBLxhQ-6HLOZTjOAn1kLJbBaCeVWfy0ywfowSBt1TYnJOW6GoPMcXSmRvDjJmzaZCBMGV2nRp-XyAgAHPWCCZJAChJFoy7hbOYCkqk9222gmiCaB331Y_noyYf7SPZstawHD-KLPjfTxRxqzlkCUl-XiJAE6NUC2o2QJ-QchgUlcTV9tSw-AfUnaa83qaCOCJNef4Hbh6dJt28JzSp9JtBPyOBzH3QalAuJ4osF5q6qrElly41V___b7femsuXXokIBFcbj0RN_8Fd0Ol-I_0oG3Pv-1jkEQMb3GKtcOeeWjgEufDpl0EhZ4nLUAlTyC1mIze-8F4xonfBOEzG6JELx7Nf24JQVtM&reqid=nErrUSRnP8GOko1I&type=CLICK&pos=1,-44%,89.0,aokhoacnu,thoitrangnu,20915000.0
Áo vest nữ blazer hàn quốc [HÀNG CAO CẤP] form chuẩn công sở dễ phối đồ,299000,https://tka.tiki.vn/pixel/pixel?data=ozddpQdWxEC67F2f-FPeGZhTeAWw9ocjh_78GGkSsugy1VZVvalCcJa2edoJw679APtwP4e6ZxUqD7f_9NABttnEsB4je71si5URRDAqPDN2ziyMf98hg2KY9kxDbvE--syExlImU0HOQa8E7U8HC4vParkJrl3RydlBv77mclYIjl4AGagLwgP7a7P6KKDx7tAEvmr4ASwhSH1zefUnsu3Agu4enRZSrodhk95zZ6i1ZAG-RLQFztq3dIoGDJJk-zLp44-I-t3P7-KqMfm8004Vc5OIK139VOk9AVvrJBLuoIHzLONWDUt907zzh65u3vV0-qUwVFzRZUjyaoBKZIKifO-LnwoRz56PG6W7E4liUzkgb33l2tfefSCcgMo4RnUi0ksqoC8ZaGnCFJJ5P4uwE5EdB16nss-Dmv5Um2UYYUQHCA6_2wGj8mA9vrw4T5OGbDwv2fHDtXf-F2KeFfNqm2gfL6RYvO6Y5Jv-xek7e6kivCzZOPAEBjMmpSSVZjiJYsCGibgLG8vNSdjY-jRV8Hbh-t8dQPPLtSdoRkbVuctbA3ZqqGvhGnY15x9KbAfYvWRTfSj4UEhH6uV3tTZwKXEa4iP4ETxhcONkqmJXzK4r9F9HUBiyOY5sZiT1UP3ccTVGST_PaALznDaTsSRt0K8S6UvRhl6EnvKwYVX6Sx5Hhmn97LZ5Essu-HvSR350y-faq2f9a45FFPLI_YTJfbHu8MViHPEI5yC9Qdne_CQ0PXFuvBoIRpzCtOD4BpRjywRevwddMzgyoXdt8v9QilEAAER1MUdkCSj7_O91Hd9ooMrvX6_oTUapgkzNmUTJjcEAngoFjjxerRiX2pOrEg5JfiM0MFNf2Y6s9c0sKhhMvq_LfoTAl5TLrxa68JQbA6WU5tv5RRkUgb846ksq-j3s4zas-WJDo-4dfTaJy4pL1Jntzv66JrzDZA3jkLp9UlApPzKrFwlxQQJc3-zrVFvf8fR26CkNqc9cnJpy1M5D1aqoRo75Y5zUvQwr7lIBz3FdIaC26bMb66V3vibmIbOIME7hJIED4B5a8H4p4h5LQUbkF2ZCwydqEMHOYcfJkB4&reqid=nErrUSRnP8GOko1I&type=CLICK&pos=2,-44%,97.0,aokhoacnu,thoitrangnu,29003000.0
"Áo khoác gió GOKING 2 lớp, form unisex cho nam nữ. Ngoài vải dù, trong lót vải cào cách nhiệt. Hàng Việt Nam chất lượng cao",235000,https://tka.tiki.vn/pixel/pixel?data=vCeOAtQL3pUJbC_1DSRMqXbiQLY-YBTGeF6i-xL-unNqPTim9_ydvVLRuQXz4etImD7FF_cKAEQsOA9IUUF66jAdCOkaaZachgTIIrVS9AjUgk8N0JHnhUSTl9MLqlkJoQmamBcXBMZleSud9eNGOkJTL5rPEFcN83A8jWVkf9uCh1c5Ca5H9cj9Q2uAISP1WJk5K9kenAN5iu91rzrkfp5Vjgbn4CMTaLvdeBA7YTGD0rmMuSOD3zwkwCw4J-mYhgAfGYGSmy7UFgd1ZF_aw9uxRmnCfGNsiPAlh8kx13qADrBN7tRxGa69DG_em1uMOGF3FNjgFaYwFMKuaNfpbzFIgjF9R68-y-b9mLF7xlVDqr0hvcvJlCUFwnWKhPdveM39wF8eS24YJvUBvRaq1iEQ61K1bdwwvsHf1SIMPU-Gi39U9QSq_hBzzdTvltk__vr4_a3U60SUQh9FCpSRQ3KBn9FZbFlvEFXGUliJ58555hQT_9OdeDSZ6znBh0zazk0k1rR0J4opJa3kyq1djZJ9wkeTOfzaI5A5rSY0QIUfDR5MNdVV-COngKo7_1KihT3s-E2ikZP_dTpcsBg_TrIN8ZHT3TWdTxzf7LgoBQpgURVzVFMxxOpDzP_jTjlv5Jv5u5GG_bGoVHaYxqwpMVKfM3eidFvSho18ub1AuaybFROgaQ9Agjy7MoABAFqJPDljn_WndOHijv-hhhxDuPPdKla2p8y9xbLLSudLz5g4igZqZQsvCCjcjt-TAlTakG6WicaDAwDGnOvP50Zz-_ix9Wz7Rq87v09BdjDutRSYEAe59x0HYtr3TgNIfvgXM6T83VHzvkLl-FNG8WeG-4mPvGcQLJ8qK_yyhSSWsWNi0mzuVpOq0Sb_6AMzD5lQrVpL9P5K2VzJ1S10tbPjMTemtGP3AjDqjndqzMJB_bwRgG60I4bDnCaH5EDfgdw99jC-eN3HPiAcye59gJwxdUtZkBiFE1ZSHHnftIC9ptffjR4nK8xk2ecXECjfpzvngbC22jEZq47Ou_hrglFo7a_0bCs3Q-4JervZW8OH2ubhvvzjmKXSyEQ9tuPEG8iSZIrhiVV5T99Q1Ys&reqid=nErrUSRnP8GOko1I&type=CLICK&pos=3,-44%,80.0,aokhoacnu,thoitrangnu,18800000.0
"Áo khoác gió cách nhiệt GOKING phối viền, mũ dấu gọn gàng, 3 túi to rộng. Form unisex cho nữ nam",255000,https://tka.tiki.vn/pixel/pixel?data=NSKqu_ucygJnG9BCH92OtZ-cK2uXp30AEhs97vFUT81Xuq7RQ0GMJE_pU-1FPV1YPBdHbKszdd4GUaAsxevhFMtAuS1TipcvDbnrIvyj0DOCfQRFZzDKjisj7ipgLUt1DR5-L6Mr7hSHuh5of8d1X1JkH5kZ9RmeDAUmKZN2Vl_MPs7YY0H-KHtK1tZ-vvLWtw2okQ23p5sf8l4S5nCjumR7HuQCyyIcNbKmLw2Yn_Tpa3QNsUpmWth0JsrnagTanB2ztMdMGxnaUdv_N__a5oA1XM--dYMn6kN5s8deIcXCaYyAVNXReDBdy2y4WUKjEqt9gptuQNHswNKukWtGA5ULrGvpJxq0mDgPlC5QFICytPj2udqtMPYXo9_N963rU61rvemN-vu67P-8UaUsMNp_Dzb5U9X6t8F7MgXMtQc9m2nDRMU1kJPlJlxVh3YBjzF1vPRkvTUYXf1IpDDdx1P0v41etXFq2fx6cpVLg9P7kaVZRQtHKDSkG0YuTa-tmewvQj_S4I3vikInWk8D3pIx3mKANpi3OHIFdTONikyR8Q4wfr-0uSQDB2VgC3YVXROX5wumUrN-TxaT7adyCX4Pp2NmYkX4dCJPAbVfkimIP4woLXugBxtf6x-1pJge6wVwhYhLh6x4JH12DYbwc1bfr2V0laEZiWJy97eIx_hkdR4qcoCa2jxq2paVp1QfQRJcL8dUNL9SZef2j9DXTThT3R8719xR5Szm2x787VpHbCM7cfGh8SmXzzS-ywit0ADz4KNtUIc_CDBE_EvwC78HqpKVijVYjCmOvI5TQpoWu-xA5dwuZsG54Fn-D4K0wO8Ad4Q6GqUEVYUDQV_P0eUfDaFcNZrv9x5dLqLxsjq1YBkZGkvIe_fVX3nk6Zpdg7x8D39tqxjZCCNZBnC58RXDV3CKc2II4AACg-DiRcwJcrnXZfE9lviprrExb23evMd3A-cDNyCGMeCSZfARjqufD4TkK3K1BphSsKzdfQg_db15NPLbVrY4Tz04lcKECsZaZaQ7oqJsXyhJcmYNx_UUTByfryJLlGQd-pQTrNK8I9EEl-eB8d9_JfpFpgW1ZevrK94xC41Ya_3FXhZZ0lrZEF0&reqid=nErrUSRnP8GOko1I&type=CLICK&pos=4,-12%,102.0,aokhoacnu,thoitrangnu,26010000.0
Áo Khoác Nữ Măng Tô Dạ,550000,https://tka.tiki.vn/pixel/pixel?data=RDgl41FL174MPkNaHc96fmU0w5nqDYB_WKSmaCUtdUaahXv3GmshjWexIfr64fNr1LwePxo269nOUfwxy3Dv5XkvlhvlbI4OOilvc5DriqYHxMVQfVC4Z-2G6fRJu9XEPDVQKHcqspp5q9BuD0rj3AnxSPJ8SlVpr5uLg1UEfzhWDkwHi0GkUMuIZdborstg1MUIuiVHEH4w_nTvdtNP_miFJfUHvjhZnfm3IW7PRFQVO8RsxcaUA490wQmqHCMiAfA0yNbMKJEVNoMKAtIlFz8ghptHVr2RC1l3rgayosAlUzZ6BvBQ3hjjuHcNrPZVhNNXBbx7zLsX0CMWokWj0lBCIhdiEuryRUK94uZ1pASyuGPmmtaN9Kz_IrqUyjGwQlmSW_Go803mPpStwdlEk1zt4vbwZucHsPNq09lcE3nUKdNklN6oktbKJ5zwgpJWVlxxO2rq5Fpmqzj3mQ0TBIxPDS7Z-Cqrri6zw99KDsQJVbeWQECN0GVrIDDglMaTenS05aL_K4-JIAnQj45CFo5liN5FhwCa3O4VXSLC0BesFnBDfP1FHAEpz4c8LJ0Af7L4EccfgHRt9LWne8FEEnsBi-U33GOVpP8vSaWkP-_xecr31chqv-OCet6x_OJLRZ_hRT5YOg38KVU563xaDiTKepd6oONVxxL1w1z2tmmVPRmTp7p5iWAZoRxxYxxlIGgz1IEGdVA41DNCIdXYiqA1HPVeOKnxwWCHq__rqrogLw44r-M6lS2tGxK75MdVvjqUq3nrFw320gkR_BB7kFd2zN84sQGd5uI57wzT9uq9PnIC_G3FaAr7Dkm2RDz4r9mo8O8qRWmwqtDOmakA61iKY4glwmvc1o2XZoydkJj5MwwZr3JX7g0h8PgAh-QJJ9_IKm8v1-Q_UUkNgWq2Wa5cfAin9oo6HIW_1bj0ttw9vCXxEAlL98E7LyrQXagp_yehnc6Cbppf4ErZhWUDdiEe-gYJ0vcwcXcm9L9rxqO-37Sarn-tPK7wBLy0&reqid=nErrUSRnP8GOko1I&type=CLICK&pos=5,,88.0,aokhoacnu,thoitrangnu,48400000.0
Áo Khoác Nữ Cao Cấp Chống Năng Form Lững 2 Sọc,150000,https://tiki.vn/ao-khoac-nu-cao-cap-chong-nang-form-lung-2-soc-p87670862.html?spid=87671086,,8.0,aokhoacnu,thoitrangnu,1200000.0
Áo Len Tăm Cổ 3 Phân Hàng Loại 1 Cao Cấp 344,55500,https://tiki.vn/ao-len-tam-co-3-phan-hang-loai-1-cao-cap-344-p197913047.html?spid=197916024,,26.0,aokhoacnu,thoitrangnu,1443000.0
"Áo khoác len cadigan mỏng cúc đóng dáng dài, áo len mỏng dệt kim dài tay cài khuy nhẹ nhàng cổ chữ V freesize",189000,https://tiki.vn/ao-khoac-len-cadigan-mong-cuc-dong-dang-dai-ao-len-mong-det-kim-dai-tay-cai-khuy-nhe-nhang-co-chu-v-freesize-p201672923.html?spid=201672930,,24.0,aokhoacnu,thoitrangnu,4536000.0
"áo sweater, áo hoodie, áo sweater nam, áo sweater nữ, áo sweater nam nữ đều mặc được, áo chui đầu, áo sweater in quả địa cầu",89000,https://tiki.vn/ao-sweater-ao-hoodie-ao-sweater-nam-ao-sweater-nu-ao-sweater-nam-nu-deu-mac-duoc-ao-chui-dau-ao-sweater-in-qua-dia-cau-p76257707.html?spid=76257709,,63.0,aokhoacnu,thoitrangnu,5607000.0
( HÀNG SẴN) Áo Khoác Phao Nữ Dáng Ngắn Trung Niên Cho Mẹ AK134 - Hàng Quảng Châu Cao Cấp,325000,https://tiki.vn/hang-san-ao-khoac-phao-nu-dang-ngan-trung-nien-cho-me-ak134-hang-quang-chau-cao-cap-p86880952.html?spid=86881015,,15.0,aokhoacnu,thoitrangnu,4875000.0
