,title,price,link_item,discount,sales,category,revenue
0,Combo 4 quần lót nam tam giác Bamboo Organic mềm mịn thoáng mát thấm hút mồ hôi - MRM Manlywear - Màu Ngẫu Nhiên,239000,https://tka.tiki.vn/pixel/pixel?data=258bFB2tt2_Kgu-kSIyjqWA09tOEs-gflpsMUdouTMqGU865dSdZ9krTB5umTBmEbQx79FL5s9_VRArPoidUIWSTwYaaRDtnrmA6k6nWDrhg0w8L1UOLckuxmOSpo_IKr0Yn9JTls5JFpid4zvvbyjRgM_xb2KR_kSxHKfsKz1BUvFgbFUW26kOYxOR9iBtkBtFl0kBkfO1gXDQ3tiz8YQbQKrcoeMyVC0kVR-Mvr8hpv3dzlQRsRLJKgGofzHs1Os5ffJeSuKskh2xcyoDoLrHQ5JngyHtxbHIQQwwxElW-My_z94UFaUG2wT8fTzExbgwVGHXReFj5rrfNHBatZwRqWpC9eNH64VAKieJf50u1rBtjcJRJgm2r5XZJnjH3YLwbL7E-SrlRbwxVMdBq9DVDuRNAZUkLyN4Clt-0AMuZXDRQ4zT5GS3oXDkcP4jDXHYSwrNVsfMOSDl627c5lo-6-DpPj1GyKbu2y7I2bZMO8-7TuxznE7bUCSn2bQ3Zl8-OfsX45_W4_qvBiLYra7CP3MEXsQ6lFV-pPofV_QK_KMxe8FezDFb9ZWLsMjq6BWRdDaREo7SjlStY1ZrjASuEIJfkj5J0j0_RlVQ0TB1VBxH1AA47uDck83Zm0KrheL0Hw7XeshjOMMSq7kYBDn1LrxBG3pHqBZxw7foKTnxlWXRtrwEv9filp9CcFCbdkZawVe0RIKKAU5nP2mUbUiu5wkLvuyEkAS9TMSMs7XSb1J093XehJxoRM3wmgf-F405KMe-0G32YMoS87N9Dc6NOJK4u7rZhbEcBe74oAA1jQ13DOnh6ty4mfufIhZLVskGBHIeU-ATLw8n_8ih-4XheWJrgZj6U7HO3xVpades-sOCp1TRfWE7kXETl6MKuXgTplXEZielaumyg3aQvA7cGcjZBQedAntoX1eEU9CPLNAh00qV1nuzfRyk3P-PGRdvPV-FNwOOv7RFt8nEKv_EEok6Cz2fJhyMBKi0rNeHYzoH9IxZxvTyEROXPRHcbIBmfOBGQ3kInKgAPGCp9L7Xnd7Gm26x6KRKBfv9Hz7rk-94WvDBFr9vb8QbOySgwyLdVjWYh_2tCCo8dEj4se5JKgllxOTW4KizAzbGMXH_ccuvgAULoVwT_Oco62nmppOteBR8&reqid=My7t21Dm50WalIXF&type=CLICK&pos=1,-30%,3200.0,dolotnam,764800000.0
1,"Combo 4 quần lót nam Boxer sợi cạp 1cm sợi tre tự nhiên mềm mịn thấm hút mồ hôi, co giãn 4 chiều MRM Manlywear - Màu ngẫu nhiên",245000,https://tka.tiki.vn/pixel/pixel?data=JKi9XBjq6deO0NECdFLtcBchds9hUUfYQ7XrCedB57TUs0DhZiRaQ_mgWbiBpEPPu74jWcJW3UqjJTEDh4LZqXMPKXgpIcuIF5Rok9QwS_IhrtunL-F-xw0b-uvO5U-WA_GacVwvobf1UQ62Ycl_RzBv5kjTGOm31_9NpRFbp-tsrA8AkuEfV8b6D9SDBVd_6IkQGLl3cbCGV6sbg_EypWjgvvwZc6RRUUJY0N3ah21yIRIcoVPuRaVojq-q6a4gpc9pto2yfmTMhedg9VV73aOXaVILsqQ8pBx64mibQiW7jGnvTzVnGlaeRFgQq4h0yZW6FFcOr14f5leNb4tRP2WIfyQKFhL5SgPjFq2-PXrfirBJwd-9XEPWDmRjO2Go5TNRpkvAu736t8iJ1KC9H34YwW1hrPFoA6sYhtzgw0LBS6rh32vQazIWs0hGGRpIGNVvDil7YeKbVjxVa18KZiezFCMPA0Ndcq9PaG_GMnRr_yS3PgyPRnj9lb4qujcUbbKFGR9lGqFGEVsbv8S06qkA5TPGcZNH_1je1rTT9e-8ZhkcdmtHUzfAGVh58uxvfv6s7czAy9ZqUPiZxBsRuJn5c6kuE453wfQPFlOUyKlIMU_obALf6YAQ2Ul2QjSJkHWLPsg9r7NlA2nsmy_jegnJGDq5T15kBUU4gfI8W6m_zfj1_wN42lTRdcKTJwMqruUh8QR_N2BVgmL3HFbmw8Z4qrM2iOSC1c9RMUHK_9c0Su9AJmPfcdRdvrUX90Q2uHFdCWMRW-kAspEKgP86CKVAKGprHln9p6pG-eZ8hch0F6r0I_haF4mHu_of2-TyREN32gfXOxKAGJrdz9HlO_C41gbR6Ct86I_wwtbemOgMPvcuNbXhQtOaMO52dNooZS-N1lmdkXH1V8qsU9pnste0wy2EpCAoRk2kSaDrZCdXNjGuZhYuXOJvPcSrpdoueceiXC-dsKvVVEwbCrkNb3JSK0cdN4o-VvDxQ5YifMxYu7rwki_6AiyD6mArBeyHp9t4VvnnnoC0wZeU9VOTfOlvJFAdSWMhndHi5BMjbCJ215gNqVtGOVdqsmXY7phgNH4iQxrbS6bKPxZFuXfQLiRiXo08AR74I5x66GMQ232cKtUuWWhr53hFqai3ofUrbMVsRm0&reqid=My7t21Dm50WalIXF&type=CLICK&pos=2,-28%,5000.0,dolotnam,1225000000.0
2,"Quần Lót Nam Không đường may cao cấp BADBIRD, quần lót nam, quần sịp nam dạng boxer, Thương hiệu Việt",75000,https://tka.tiki.vn/pixel/pixel?data=4w_eWtLssBBvYXj-3hgzv7FyFnAfv0d2_p5nJ65TsfzElIZAWm130rD_Dzq4amspBcdW9s9LJri8IoZ85Vfj9F_9H8lSQRyDU5Tqt9wWOnY-sXoNhek3NOkf7OCNl5-bFxEeGrWjnV0b2owS3EEM6h_tuK_OSck6WuGl12CaBHvQi96JelSdAZoznZZqAQ41Cgs9TFTAE2LrGbCpE7UrsXiazewy3-SIh6krqUgQBGK-iR_B2It9DCJtlsNFJJnRIxKRleqc3P1m4cm-f_kt8b9VdL69iTioESkEN4eb09OO6BTNEoNwVjSuFdjWPn1EoRApqHlJvpr5O-E8AoW-XQzvalXgKl_eoM_V7W6l_glBZxC0UR00XUoZOAfiGf_faoxsSZUDt43n5mTET_vVPAukg8sB7rahDOpUdExOpC5PRgc_cTeUChuiFREt90_t12aTtUM5kzWGkJB5mMkhrJ01rEaC_InzQ6_QqyOk1eI7BnIi_tLCjCZkxWYNsf5wF6k8FBeyeHxOWrf9f6HqHek40ttigjUt5EoaMKxWa2RuZcvbrtNOoNoppOXyRogHSZxPwWMLF0bwwbNlooXD3Hlhx9bvetNeV3LOizfhNeHCZnYfMyfCa2TIbYpiWlBUe-QHg4PLDf0EqBYV3ALf7ayLH5mFpZsibDFhBcIjWBxjx77Jipog0XNx5ti32kgEc-kjM2o0Z4f1vSVlVzQbBFQfhNnykvkDtvIjoVFLha7VuOmktOw1ir9PmbU2bGZw_i2KQ8iMCOLvsvSrFCzhrvqJihg-8QZxwabv-5Q2IvqrciTjfCBxoh2oH5naF0pynAJ-MVeNi3K1pGosspajkHFCDKx4KkrCkwYj4CDbgTdrCZlTwgSyD6sRMyZ9-dqyaYkRuwmQ3kysJIhb3XYjCyMaiVboBetg97FsyRe_ZD2n1xYAiZtdNfx-G827H8w31sGrCz_vHDcwr3mOfBtVKBnNOn6x2RljkCXrGcm9oBLGi4j_sOkAS7_XKd8EPjbSXXE8J-KClmXUMN4_SzA1CS99WRdtwovmhCR6rTpCSk2GRDfECePrtti90CxBkC4S7FrpAEBFH2WXKV4&reqid=My7t21Dm50WalIXF&type=CLICK&pos=3,-28%,7.0,dolotnam,525000.0
3,"Combo 4 quần lót nam Boxer sợi cạp 1cm sợi tre tự nhiên mềm mịn thấm hút mồ hôi, co giãn 4 chiều MRM Manlywear - Màu ngẫu nhiên",245000,https://tiki.vn/combo-4-quan-sip-dui-nam-quan-lot-nam-boxer-soi-tre-mem-min-sieu-thoang-mat-co-gian-4-chieu-cao-cap-cap-1cm-mrm-fashion-3-mau-p31638135.html?spid=31638138,,5000.0,dolotnam,1225000000.0
4,Combo 4 quần lót nam tam giác Bamboo Organic mềm mịn thoáng mát thấm hút mồ hôi - MRM Manlywear - Màu Ngẫu Nhiên,239000,https://tiki.vn/combo-4-qua-n-lo-t-nam-tam-gia-c-bamboo-organic-me-m-mi-n-thoa-ng-ma-t-tha-m-hu-t-mo-hoi-mrm-manlywear-ma-u-nga-u-nhien-p31637590.html?spid=31637600,,3200.0,dolotnam,764800000.0
5,"Hộp 4 quần boxer nam thun lạnh, quần lót nam co dãn 4 chiều- Formen Shop- FMQS017",179000,https://tiki.vn/hop-4-quan-boxer-nam-thun-lanh-quan-lot-nam-co-dan-4-chieu-formen-shop-fmqs017-p172210350.html?spid=172210355,-45%,834.0,dolotnam,149286000.0
6,Quần lót nam cotton đùi dài iBasic PANM083,109000,https://tka.tiki.vn/pixel/pixel?data=BDTvmaoRwQTRlJ-nB-nn6EOYMHtbxjvmW5t4L7iE6fJtTSog9p_kbHiTg-oWgQxnORBp6Yhapz4mACojE3DCpbYflxofkb12fp5_fwonPOze7N6adIiJc2LFvwy5W_K8O4dy8v2qai5S7Vn05MHKoW4uYFZgNugr0aLlNPtlNB434XCPnn7mOSczmLJ1bcP9v4ns3CkidCKhLKoTGOIPFPB6p5oSOWLorbgzv0RzK9wqNpEjIA-Rsnxk6UKCLYwNBHPKdx1dSBY4O5D9C7giFSL7AN8oUsm0HZsY64_h44zudthDcCxyPsGoWRlJvk6Lcy9XDICa_lLUssFarRPYU9WKH5Myq5EZJJFl1Jd-zzay1yflB2BJO7w9bHLHVViODNLoTxTo_l6_1AVkpBAcKW4lkfUK1L1am-bLpIY4mfyA9wIj-LQ0BRMOomfdAWAGTV4oPkfqiccZ-zNVngeNDwpzivAG36UMAJtjV-csOlJjfONk0ovLQD1trS0_BW-R4eeMaPG371a1eheKOk7Q6DGT_4R5cAiwviIj7NnTv3mrGacNHns8wexX75Sr5SlT3TYXkiNriX9mGLrOrTr2pxTz3MFaL0dWQcs-dtEGrGsJGgQEKPCbREMwdBUdgUjE7VU400B52bobOpv2AlaoQyPsleRYXTlk_aNFoLdWx7ncVYeZtQVsVvIavNmCCz8cPcmU2ni7ckSRabWHYSrJFwqiIKy5flD7Bkvha2A6oF7De7K2NvCm0cbijuqKoelWu1d_CUu_wxcaVozI2VcK2Ic_JLmwNik4tYXThfNVMKtmFSI8Nthp-lx73CTAqIxnENM-8Hno2frniuGnIlaeugk1vZv7VpGihKURrXyF3uyFKsk-6Px1LeIjLyGbisvVrYhQfxZwCslPlkW1tUBH0uJYMW3FX9M-UC2w3iYx8pwTFrEV0Bcy2P6hR5v41O7JnyIuHnCiQmgnlcIXPwKv6Zaj-k--8mc48aCI4NWxQgv9BBdvg8KDyo36P9imk45P_zI&reqid=My7t21Dm50WalIXF&type=CLICK&pos=11,-34%,53.0,dolotnam,5777000.0
7,Quần lót nam Brief iBasic PANM077,65000,https://tka.tiki.vn/pixel/pixel?data=NIfcMyypIY35Ar7WeiZeiru051_ZgpZktRIs9Vg_FHfJ78npriWeFqjXXzAdImPp0IDlO1_2HV4rBktQtDZrenEfAB_796ZM2YuGqk3ghTL3AmnnNl4DIFeGB8RKOBjt3_RNqOHSlFOnnzc-6CTNt90EnVV1mglBYO7rEpPZP9AfslHJL3t6A6wm1gRyGJlKEHPmIV7xrUAHVYUj_8rC9jXV-5s_4DPrdz-LrS1TcyyhgeAQLk1RUHGGj_h6rEHmIUhOD8KAelW4M_kWAR4RJpiJs2m1w95dbKrwK5hJNepBQbWzj3MSu1JFEwmhHpKnem-ZwCXVRGCK2e0R8DpOun3UN26_Yr9hmRP4cdihOMG-ipocGIDj8mlUKQ5m-3bRAj7-lP9cU5PNUo88yihGKXI0bathN5XPX89ZGrNIFqNJ6auGfXmTkks6BkL7wQHoUOvGLiS48zvI_ghDECmVJBzkNJltii_5Toi-i-vW-wAOt61eqbsg1ef-9g0CwfHWvNhRgbMypazcrChqQnn5LXdfqwf_FDmP0pVPaw9DxGw1Obfob2b2kKUQif1A2hlhXZValBnGhncACjXuZUwAnaev9-XMOn6GEKx_ARjB_sN9ViopVoHSh3UFPpn--VVQMHjJHk0ru7R7_LLlo6HqX0MkQ-cIhP26sfeO0QeeZHSA0SBGTssdTVgbCMa_t73BhnLLWucOhQsDWmMgk4uVnwQOit6I7ehE_076F1Kmtn1VKeI4kzNGGjC3P1QsLOSsr2gJkpceiGcGDxNTK7J6xA4XEMF2EgrQdZSR-Wok1tYlBboMoKMWi6BIvIY1TvPD2mslUe9lgFd4UrzYCr0Vg_bFqiO7YyDmOA-MSwt-LNILJDeTNvgQFl93z6xYgxvsGNroltVpptlgB52xPPhHbjkTW-qePCXwhxI9gMPoaqcSN02lOrYguUkltkGKf4dMbnZ5amRTJDff4hLwX7F5sGxDa_5J5hKX9daLtjurs2D12CoUUxPX&reqid=My7t21Dm50WalIXF&type=CLICK&pos=14,,255.0,dolotnam,16575000.0
8,Quần lót nam brief poly iBasic PANM006,59000,https://tka.tiki.vn/pixel/pixel?data=JtYSroHhWUIgtoYmtYXBg-8VXjBxkol2QoefQr12MaHSesu2fljKabPK-BfFTQp2mEKpoLLBcwseyes16oJptWRyI05RfBWsU0U85aql9XTHLPwDOEA726oCti-_VUXSNdmjYH9UTNnajdsGSUNIjPfYeFNjuf_e4SsxpR6reAV_MPacSjaD_G6Dc1hupKrOOoN1zV2Uo9lXwXDxe6OgjYhwHW6ilHiC82Y-y4KI8gTNYofiWJeYR_CDvI9bMWFHXgv4hVVsxGarplWwtM6xsVgpaLv8yyt6Hgwbg-f0lD9ulTufYU0As0T-HxBEhsIvCH9WTRi3ibdS43cZDiRtYbxDo1ipmq6roQQmKOg2gc5oQqtkEe_J82fBU2FmWj3h682kPdSoPprMQqZv5jlT64tb8VnGEC52a2iCHZXWOMP2lGHyIzpkeAx4yKe-ofmXM7kCkEbun3MTOK1A9p1bAWD7HSc_NX8JUA1D5zSzOVFgLVKKCX-cvQTOO1qOYP6bE-Yn2kbxF5CTdjog235PUrL-bKCqv2rbagusapy3A9MFK1yKlkaJwpGndapQyZ8H1aQ9EtmI2EH_m1FwLZjJLkU8jXUkOuT-SxH9AJWe8LWJUkoxM3C5TpKp6zyFYMQzCwTEQw9-6M6eU3CAAs_9mbMEt9nrEB-tPVFntdDAxvrMP52kmqbFjeTcaX9hdLNatTFrLLHIHRBrWxeBapprj-CDlfPyR8Ex562Xhr9oJkL-NjKL-3oZ2ADM-1WEOux5OZTzcKjSjATan46fBWyTBnWN_A3HIVTuywVPIZKeFSi5HIb5T8PodQQi1Lcd5uC80l3qH3SxnIUcBeLyTKvIU8txivgdzhboVPcoS6d3erUA5jfyFQzSNS55D0VdRua59AgpJUIKv9wukqd6dM-EUqvFtcEsOAiFLIszZVQUBZ12LgTGLnqZ0egRqx2aVk9QPyYdrXLx2u_BsSnNgm4Wp89iDZ6ujuJko1fIl5wMb9IGj-JENpRFmdUvjCnVSA&reqid=My7t21Dm50WalIXF&type=CLICK&pos=15,,12.0,dolotnam,708000.0
9,"Combo 5 quần sịp nam, kiểu dáng ôm mông chất thun cotton thấm hút co giãn tốt - FORMEN SHOP - FM5QS005",149000,https://tiki.vn/combo-5-quan-sip-nam-kieu-dang-om-mong-chat-thun-cotton-tham-hut-co-gian-tot-formen-shop-fm5qs005-p169120359.html?spid=169120363,-43%,287.0,dolotnam,42763000.0
