title,price,link_item,discount,sales,item_list,category,revenue
Áo hoodie nam nữ form rộng Unisex một màu in hoạt hình cá tính Hàn Quốc – FORMEN SHOP – FMGV034,179000,https://tka.tiki.vn/pixel/pixel?data=89qe4o7GKy8d4ACWoxRXvHqNgszc0ie49sT3CAlWVdtG6hXHleZpcY1fneGGR7uvv4UEMfapZKbCJ6LGkeLpKVaOk8yon8xshETEkbMmIpydvCZUnqY8umAFpERTUbmZe7uHNqGn4DhEClMqaTglJwPuQxCV0nKDF5e5NjtswsMTa6BGbvo-860eoY81aLZnxm24eGok3u5eFGaiK8dKaVEmCW2WWFTec2NQ7a42zdMjkyX9Krj59FJwbt0CjBji5-jFE3TJFCIvjXNcpb2PaFuKmfAicwAhMBa4omPF-gPQuEhmIdlXaH9C8v8w9amxMULztB1BQz8o5J84wlTssR8y_nYqKKKT3Gym9N0fq935KpQ-kDIftMMAOj_Rqr7wPOGWxygPulD-6GPrWueYH32iXFilucYP6fWd_xEQuJ_H_NowqdAVrCZVO7tihLHYLNRl2cSDuMZlandcTBncyIuGiI90_fwzPweqEzjkDq6BoeunEXCjpsWoh5QhST8cvKbz25TPDUXEoaBlouC6QN6tYkbCd_MNGTdFQdOeKcIZf1agrDTyOL4WW8DTiIma72sWmQjsukekr4Vg9Obf-bczx-9pWLvEf2_nDO5It1qYqxzymRYf3li_OHkVHFT5MwX-dsoeCCmyo1lolXGdVnofs97YFvr4y4icEv1nqmH8YIBK9_KIu-nHoUkIwgwzwQRZA9u3fUoTu-Ckdzwq0M-Aa-kb96Zv8hNaldCJb3a66dIRhjUqdj_UfVy5bor0hODpVLU4M3Edfz-NfVyWL70VAdNd1EMNWglUYvdfeCgMSUiDS_SgrSLLZ2xYhLgsTXMqUNJZDGhdXWwTrhc1nvFF9JB1hx7FfsDCSAJHk7by3IO3IVMp2-7P2eWbfNfStGXxyiOwVXZvDSby19xotik7Z3LTZk1EBU04YDB-UJ2FiqPiYm5WsND0WvB7GPkwcbHf7BIWlYABJ9BQN96iO-8N3p8MsEvW4gKT0FIFTaYK_wMWpm8kQZ6gO6UZgIb5WodqKxiFgntY4dsg78h9sZKi-pwU5l0GPjU_voUO_J3NwThE_V0DSxXmb4y6oGeZukXIYrqp94iJ&reqid=XCCs4DFpRpbiQTSu&type=CLICK&pos=1,-10%,923.0,aohoodie,thoitrangnam,165217000.0
Áo hoodie nam nữ form rộng Unisex một màu in hoạt hình cá tính Hàn Quốc – FORMEN SHOP – FMGV034,127000,https://tiki.vn/ao-hoodie-nam-nu-form-rong-unisex-mot-mau-in-hoat-hinh-ca-tinh-han-quoc-formen-shop-fmgv034-p71909603.html?spid=71909607,-54%,923.0,aohoodie,thoitrangnam,117221000.0
"Áo hoodie nỉ bông unisex Homies liền mũ có túi in hình UNFL, Áo hoodie unisex nam nữ nỉ Unfl Studio video thật tại Shop ,Áo nỉ bông ulzzang unisex nam nữ siêu đẹp, Áo khoác Nỉ Có Mũ Túi Bụng Phong Cách Hàn Quốc",100000,https://tiki.vn/ao-hoodie-ni-bong-unisex-homies-lien-mu-co-tui-in-hinh-unfl-ao-hoodie-unisex-nam-nu-ni-unfl-studio-video-that-tai-shop-ao-ni-bong-ulzzang-unisex-nam-nu-sieu-dep-ao-khoac-ni-co-mu-tui-bung-phong-cach-han-quoc-p146265626.html?spid=146265628,-50%,143.0,aohoodie,thoitrangnam,14300000.0
"Áo hoodie, áo sweater thời trang unisex, phong cách năng động, stye hàn quốc - FORMEN SHOP - GV",88000,https://tiki.vn/ao-hoodie-ao-sweater-thoi-trang-unisex-phong-cach-nang-dong-stye-han-quoc-formen-shop-gv-p207343688.html?spid=207343702,-30%,10.0,aohoodie,thoitrangnam,880000.0
"Áo hoodie trơn màu đen thời trang trẻ trung, năng động - FORMENSHOP - FM5GV016",124000,https://tiki.vn/ao-hoodie-tron-mau-den-thoi-trang-tre-trung--nang-dong---formenshop---fm5gv016-p54713517.html?spid=192814294,-30%,463.0,aohoodie,thoitrangnam,57412000.0
"Áo hoodie nam nữ form rộng siêu xinh , Áo khoác nam nữ nỉ có mũ phong cách",110000,https://tiki.vn/ao-hoodie-nam-nu-form-rong-sieu-xinh-ao-khoac-nam-nu-ni-co-mu-phong-cach-p141309645.html?spid=148697919,-30%,23.0,aohoodie,thoitrangnam,2530000.0
Áo khoác hoodie nam nữ vải nỉ xịn quảng châu mẫu mới 2021 Phuongnamshop20 nj20,115000,https://tiki.vn/ao-khoac-hoodie-nam-nu-vai-ni-xin-quang-chau-mau-moi-2021-phuongnamshop20-nj20-p165995243.html?spid=270813053,-24%,2.0,aohoodie,thoitrangnam,230000.0
Áo mũ Hoodie Unisex MonsterX Gấu X form rộng 5 màu nỉ bông cặp đôi nam nữ Oversize Ulzzang thu đông,105000,https://tiki.vn/ao-mu-hoodie-unisex-monsterx-gau-x-form-rong-5-mau-ni-bong-cap-doi-nam-nu-oversize-ulzzang-thu-dong-p137947751.html?spid=242841156,,3.0,aohoodie,thoitrangnam,315000.0
ÁO KHOÁC NỈ HOODIE NAM NỮ,95000,https://tiki.vn/ao-khoac-ni-hoodie-nam-nu-p131238555.html?spid=270143686,,1.0,aohoodie,thoitrangnam,95000.0
"Áo nỉ nam tuổi teen BIGFOX - MISS MEOW thu đông, áo sweater nam dài tay hình vẽ lên tường từ 39-51kg",155000,https://tiki.vn/ao-ni-nam-tuoi-teen-bigfox-miss-meow-thu-dong-ao-sweater-nam-dai-tay-hinh-ve-len-tuong-tu-39-51kg-p124239921.html?spid=124239925,,2.0,aohoodie,thoitrangnam,310000.0
