title,price,link_item,discount,sales,item_list,category,revenue
Áo hoodie nam nữ form rộng Unisex một màu in hoạt hình cá tính Hàn Quốc – FORMEN SHOP – FMGV034,99000,https://tka.tiki.vn/pixel/pixel?data=8ERGJXeHyB133p6fbg44LjXzY-82Ppop5inizShtwwCoXgUcgtlPyZoISED0UWYZoYrWjBCZ6qS4RQIXEg1U1qTaPH34k41gRikl8oYpUxctXqxhv9WEU7zpPJACy-i2752YNQ_Oc5yyANr7oLT4sgY0AiDS9WMkqN7tlDg9fER1GOkKFPnVXZnx3o0ZaYQQFzYSQXggrHuPg98nvmpZA3QpbN1JXUtTkxkq1qQ8tpfq70L21NB6vsJhkmSdGytwgBvU258oj0vV8ywSUjmAUak6BAi_bsiYWKKCvcPY5LXaU6kSqtUf5BZ-vHuF0Ddd6SQQ_9a3wjoorzOcedKb1bricwOBLRUV0OBQ1Ee3ZBMAjUaTO06mvVcUxYkx5EYWOxEf7KZGRF8ZrH4t-o6VBHzL48Wt5d_MHOGI0MlLaYfw70xTkOkoLs2D9lEeVwhJWgNGwQEYzsh3iKAS3tj23CurW121v8bFrRrm8fU1hVp3bJqXBdc5m521cpMLv_YC-EX6pNHQDlePACwRjQhtN9b1AGR9nzav1qnkb7rJw-BJNO3irKpiVUYV0Ycne0m59AncKN-aTD89pHwTyE5DzHUSuJOgpFP2cI_qP5QgZRWycopsr6zFU3dYOwkPwc6cFouYI67XPiSTIJS7pxuTIu6QIdJSIac0iRV5s2wWHQ3g-exLNGC3CrFUSN-l-jLT27qFF7ukdjVH32BC1gnCvvz5vhFYZULizKvEychsDToqtRvsI7zCPfCQ7x4R75lGyWdRrlbDXlgL2qBThzX1RfcIlGK8jlGllqjwfgtR4QhapQIzxpdlr9mJsMNxcvpubxqrbHQkKMSm-me23JuDJVWCfT1H5IG3ZU7t55goUs-1_Y3YUhKTy25pUsE0s6qjHNAJc0JJVveT3wKll2n4Gx3jaVwg7UiOeESpxmzIgqwRD53XXkVGY982EfxkLqxP7oGzyqTf6F_VFQuuoL_kLLYHmq5sD1wU_5PZ2mMCCz13TYCyngp77u3tkl4AGX3OoDhJsgxieO20tdkjI5z5UvdLTim2bPj4UwVlozcGkvcdNoDWDRu0oI7D3VzUNMgTn0yJ_268ctAj6w&reqid=AWeDdnJaAxbOp6LP&type=CLICK&pos=1,-50%,924.0,aohoodie,thoitrangnam,91476000.0
Áo hoodie nam nữ form rộng Unisex một màu in hoạt hình cá tính Hàn Quốc – FORMEN SHOP – FMGV034,99000,https://tiki.vn/ao-hoodie-nam-nu-form-rong-unisex-mot-mau-in-hoat-hinh-ca-tinh-han-quoc-formen-shop-fmgv034-p71909603.html?spid=71909607,-50%,924.0,aohoodie,thoitrangnam,91476000.0
"Áo hoodie nỉ bông unisex Homies liền mũ có túi in hình UNFL, Áo hoodie unisex nam nữ nỉ Unfl Studio video thật tại Shop ,Áo nỉ bông ulzzang unisex nam nữ siêu đẹp, Áo khoác Nỉ Có Mũ Túi Bụng Phong Cách Hàn Quốc",100000,https://tiki.vn/ao-hoodie-ni-bong-unisex-homies-lien-mu-co-tui-in-hinh-unfl-ao-hoodie-unisex-nam-nu-ni-unfl-studio-video-that-tai-shop-ao-ni-bong-ulzzang-unisex-nam-nu-sieu-dep-ao-khoac-ni-co-mu-tui-bung-phong-cach-han-quoc-p146265626.html?spid=146265628,-30%,143.0,aohoodie,thoitrangnam,14300000.0
"Áo hoodie nam nữ form rộng siêu xinh , Áo khoác nam nữ nỉ có mũ phong cách",110000,https://tiki.vn/ao-hoodie-nam-nu-form-rong-sieu-xinh-ao-khoac-nam-nu-ni-co-mu-phong-cach-p141309645.html?spid=148697919,-30%,23.0,aohoodie,thoitrangnam,2530000.0
Áo khoác hoodie nam nữ vải nỉ xịn quảng châu mẫu mới 2021 Phuongnamshop20 nj20,115000,https://tiki.vn/ao-khoac-hoodie-nam-nu-vai-ni-xin-quang-chau-mau-moi-2021-phuongnamshop20-nj20-p165995243.html?spid=270813053,-30%,2.0,aohoodie,thoitrangnam,230000.0
Áo mũ Hoodie Unisex MonsterX Gấu X form rộng 5 màu nỉ bông cặp đôi nam nữ Oversize Ulzzang thu đông,105000,https://tiki.vn/ao-mu-hoodie-unisex-monsterx-gau-x-form-rong-5-mau-ni-bong-cap-doi-nam-nu-oversize-ulzzang-thu-dong-p137947751.html?spid=242841156,-30%,3.0,aohoodie,thoitrangnam,315000.0
ÁO KHOÁC NỈ HOODIE NAM NỮ,95000,https://tiki.vn/ao-khoac-ni-hoodie-nam-nu-p131238555.html?spid=270143686,,1.0,aohoodie,thoitrangnam,95000.0
"Áo nỉ nam tuổi teen BIGFOX - MISS MEOW thu đông, áo sweater nam dài tay hình vẽ lên tường từ 39-51kg",155000,https://tiki.vn/ao-ni-nam-tuoi-teen-bigfox-miss-meow-thu-dong-ao-sweater-nam-dai-tay-hinh-ve-len-tuong-tu-39-51kg-p124239921.html?spid=124239925,,2.0,aohoodie,thoitrangnam,310000.0
"Áo khoác Hoodie Nam, Hoodie Basic Unisex Nỉ From Rộng NÓN 2 LỚP PHẢN QUANG 7 MÀU, Áo Hoodie Nam Hoodie Nỉ Bông, Áo Hoodie Nam Nữ Unisex Form Rộng Thu Đông",127000,https://tiki.vn/ao-khoac-hoodie-nam-hoodie-basic-unisex-ni-from-rong-non-2-lop-phan-quang-7-mau-p140865502.html?spid=140865511,,4.0,aohoodie,thoitrangnam,508000.0
"Bộ Nỉ Nam Nữ Thu Đông Trơn HỌA TIẾT 4 SỌC BỐN SỌC - Thể Thao Mặc Nhà Unisex, Áo Khoác hoodie Dài Tay Quần Jogger",120000,https://tiki.vn/bo-ni-nam-nu-thu-dong-tron-hoa-tiet-4-soc-bon-soc-the-thao-mac-nha-unisex-ao-khoac-hoodie-dai-tay-quan-jogger-p262687692.html?spid=262687694,,1.0,aohoodie,thoitrangnam,120000.0
