,title,price,link_item,index,discount,sales,category
0,Đồng Phục Đi Biển Cao Cấp - Áo & Quần Đủ Size (DDB108),195.000₫,https://tiki.vn/dong-phuc-di-bien-cao-cap-ao-quan-du-size-ddb108-p95903349.html?spid=95904910,1,,,dodoinam
1,Áo gia đình MY FAMILY - màu vàng đậm (GD992VD),91.000₫,https://tiki.vn/ao-gia-dinh-my-family-mau-vang-dam-gd992vd-p95897668.html?spid=95897696,2,,,dodoinam
2,Quần áo ĐI BIỂN đẹp - ĐỦ SIZE áo quần (DDB90),195.000₫,https://tiki.vn/quan-ao-di-bien-dep-du-size-ao-quan-ddb90-p95911422.html?spid=95912437,3,,,dodoinam
3,Áo gia đình - XUÂN màu trắng,25.000₫,https://tiki.vn/ao-gia-dinh-xuan-mau-trang-p105549310.html?spid=105550130,4,,,dodoinam
4,,,https://tiki.vn/ao-gia-dinh-hinh-gau-p105549694.html?spid=105550479,5,,,dodoinam
5,Áo Thun - Gia Đình là số 1,25.000₫,https://tiki.vn/ao-thun-gia-dinh-la-so-1-p105549869.html?spid=105551070,6,,,dodoinam
6,Áo gia đình Đưa nhau đi trốn - CÓ SIZE LỚN - màu trắng GD311T,91.000₫,https://tiki.vn/ao-gia-dinh-dua-nhau-di-tron-co-size-lon-mau-trang-gd311t-p95906637.html?spid=95907277,7,,,dodoinam
7,Đồng phục đi biển - ĐỦ SIZE áo và quần (DDB16T),195.000₫,https://tiki.vn/dong-phuc-di-bien-du-size-ao-va-quan-ddb16t-p95909207.html?spid=95910372,8,,,dodoinam
8,Đồ Nhóm Đi Biển Cao Cấp - Áo & Quần Đủ Size (DDB107),195.000,https://tiki.vn/do-nhom-di-bien-cao-cap-ao-quan-du-size-ddb107-p95904347.html?spid=95907740,9,,,dodoinam
9,,,https://tiki.vn/ao-gia-dinh-family-fun-mau-xam-gd297x-p95899596.html?spid=95899716,10,,,dodoinam
10,Áo gia đình - HÀNG CHUẨN SHOP - màu trắng (GD992T),91.000₫,https://tiki.vn/ao-gia-dinh-hang-chuan-shop-mau-trang-gd992t-p95907750.html?spid=95908192,11,,,dodoinam
11,Áo Gia Đình - Fantasia,25.000₫,https://tiki.vn/ao-gia-dinh-fantasia-p105550090.html?spid=105551703,12,,,dodoinam
12,,,https://tiki.vn/do-di-bien-summer-2020-ddb55-p95908415.html?spid=95909800,13,,,dodoinam
13,"Đồng phục đi biển cho hội nhóm, gia đình - ĐỦ SIZE (DDB88)",195.000₫,https://tiki.vn/dong-phuc-di-bien-cho-hoi-nhom-gia-dinh-du-size-ddb88-p95906632.html?spid=95907164,14,,,dodoinam
14,Áo Gia Đình cổ tròn - SPPANAS-LOVE-màu trăng-giá rẻ,25.000₫,https://tiki.vn/ao-gia-dinh-co-tron-sppanas-love-mau-trang-gia-re-p105549625.html?spid=105551043,15,,,dodoinam
15,Áo gia đình We are 1 - Thun cotton dày dặn - Đủ size đến 110kg hàng có sẵn | SGSHOP,91.000₫,https://tiki.vn/ao-gia-dinh-we-are-1-thun-cotton-day-dan-du-size-den-110kg-hang-co-san-sgshop-p95899066.html?spid=95899631,16,,,dodoinam
16,"áo đi biển SM19,du lịch,,hello summer, thun,phông, cộc,đồng phục",50.000₫,https://tiki.vn/ao-di-bien-sm19-du-lich-hello-summer-thun-phong-coc-dong-phuc-p126181295.html?spid=126187084,17,,,dodoinam
17,,,https://tiki.vn/ao-thun-gia-dinh-don-gian-thun-cotton-mau-vang-gd316vd-p95902533.html?spid=95906596,18,,,dodoinam
18,Đồ gia đình đi biển - ĐỦ SIZE áo và quần (DDB11T),195.000₫,https://tiki.vn/do-gia-dinh-di-bien-du-size-ao-va-quan-ddb11t-p95905785.html?spid=95907441,19,,,dodoinam
19,Nguyên Bộ Đi Biển Hello Summer 2 - Đủ Size (DDB102),195.000₫,https://tiki.vn/nguyen-bo-di-bien-hello-summer-2-du-size-ddb102-p95906485.html?spid=95910237,20,,,dodoinam
20,Áo Thun Gia Đình Dễ Thương - Thun Cotton - Màu Thiên Thanh (GD341TT),65.000₫,https://tiki.vn/ao-thun-gia-dinh-de-thuong-thun-cotton-mau-thien-thanh-gd341tt-p95902876.html?spid=95904381,21,,,dodoinam
21,"áo thun chữ nhật NB2,phông thư pháp chất đẹp, bao đổi trả",49.500₫,https://tiki.vn/ao-thun-chu-nhat-nb2-phong-thu-phap-chat-dep-bao-doi-tra-p126186196.html?spid=126186375,22,,,dodoinam
22,ÁO THUN NAM NỮ CÓ CỔ - màu sắc,55.000₫,https://tiki.vn/ao-thun-nam-nu-co-co-mau-trang-love-you-p105549346.html?spid=105550843,23,,,dodoinam
23,ÁO THUN NAM NỮ CÓ CỔ - màu sắc,65.000₫,https://tiki.vn/ao-thun-nam-nu-co-co-love-family-p105549863.html?spid=105550193,24,,,dodoinam
