title,price,link_item,discount,sales,item_list,category,revenue
Điện thoại bàn Ktel 645 hàng chính hãng,398000,https://tiki.vn/dien-thoai-ban-ktel-645-hang-chinh-hang-p170165701.html?spid=170165703,,54.0,dienthoaiban,dienthoai,21492000.0
Điện thoại bàn Panasonic KX-TGF310 hàng chính hãng,2250000,https://tka.tiki.vn/pixel/pixel?data=dqHbmSgN6asaV-aexakylvaFBinkDD9US6qAzVSE8A6pbv7sDnZAuuoJpvIt1Oen3pSvcNhR0oJn89ce7AT-YYQ-ub2x9YU6oYUGxEd2dfx9-eXOdJof1RcEai8oi8cBIqcQbBscjSwlVqx4eBwBeBOhc6wYqPmVQq8YHawuwTMZ4KFGC2wZu29I4vjlbDVyyD3IDsuY0iwCBJ6U9agpSpz_alpkx667_hFJlz-gReuLDndlLV_txqmwFJT9dRaDWHGC-6R2iBq7Az9zc5Fpj2VFWjG2taiCqWeA385pEASJj9tc3hlUpBrHojAIZU6mvk5nMIjMpZHahyU-skA7eXDDDC7rB_tAL2Yn_Otjse52wIUSHsAdpOVBBgC8wvfb3oCkE7vLqody2gWxf0DHty6kmrbJWMC7LNAoXQd5Y2YvWIoYnI2OUiSZPFsLma8V9RnTitq8fXtO6YOhvwUPVOug3EUJAbl982rnGNAETAqr9FtCmzqOdfHYgc8lh8gXVgNScfhsA6OoBPU0_Oj4YfAsL73YU0MlnzkLPT5HfU_QSae_pR1c7Jn3BUSsTJ6GsJYVd7GaRz1JnGmY7Up0BR2iBrF-H9zSTXWsuW7qtx9p8e6zve0ZFYlrXdK0UAMP5BVomcidT1YAWRHD20PQnPJdNvRRguzkQiTJxeCZIVzbSfNAU_aWOLNmTUeNOkeUBY7d9Ye1Cdbgy5IMKJxxdGOawLRzIr_tXbJaRYyzMHu64rTVxz7nRPPnkZqayhmNgkSuLMcdSYy7RaAK71xXZD8f9PBE2lqNzwsIL9qdPShPrjrZyf4IMmUAtGDXFnfiozz-nLAy5c-tP3UYBHeNUZsdKJMik18ikQgRsQVErLg0wY8sVFt-qazS069lliBLU84ciFEIRmPXZ-bghFfMwT2r1pQBEbB2cT9PkzPqkoatZHxxTY3h-_l5gebaQHhs4lJC99jfp2f5CZbhobi95zc85AlndjSHOpJwUJt4UzA1jJfU08A1s7er_w3aDxVsNUNJ34mTeJn1ejiG1TABJYvyeo7_6aVMpd13aZi4_eewqbfwH920k7ZV9Q&reqid=hf4mr8kl7a3X3dd1&type=CLICK&pos=41,,34.0,dienthoaiban,dienthoai,76500000.0
Điện thoại bàn Panasonic KX-TS500MX-hàng chính hãng,300000,https://tka.tiki.vn/pixel/pixel?data=c7WFOolMtzlWNZGPNU0-57lzWbiSbwFgsYuAQFUYp-8_GnVMQneE6uxVzhncgTaBg_YD5B2qbOU2uQ2nT47Eq7FdcvSxqHd65wSBVnPV0h0sy26Ser_3o7_i9bXMivbG-C1fD1jLFBo19p47rXngur94wTZuknbQTCpu3q7h63bAd56fZJnkBPiX6NpswCoLZiPLYcFgiwlUasBIjMswSZ3-NAIT90ia-2U_lqNb2l6sygm04GOwb26qunNUsf7s8cxUU65lMTWNiiFyink2-HfTs69165oELKfgrTgmiON5wwhhDYgL6BooTVk29n7PXWA_uW4d4VEHNTYQIvhWqJlTZkvWtk_Zy8tqkQNPW0I4VeRkCm7abQvjAwr3lcXVF77rXgm3xXfzyts70bMY-AZvnsXu4XL9CMhLhIVU9kpfJJOj4XL1U5MP9ISDX3Z4e9g-TlZeKCFILrF_fbelC96RbYOSU5zBtGSkRLxJpWcStWL20dVpUZm4ylvzgKlOFPRbzJ5MyiRvwH1HnIqgQpaRMRofWI-uMsEq1BV9qLUR2ENVI1-c83MjL5c0cPqFnMuc78yTac3Knxts7Q5BL5w2SDwfQ1Z0fsI_gV9Iyz7L2PaHVUcaecypzuCnGSymzEPVwhOOpE3czWAUCRuQ4I4egmH9j2uJ1c3Q4ZcfETCYCICeyzwnKYro3OtO_incE5nk8J87kQTmefB8uYA9nYWTVm-97zvaN-4nYfPs7rvf2-bsX6Sj8p-HpWlQxSAY7czHCWwp5AnVkvr1OoBIBKcGvmUzv77kHlWgCxdmIadbUXim5-wMb8uuqbjCmEEamlkyxPKcwBMUqBirfbPbMk-dtcSOwVviJLGwNCpQzVClXFyXYgnOjC0YhxmMzf8OjHkTsM4-dHRxTx-CdHI6k7gp9rsmjrD9iextOurJ-wMVDl4cZrYwX6ui50pv-sj_qqzFXPG0sHu20FJ9PC2P0dvNEUoKnimtn1EL5nUx68baagTfe7YS0wAgt6cZ9sDEJeuTt5kVOc8RHebLmlLLrbsJm6Gff3qXiK0eEJRcGw&reqid=hf4mr8kl7a3X3dd1&type=CLICK&pos=42,,820.0,dienthoaiban,dienthoai,246000000.0
Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,588000,https://tka.tiki.vn/pixel/pixel?data=zUC2QweYQYwH33BxsmosJkK2imHqy-y1iCHo1RhUr-Z5pSnw--LJVsN9jX7UZwz5PGGmmGcNzpDkKaYMfFCXO4GfsSRJIf-3SsnCZM3epRFE4UW0TWg9om9iZzrb-Ci340QxapidfrnSDcBcioGuCVDr7YLZtME2l2kcWjGaEdIcx15XNgAui5G5BzHeXf8JuaIQBvjVKSPkNAWtEIXDcqRYuuenqoQr87HLafNqQyCog0byOGRSSZcjMnNpk8Yc6uDwo0pqGkqsBnWCebtUUvtYAhK6dODEB6PhIRYBxDH3vfS5AsgObSe6C7kKApxySHm9ut11YdNR-73NoXi7O-S0a86mfQzNj9H2-a_OkCp9_6w8TRbMAwA8HS9--vYlX0x4ERKBBCDpao_7ImfKlK87c_H_9QHnsNM-in2g5awfGLCBBbS-XD_mcKpL0fAIgGiJ2fguFoS9yFSP5iWP2AV8mSioEXzh-6I-2Cp1AJm-7Lj4gfA32jWiQmb6se_-o03rd1EFkA3b366duN4OYPk-vnAAVpTKMLRvho2WOtK02K-BPc73O2rALMbiJlBfcK9YcZqnphsqhllmcJftuinr79TGf2DqQrAHN22B5de1WcgnML_VtEFFXqMRbPGKFuSEZPY88CqV_UwqN1k2wxE80Bz7RSwuQHiusJmyC_1HdeCC93aSMn3Brr9_p-2OIhIv0tfTRZK38bCvF0XVPdaU7umhXCeMwrOx_h4K3Cg0-njo9Ap5GtT5P3_anoDuJcrGFAiQPC0Gv3m-VsgKzljxs5JrsAY1r2Yq80OUQf2ZtGbvBnyFBAKP7LFj2PmG1BIDZfXqOvOnb4Dp_YRFRo1nfaq-2NDCSOvwofQVRN3rUK_-pCKWch4B92lhwRd__y024hKjGqyy7qCbHKqXm1Grd6bsxgcUDh7agKZ_aiGOZ8DQHx0vOrFT0kBIy_lFR8z9VjyuvHXlc21xfbJ6XlbAM27WHGfxZ0PVyXjK4wO_fe9GLIEyeGNTT3nY3H7ihuOk0YiI4e75MOBgG_gHZDax0TWhUmUlw1IuaU8Wn2_8b5zMGqAWHH6O&reqid=hf4mr8kl7a3X3dd1&type=CLICK&pos=43,,246.0,dienthoaiban,dienthoai,144648000.0
Điện thoại bàn không dây Panasonic KX-TGD310 - Hàng Chính Hãng,1280000,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgd310-hang-chinh-hang-p11251770.html?spid=53559078,,18.0,dienthoaiban,dienthoai,23040000.0
"Điện thoại để bàn tân cổ điển phím quay cao cấp DT14, Lắp sim di động, nghe gọi rất tốt",4200000,https://tiki.vn/dien-thoai-de-ban-tan-co-dien-phim-quay-cao-cap-dt14-p263076992.html?spid=72217401,,4.0,dienthoaiban,dienthoai,16800000.0
Điện thoại bàn màu đỏ KXT438,215000,https://tiki.vn/die-n-thoa-i-ba-n-ma-u-do-kxt438-p55197731.html?spid=55197732,,50.0,dienthoaiban,dienthoai,10750000.0
Điện thoại Panasonic KX-TS520MX - Trắng - Hàng chính hãng,450000,https://tiki.vn/dien-thoai-panasonic-kx-ts520mx-trang-hang-chinh-hang-p113475741.html?spid=113475742,,8.0,dienthoaiban,dienthoai,3600000.0
Điện thoại để bàn Panasonic KX-TS880 hàng chính hãng,1250000,https://tiki.vn/dien-thoai-de-ban-panasonic-kx-ts880-hang-chinh-hang-p16521748.html?spid=43336431,,3.0,dienthoaiban,dienthoai,3750000.0
Điện thoại bàn Panasonic KX-TS580 hàng chính hãng,999000,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts580-hang-chinh-hang-p170727305.html?spid=185711237,,1.0,dienthoaiban,dienthoai,999000.0
