,title,price,link_item,index,discount,sales,category
0,"Áo Khoác Dù Nam Phối Nón, Dù Thái Nhập Khẩu ( Tặng 1 áo khoác dù màu ngẫu nhiên ) Dokafashion Siêu Nhẹ Cao Cấp Dành Cho Đi Nắng Đi Mưa EZAK24",209.000₫,https://tka.tiki.vn/pixel/pixel?data=XU3C_h4K0PGGLSKuMLh09RfijLS5i8iukqoqLzcDQghFapCAX_xXBoco8xMMnOoeuildltPUYnyaT1tRA9se7mKFezdIehBHEYfzMNXrJdRpT6nqYs6Q6zQDeVbe7foXJmnhaUPcV_-8fJR6ftROHl5_hwUbVWtX43QiYdBsTcCPn1iNhm0RpR0kNV3XXPgeCDbgP5kkdRfCr0eVLTLJaRz1HO3TpeuO7qT1vbDUFskptNFYaycGxntNSNiUuoc_IZY4ciRkeaKdDIcerlbc8Ittwa3f53gq43PCkyGoru7Ishtzutmyms1R_HAAVW4dh5MdJivh0Lch0a8NzqWUGtT3_3u5Tt0W0O2olXOwNgzN-InFlFMZzIH0hOnbhlVfZX2pkOV79UG6rjk2YmEeAYySjJ5tVgB9qCABqyysJnJDm8wvZGFN79q847orN-EVaMTF0mfnd97Kqel7ouLx2lRXkt29sCRUpmCSC8-ggp7-PSD6sr5aZohUnJ0hKWyTgqcUtIL17JNs5GYFmUhJeM8zP9mE6vYWqHY8EaAxsfPEc1bxqLtkQpgN5XYVq42ASjqUMf9OUhgO1gD2hRNcYcNk-ZbZ2uRwI1gG7fk47_D34fPz3V1bDxU07vjt0BTkKQsv7WENgyhIlbH6y75ul91Kw1STa9r-FTv1cTbJ0PB52JzWp4cECKUQZ2TOy6bmO-U40d-7jfP80K1B7yLMSd2sjT0CDy1OFj09mcG2c9noSkBXOtnnfSVL1bAQLwJM04ljimGgCrz_8v2mVs-7HNO3h5_1fSYxtyILKl2Xs4AdzM6lmGSS1Bp78mHkcpGACdJkEhr-AVXaUUYOgHPEA1KSx9ET9_VDG2DQ_1lTd-1fhoOa-a8OJ58FgK012taN_rs-8mJJp6enhIr3sVLa1-sIqtHY7KqPdNieAN2WC0QTHcZB8BQmyi1CIS2T8NRYxUXA7ecL20e0oysoSOHn7vQDB7LnvDcYbwvKw_UFCqfUA7_1nwPlSRcFcP91OLZYaMiHXJ0UPKWp-zorU6Y45_tLJ_wdjYLi-WKxDWT2PN2TGmqbQQxQUh9S31xX38tIcPX2usrj_6k7buknym4YRVhnehGBA2Hza9lrTyGx13l1&reqid=WQMdNYuHlwZExYBl&type=CLICK&pos=1,1,-38%,Đã bán 52,aovest
1,"Áo khoác nam chống nắng gió thu đông Doka (DBLS102) chất liệu dù giữ ấm cao cấp màu đen , màu xanh đen , màu xanh rêu",139.000₫,https://tka.tiki.vn/pixel/pixel?data=QJPbcysR9RDaGD3b_CwHF79ZAT2MPkSyxEBOLLAvl_9ZlS8hUTEsYD6iEnKJBu6nJT_AYucFQu8eczdhL87lVeezu73iTb_itfYoteZB-J0m1_zcKYr5VtDj2SHj4yozBxZO_RtB6DAc1OUFGIxZ3z3fkr5dURoxWdOMYbPFPBSIPtJQP4OgmtdHyMYn98f79W0xgc6AfO5wpFSYxhpRwtEDcP6bq7cCMA3Fyxd5C7MO3du8SPBVjcSsn0NA1CUIKzxP_gmVW0waXoKNyKAYKyWwOuWInhBufEVgPRBB0cy65Fu058a0VWO_dWwTDl60r5PtOwxfpF8LuLP7ZiJW4NMFdOqVgr_XOAn1FuCYsULqo9gGuhL7UU8UIqWl9ks7DoTGD6_cyZgrUD9Y-sNAJq00PAX7QsKyZW7UX5rS3GPiKiYjzSJQmYLj-DX5xWN8KDI-u3Y0wnGuE09zhMT92UYKZR964jwcJVYEpFWhYIMKsLveFb5LMkkyf1PPRiL1qcTtyE3VcSq8wWdkiEpsGIG6iwKXiZajYiDWjloJOChOCKFeZDWuiRVXXtduntJIl_BzygsCgtzwXEtDbOb0-q4EQlnqZg58yenxdx9vKa0cIJPNJmbBOirjaynzvi76UeLQQn_EBE-LpKBOWzENytjduO_S8MPwtmywDNoo_LfIt8Naz65MeIsU-9w4Kjfk-Ooplr5hq-5A0MGxiWiGzUgrKxzuXyZlCnwN77MXuNT2V6C-OxpRSBYG7Yn_p_AB4TqG6ls_Odb-vnKdLpio_HE-l4T1ncQ30bFPjuoxR-_9nBukjyL-ggCXWLjmLhKDahxFo6Gcd4opYiZP1g5dtjaahPfeqcBdHwRsJlhMUQJ79vjYedrjtqsQauJEaPneDheyGFyvVtPlFWDrOMB4fixO1u9OTV031o-KPCHZe1I1pJyN5OZ8WdsmxN7wgPRftrhfWBJX5SmvlZ8v8ITDgHjY3wx6Wme8srfuROV3iDy2FiPZccr153LWrC0CRBOH9MKCQPIOtEiu6lE-mHF3mAHzNTfSoJ93Fq62bfpAMjOcK8Wpitze_K1yUluvcU8P5JNF2iSufeOercQ6V_hcEe286w85AN6AIZ_K5VkbyPaUK2vPdWARxzKXcyXaZBl-70KnKGeXpMt6czMIfmgRzQ&reqid=WQMdNYuHlwZExYBl&type=CLICK&pos=2,2,-39%,Đã bán 911,aovest
2,Áo khoác dù UV mẫu mới 2024 ( Tặng 1 áo khoác kaki ) - Áo Khoác Chống Nắng đến 98% Chống Thấm Nước Có Túi Trong Kèm Túi Khóa Kéo Phong Cách Trẻ Trung,199.000₫,https://tka.tiki.vn/pixel/pixel?data=R_fNkJVixRbBfLQuWDszFrKVWsUBtGhuukClxTfuRx6y5q7AEj9K_OjVi4UPHdaveAtmCmoXSONBqDZg5pCxOkw8Vxb_nyaCM0Yno_TUx8oKgqnM39HEldNGg6qp63aJnKB3bd15q3M_Lqpakd-hIOPGTXxIDGCOoyWB-p7H2xg2p3rkk1_0ovvYTWEYtrD3EhzjcLPehsQzcoXlIifbL0nHNZ4k63cJijyZosV0GY3t-mecbWO3FBFaof8GESOt5n-5RvhIyJJiXpq31-ph_vBOFHw_8WIV8lQ6o53B-eAq19Ghbdy29yH9FABvpvsO2QWbKqeVgGzvwZRG86cb3QE-iKxn61qbKkExqjN3tZXNGLt3O9mU159we_Eh4BNa4V7dmu3zeiRVeR8Fusw2tNudxfMuEtMRFvmawqOO8ux6p3gmZoZlrWyszPOjSX43UZLXEJbgzfoa5P0XKQOz4AQuiLVbqf1zSMfRWdrd4obIHkYgfDX8PDbVVK1joq1MHbDxhBgOzLpxlOM0xDLO3JypwFrgycgOC0nKeHhw156yGH03xXtXVUPYGYUKcDAzwnvLKPS0injKYYN0I9kpJLzuLJGOviiGIY95R6oisEHDX-bgj5McwvdoPPVHLUY8GTHJCIovzkxTPDqrZBxqSD4UZokH1tdfUsyom-MH8-bWZ7Br3RaH_ruUve0FTH90vMqnrM1IjQjgQU4o4jcB7xFgU6QMsKcu6BGEIRMSFOI9UqHFsm3OtKtBLvwAempCHqG_uUvW0CtKGYMMVD1oQtJMClT8LDyPWG5LR2yW-TDwRdYG3WL7vvCZWvUY5t-Bgzcvkjt3iG5wVBuqPxtLopCZLd0cM0hVDUsTNLoO0vlNO7d_gxl2Ud0Wdv9q1qFXgQ3ASrSduBISuOUEi1KM7A_pVKM7SbT8ypGWfyHVhaWg7L2g0gFEa9iKzPpdzv-xvA2upLh58BR646PG9tHs2w0SczHXfaMgPDJUhXHB9m0lnq3rrmgYlkrrZYsMrPEE4sUu-Sd-rAlGKGCmUhVtao3qJYeL7tkt8rkE9tCepFgTbveOS7COOYpnrsNYkR_t-MCKmF3f8EsjT3b0PUogQTmPTzNeTfwzln15lwK6QHTEbIQ6vlDbZ67k8Awa5aly2gE&reqid=WQMdNYuHlwZExYBl&type=CLICK&pos=3,3,-33%,Đã bán 401,aovest
3,"áo vest nam phong cách Hàn quốc siêu ngầu, trưởng thành và phóng khoáng, năng động - H60",357.500₫,https://tka.tiki.vn/pixel/pixel?data=YmBoXgYwI76OC5NJxh7KQ34m6ilB6qq8yvNSD4QO1RcRteHM86zoYfX_y1G-I0jg07HgESydATxTWtnNlED0icx3zmIHzz_QCkyoGBChP1NYVwz7rXqIbfkt6qhuXTaJLn7_ylTEpOzdn_eV2L77pP1yIYg9Rc2QHGNo_DqnBGdECJdMEXl5eHQj-diWjq1YhcYCNIpOtnOx6LcKc8LBGRFbpZ7IwS5fBlN6rP3N-MCW5-dZmqAeOp-ybmGZFQ95a_H9kZIgfWA6ERPpVN8OpdJIpJ3Z8KZwTd-PrwXP--MDdNMzjku6u314FTiN3tkUjuIiDy_hD4sHH1JQmoJf6C-ETUEWMtMD1_-EZXoOkW9q_8vux74XaxrB__9xTETjpX2HAfWjwcna-86_ezvqLmCBvYG6kQCi3pmX_eUg3ZZRMyTS9ffRGieZL-dIRC9f8gT8Ju8F5Mg2GthnhkGJCuBkRK-xBsVnhmrli9zLsZ5vmYM3Njc14mZZFhCDHRt5nXO0FxhXZwHt1h-nvYkZhj51FmkDop042dizuvLHX0zP_fyAOSnfaBdW7ED1XL-yIqnq8dtEzr05Tjp2329ZZQjpTFMcdTU5-Heiev4wH4QeZm6FPCmsl_hmGZcb-L7R3kzSjUh7keUkoyJj4pH7gUvIIjR3FsboafM9C7AaLypVKo_LTzS0jNiY816teRripdpuzuVTmRgJ-HQiPiB3kuUZGgkkpXIbG8UCbVTC0C6QUBp3AHKcho8fjSPcYOKwAgbKQIkxZcg-Ok_CzZ_f1rc-5iU5rnd71vLt5BNiRdisYBS01toSzkp3PIAkc5tB9qZg5zkyBbuvaSaNDJxw5dqrOgD7d_Wy257XZ7AywTGJEZC9kAuD7yoHjzN4GTBBHiqA5UxRwbCo8_tpqNTLB5qDdEvOlxHILmPDoMn2zqWGd_ZR50PxLFrszOQsNk6IXM7bRvKkdzf496o1WQPdsHoLO3axgO44zXOiwIkMS1i6DYfuxVx26r8B9gdSa_0V3UrcvHr1J_95GaFcdP22tR0_j9TE_ct3-P54pZ7EdPo0LxaY0qCPAnWMne9ynHwreISsrBvn-gxr9UOSNlwO8kUlhfJfgN9O&reqid=WQMdNYuHlwZExYBl&type=CLICK&pos=4,4,-35%,Đã bán 10,aovest
4,Áo khoác dù nam chống nắng mưa gió lạnh dáng dứng - DCVS103,135.000₫,https://tka.tiki.vn/pixel/pixel?data=LYakesmboCMvJuzIzIbVCbu3aXOfaWfKBbdTNwpiJN2zRr4bsUJCEuKNbG7rbEs2HQ29M-jPImZy9R6c1iOV-6CNABxw6ydAgJA_B-rkK6qkZNe7Mxqn7CS6t6kAPn6axJ8npMtBaHI6QgN11iIlIWZQ6DDJENvBhUat78_HtcMhgjZqAya1zAnJrjz4USi21TPhFGlD-gzwnXvzEuibRn4jwmKHYrOn010WR9mXEKu29klXMc5BN5KVb6mh8d15hkLbwkgt-ADaDEsUV9FhjgoM0gEDnSIqP-Q8TXBzxkwmFXzoi4uzg3vfLuaxPSrnh7R49b0CEpmMw8AMn2BakvQNzP4KoXH3YoQFgBan_1Qx9PkNOXI_XTYxFK3xFop-a-_XzoOAbKPb2H_w42X9HtDXxESV2L7p7-ZC8EP3HHFNzfmGCahlI3Wa8gAcfh1-Ps3szZWOIw96nwmeoe4omV_YhbAIG2FF5-z5iynSpcu_NOTZs50RbqaLrH2L5H9VzHX3vmUdDUQDZf4cVEp2bDWXG3-Zl31YuhAJyXxUiNtRDvfZ8c2G4mvn3shhSX8XFdfBfLih6aEK1xhWkxRo202euZh9qzyEYmfJeRryENxvLNaLjXLnm55pJaLvwdFZPgDPX2Tn4D90n5ObIIpGLogPa9Nox9PvdVCWT5c9jAEM_z5f7xwi0P2qnj7wSdZC32y3_4pVANgY6cAUHztx9QZR6Dtat2x90bu9FVkvKVQGztjoqA1M6vL0zwzemoagxrOAbeThVnLaU2sYfcTjW0EvftCQ0OL73UnVMFIxBF__3eGTPg-RSWo3QoSPZW7QHsgSgBd7KjIJg-dJjAAbRAE_EavLAkT6dJntSlb2rNNKF84ENNH3ESk9WkxjZJotzn2rzn7uOi9NoUyjLepJyi7GmUYrsJ_MINwxtPbaTF7iXNK6yNh99JneOKLkN_xcCy3zMolps-07Jjf3fkoxEUGB1cXokCXmVV_GJu3YfPPdUDWZGeiZTRMX3Jo9lOXjT-f3QeeHK9X72l1KTQY2wdScyCZKPrOq3xLX5nzExECrN4jNTN6JR8hgY15MOhJwy0aQt2_suGknscyPWg&reqid=WQMdNYuHlwZExYBl&type=CLICK&pos=5,5,-25%,Đã bán 32,aovest
5,Áo Khoác Kaki Nam Hai Lớp Simple Cao Cấp ShopN6-KK35,169.000₫,https://tiki.vn/ao-khoac-kaki-nam-hai-lop-simple-cao-cap-shopn6-kk35-p16712370.html?spid=16712385,6,-31%,Đã bán 4.0k,aovest
6,"Áo Khoác Dù Nam Phối Nón, Dù Thái Nhập Khẩu ( Tặng 1 áo khoác dù màu ngẫu nhiên ) Dokafashion Siêu Nhẹ Cao Cấp Dành Cho Đi Nắng Đi Mưa EZAK24",209.000₫,https://tiki.vn/ao-khoac-du-nam-dokafashion-sieu-nhe-cao-cap-danh-cho-di-nang-di-mua-ezdm19-p90984718.html?spid=90984728,7,-38%,Đã bán 52,aovest
7,Áo khoác dù UV mẫu mới 2024 ( Tặng 1 áo khoác kaki ) - Áo Khoác Chống Nắng đến 98% Chống Thấm Nước Có Túi Trong Kèm Túi Khóa Kéo Phong Cách Trẻ Trung,199.000₫,https://tiki.vn/ao-gio-nam-ao-khoac-nam-chong-tham-nuoc-co-tui-trong-kem-tui-khoa-keo-phong-cach-tre-trung-p71985742.html?spid=71985760,8,-33%,Đã bán 401,aovest
8,Áo khoác nam áo gió vải dù DOKA STORE cao cấp 2 lớp chống nắng tia UV và chống nước khoát phong cách Hàn Quốc - PS21,128.000₫,https://tiki.vn/ao-khoac-du-nam-chong-nang-truoc-nuoc-cao-cap-ps21-p76121693.html?spid=76121699,9,-39%,Đã bán 172,aovest
9,Áo Khoác Nam Áo Khoác Dù Nam Nữ Hai Lớp Chống Nước Chống Nắng Chống Gió Phối Nón Cao Cấp QD54 - ShopN6 (Nhiều Màu),159.000₫,https://tiki.vn/ao-khoac-nam-ao-khoac-du-nam-nu-hai-lop-chong-nuoc-chong-nang-chong-gio-phoi-non-cao-cap-qd54-shopn6-nhieu-mau-p73214429.html?spid=73214439,10,-16%,Đã bán 422,aovest
