,title,price,link_item,index,discount,sales,category
0,"Quần Jean Nam Trắng Trơn cao cấp thương hiệu Chandi, phong cách tôn dáng nam tính chất jean co dãn Mẫu mới MS25",169.000₫,https://tiki.vn/quan-jean-nam-trang-tron-cao-cap-thuong-hieu-chandi-phong-cach-ton-dang-nam-tinh-chat-jean-co-dan-mau-moi-ms25-p253236177.html?spid=253236181,1,-44%,Đã bán 1,quannam
1,"Quần jogger nam kaki dáng ôm body trẻ trung, ống bo chun năng động, không xù khi giặt máy, mặc dã ngoại, size từ 45-76kg, nhiều mà lựa chọn",85.000₫,https://tiki.vn/quan-jogger-nam-kaki-dang-om-body-tre-trung-ong-bo-chun-nang-dong-khong-xu-khi-giat-may-mac-da-ngoai-size-tu-45-76kg-nhieu-ma-lua-chon-p72302308.html?spid=105621372,2,-46%,Đã bán 6,quannam
2,Quần short nam tập gym thể thao QSHOP QS619,180.000₫,https://tiki.vn/quan-short-nam-tap-gym-the-thao-qshop-qs619-p271304426.html?spid=271304440,3,-20%,Đã bán 4,quannam
3,QUẦN TÂY NAM CO GIÃN CAO CẤP DN20010510 - đen - 31,85.000₫,https://tiki.vn/quan-tay-nam-co-gian-cao-cap-dn20010510-den-31-p46694203.html?spid=75671759,4,,,quannam
4,,,https://tiki.vn/quan-baggy-nam-nu-ong-suong-aroti-unisex-chat-vai-dep-cao-cap-co-gian-dang-au-cap-chun-mau-den-tien-mac-di-hoc-bg02-b-p208107233.html?spid=208107309,5,-37%,,quannam
5,Quần đũi phối màu nam thời trang SZone SQ502A,129.000₫,https://tiki.vn/quan-dui-phoi-mau-nam-thoi-trang-szone-sq502a-p253365337.html?spid=253365400,6,,Đã bán 1,quannam
6,Quần Jean nam hàng cao cấp kiểu rách bụi ống ôm vừa co giãn,294.000₫,https://tiki.vn/quan-jean-nam-hang-cao-cap-kieu-rach-bui-ong-om-vua-co-gian-p183491271.html?spid=183492352,7,,Đã bán 2,quannam
7,Quần nỉ lót lông nam siêu ấm chống chọi đại hàn dáng Jogger thể thao chất dày dặn co dãn tốt,210.000₫,https://tiki.vn/quan-ni-lot-long-nam-sieu-am-chong-choi-dai-han-dang-jogger-the-thao-chat-day-dan-co-dan-tot-p140522004.html?spid=151462139,8,,Đã bán 1,quannam
8,"Quần short ngủ, mặc nhà nam thun cotton QSHOP QC183",95.000₫,https://tiki.vn/quan-short-ngu-mac-nha-nam-thun-cotton-qshop-qc183-p262031031.html?spid=262031035,9,,Đã bán 2,quannam
9,,,https://tiki.vn/quan-au-suong-ong-rong-dai-cuc-phong-cach-han-quoc-quan-au-thoi-trang-hotrend-moi-nhat-p191390696.html?spid=199903830,10,,,quannam
10,"Quần jogger thể thao chất Nhung tăm, Jogger unisex nam nữ phong cách Hàn quốc JO06 - MS66",95.000₫,https://tiki.vn/quan-jogger-the-thao-chat-nhung-tam-jogger-unisex-nam-nu-phong-cach-han-quoc-jo06-ms66-p202997528.html?spid=202997540,11,,Đã bán 11,quannam
11,combo 5 quần short nam thiết kế phong cách Hàn Quốc chất liệu cotton mềm mịn thoáng mát,96.000₫,https://tiki.vn/combo-5-quan-short-nam-thiet-ke-phong-cach-han-quoc-chat-lieu-cotton-mem-min-thoang-mat-p54479047.html?spid=77963267,12,,Đã bán 2,quannam
12,,,https://tiki.vn/quan-au-nam-cong-so-dao-pho-cao-cap-co-gian-nhe-quan-tay-nam-dang-om-p58587472.html?spid=75671709,13,,,quannam
13,Quần thun dài ống suông nam bigsize (70 - 130kg) - trơn không túm (bigisze),210.000₫,https://tiki.vn/qua-n-thun-dai-ong-suong-nam-bigsize-70-130kg-tron-khong-tu-m-bigisze-p197224160.html?spid=197224353,14,,Đã bán 2,quannam
14,Quần Baggy Kaki Unisex Basic nam nữ cạp chun ống rộng phong cách Hàn Quốc,103.000₫,https://tiki.vn/quan-baggy-kaki-unisex-basic-nam-nu-cap-chun-ong-rong-phong-cach-han-quoc-p249255751.html?spid=249255791,15,,Đã bán 1,quannam
15,Combo 2 Quần shorts thể thao nam màu trắng và đen dạng sọt sport đùi chất thun lạnh 4 chiều dokafashion dùng tập gym hoặc mặc nhà DUI-KT-EZ201 - tặng 1 khẩu trang chống nắng và bụi,175.000₫,https://tiki.vn/combo-2-quan-shorts-the-thao-nam-mau-trang-va-den-dang-sot-sport-dui-chat-thun-lanh-4-chieu-dokafashion-dung-tap-gym-hoac-mac-nha-dui-kt-ez201-tang-1-khau-trang-chong-nang-va-bui-p50744775.html?spid=50744777,16,,Đã bán 16,quannam
16,Quần Jean Nam Xước Co Giãn Tốt,134.000,https://tiki.vn/quan-jean-nam-xuoc-co-gian-tot-p53989332.html?spid=69362157,17,,,quannam
17,,,https://tiki.vn/quan-ni-lot-long-nam-sieu-am-chong-choi-dai-han-p183114332.html?spid=183114391,18,,,quannam
18,"Quần short nam, thời trang, phong cách Hàn Quốc TA44",152.642₫,https://tiki.vn/quan-short-nam-thoi-trang-phong-cach-han-quoc-ta44-p52065765.html?spid=52065773,19,,Đã bán 1,quannam
19,Quần jean họa tiết thêu nổi hình con vật đặc biệt,263.100₫,https://tiki.vn/quan-jean-hoa-tiet-theu-noi-hinh-con-vat-dac-biet-p43724000.html?spid=43724008,20,,Đã bán 4,quannam
20,Quần giữ nhiệt nam hàng cao cấp chất đẹp siêu ấm áp,139.000₫,https://tiki.vn/quan-giu-nhiet-nam-hang-cao-cap-chat-dep-sieu-am-ap-p272557144.html?spid=272557148,21,,Đã bán 5,quannam
21,"Quần Đùi Nam Chất Vải Cotton Thoáng Mát,Quần Short Nam 5 Màu Form Dáng Cực Đẹp",70.000₫,https://tiki.vn/quan-dui-nam-chat-vai-cotton-thoang-mat-quan-short-nam-5-mau-form-dang-cuc-dep-p98165465.html?spid=125900405,22,,Đã bán 57,quannam
22,"Quần Jean Nam Vovesa Mẫu Mới, Dáng Ôm Trẻ Trung, Nam Tính Q4",115.000₫,https://tiki.vn/quan-jean-nam-vovesa-mau-moi-dang-om-tre-trung-nam-tinh-q4-p106700356.html?spid=106700358,23,,Đã bán 9,quannam
23,Quần tây nam hàn quốc màu ghi đậm ADINO vải rayon polyester co giãn không bai không xù dáng công sở ống đứng hơi côn QA131,359.000₫,https://tiki.vn/quan-tay-nam-han-quoc-mau-ghi-sang-dam-adino-vai-rayon-polyester-co-gian-khong-bai-khong-xu-dang-cong-so-ong-dung-hoi-con-q06-p195948130.html?spid=195948144,24,,Đã bán 3,quannam
24,"Quần Short DARE SPORT Nam, bền, đẹp, dễ phối",335.000,https://tiki.vn/quan-short-dare-sport-nam-ben-dep-de-phoi-p272255609.html?spid=272255631,25,,Đã bán 1,quannam
25,,,https://tiki.vn/quan-dui-gia-dinh-quan-short-di-bien-thun-da-cac-mem-min-mau-cam-noi-bat-sgqc-p132137295.html?spid=132140847,26,,,quannam
26,Quần kaki nam dáng suông túi mỹ chất lượng cao màu môn kaki trung niên co dáng đẹp,165.000₫,https://tiki.vn/quan-kaki-nam-dang-suong-tui-my-chat-luong-cao-mau-mon-kaki-trung-nien-co-dang-dep-p169468037.html?spid=169468041,27,,Đã bán 14,quannam
27,Quần Sọt Jean 505 Mexico,250.000₫,https://tiki.vn/quan-sot-jean-505-mexico-p270700564.html?spid=270700602,28,,Đã bán 3,quannam
28,- Quần jean nam cao cấp slimfit chuẩn dáng xuất khẩu xanh rêu,289.999₫,https://tiki.vn/quan-jean-nam-cao-cap-slimfit-chuan-dang-xuat-khau-xanh-reu-p183489895.html?spid=183490250,29,,Đã bán 2,quannam
29,"Quần Jean Nam trắng phối rách gối cao cấp thương hiệu Chandi, phong cách tôn dáng nam tính chất jean co dãn Mẫu mới MS07",169.000,https://tiki.vn/quan-jean-nam-trang-phoi-rach-goi-cao-cap-thuong-hieu-chandi-phong-cach-ton-dang-nam-tinh-chat-jean-co-dan-mau-moi-ms07-p253236844.html?spid=253236856,30,,Đã bán 1,quannam
30,,,https://tiki.vn/qua-n-shot-nam-winfa-ma-u-xanh-p15310314.html?spid=15310322,31,,,quannam
31,Quần jean nam màu xanh rách gối phong cách,153.000₫,https://tiki.vn/quan-jean-nam-mau-xanh-rach-goi-phong-cach-p198886189.html?spid=198886409,32,,Đã bán 1,quannam
32,Quần Dài Nam Chất Đũi Mềm Mịn Hàn Quốc DUICAIDEN50 (Đũi Đen Cài),120.000₫,https://tiki.vn/quan-dai-nam-chat-dui-mem-min-han-quoc-duicaiden50-dui-den-cai-p65863522.html?spid=65863530,33,,Đã bán 19,quannam
33,Quần jogger nam phối dây kéo Phúc An 1068 màu,129.000₫,https://tiki.vn/quan-jogger-nam-phoi-day-keo-phuc-an-1068-p46698977.html?spid=46698985,34,,Đã bán 84,quannam
34,"Quần short nam Active ONOFF co giãn, đàn hồi tốt - 18BS22S098",249.000,https://tiki.vn/quan-short-nam-active-onoff-co-gian-dan-hoi-tot-18bs22s098-p203887859.html?spid=203887885,35,,Đã bán 1,quannam
35,,,https://tiki.vn/quan-jogger-ni-nam-nu-thoi-trang-thu-dong-khong-bi-xu-khi-giat-may-giat-chat-ni-day-dan-giu-nhiet-tot-dang-om-body-bo-ong-chan-tre-trung-thoai-mai-p70654842.html?spid=78023040,36,,,quannam
36,Quần Jogger KaKi Nam Co Giãn 4 Chiều Kiểu Dáng Thể Thao M01,49.000₫,https://tiki.vn/quan-jogger-kaki-nam-co-gian-4-chieu-kieu-dang-the-thao-m02-p6879031.html?spid=205363394,37,,,quannam
37,Quần Nỉ Nam Thu Đông Cho Bố,60.000₫,https://tiki.vn/quan-ni-nam-thu-dong-cho-bo-quan-ong-suong-nam-p128523697.html?spid=152104521,38,,Đã bán 5,quannam
38,Quần đùi nam xuất khẩu chất kate cotton thương hiệu Fezzio chính hãng,69.000₫,https://tiki.vn/quan-short-kate-spandex-fezzio-chinh-hang-fz-05-neo-p110947930.html?spid=177727330,39,,Đã bán 13,quannam
39,Quần short jean nam co dãn kiểu dán trẻ trung đơn giản thêu họa tiết Julido thời trang hàn quốc THU12,139.000,https://tiki.vn/quan-short-jean-nam-co-dan-kieu-dan-tre-trung-don-gian-theu-hoa-tiet-julido-thoi-trang-han-quoc-thu12-p58660993.html?spid=58661001,40,,,quannam
0,"Quần Jean Nam Co Dãn thương hiệu Julido Store, Quần Bò Nam xám rách mẫu mới Q64",169.000₫,https://tiki.vn/quan-jean-nam-co-dan-thuong-hieu-julido-store-quan-bo-nam-xam-rach-mau-moi-2021-q64-p162750971.html?spid=162750981,1,-43%,Đã bán 6,quannam
1,Quần Jean Nam Đẹp ️️ Quần Bò Nam Rách Gối Chất Liệu Denim Cao Cấp Thời Trang Chuẩn Hàng Shop Tô Tồ Shop -QJN52,199.000₫,https://tiki.vn/quan-jean-nam-dep-freeship-quan-bo-nam-rach-goi-chat-lieu-denim-cao-cap-thoi-trang-chuan-hang-shop-to-to-shop-qjn52-p98623892.html?spid=109181519,2,,Đã bán 22,quannam
2,Quần Kaki Nam Đẹp Dáng Hàn Lưng Thun Tiện Dụng Form Slim Fit Cực Đẹp QK045,107.000₫,https://tiki.vn/quan-kaki-nam-dep-dang-han-lung-thun-tien-dung-form-slim-fit-cuc-dep-qk045-p111990270.html?spid=208683378,3,-50%,Đã bán 18,quannam
3,Quần jean nam ống suông Bigsize QN5011,275.000,https://tiki.vn/quan-jean-nam-ong-suong-bigsize-qn5011-p125835913.html?spid=125837917,4,-50%,,quannam
4,,,https://tiki.vn/quan-jogger-ni-nam-1-soc-jg02-p46640497.html?spid=76748282,5,-53%,,quannam
5,Quần jogger thể thao nam nữ ống suông,77.000₫,https://tiki.vn/quan-jogger-the-thao-nam-nu-ong-suong-p184466866.html?spid=210154684,6,-20%,Đã bán 9,quannam
6,"Quần dài tập gym nam DO GYM SHOP logo thêu, thun co giãn 4 chiều thoáng mát",179.000₫,https://tiki.vn/quan-dai-tap-gym-nam-do-gym-shop-logo-theu-thun-co-gian-4-chieu-thoang-mat-p262051471.html?spid=264597809,7,,Đã bán 5,quannam
7,Quần Ống Suông Nam Nữ in Hình Phong Cách Nhật Bản,43.000₫,https://tiki.vn/quan-ong-suong-nam-nu-in-hinh-phong-cach-nhat-ban-p249256150.html?spid=249256294,8,,Đã bán 1,quannam
8,Quần dài thể thao nam Jogger 3 sọc lửng ống bo trẻ trung năng động Micado,89.000₫,https://tiki.vn/quan-dai-the-thao-nam-jogger-3-soc-lung-ong-bo-tre-trung-nang-dong-micado-p114194494.html?spid=114194498,9,-6%,,quannam
9,,,https://tiki.vn/quan-bo-nam-thoi-trang-cao-cap-chuan-hang-shop-qjntt-ma-20-p98626122.html?spid=111295993,10,,,quannam
10,Quần Jean Nam Đen Xước Thời Trang DENXUOC99 (Đen Xước),134.000₫,https://tiki.vn/quan-jean-nam-den-xuoc-thoi-trang-denxuoc99-den-xuoc-p48059879.html?spid=70627462,11,,Đã bán 16,quannam
11,"Quần jogger Thể thao, Gym Nam trơn, sọc chất gió dù mềm mịn, thoải mái, co dãn tốt",80.000₫,https://tiki.vn/quan-jogger-the-thao-gym-nam-tron-soc-chat-gio-du-mem-min-thoai-mai-co-dan-tot-p82513963.html?spid=126960160,12,-23%,,quannam
12,,,https://tiki.vn/quan-jean-nam-bigsize-co-dan-quan-rin-dai-mau-xanh-den-chat-dep-hang-cao-cap-p177712311.html?spid=177712319,13,-13%,,quannam
13,Quần thể thao nam kaki UNIFUN mã TT33.0-R Quần jogger nam dài trơn túi hộp bó ống Hàn Quốc mùa hè đẹp,220.000₫,https://tiki.vn/quan-the-thao-nam-kaki-unifun-ma-tt33-0-r-quan-jogger-nam-dai-tron-tui-hop-bo-ong-han-quoc-mua-he-dep-p257554943.html?spid=262795165,14,,Đã bán 1,quannam
14,"Quần Short Nam Lưng Thun Co Dãn, Chất Kaki In Hình Họa Tiết Thời Trang Cao Cấp NamMinh",109.000₫,https://tiki.vn/quan-short-nam-lung-thun-co-dan-chat-kaki-in-hinh-hoa-tiet-thoi-trang-cao-cap-namminh-p73675246.html?spid=73675294,15,,Đã bán 38,quannam
15,Quần Jogger Line Pant Dài Phối Sọc Có Dây Rút Unisex - Quần Thun Dây Rút Dáng Rộng - MM,96.000₫,https://tiki.vn/quan-jogger-line-pant-dai-phoi-soc-co-day-rut-unisex-quan-thun-day-rut-dang-rong-mm-p107902419.html?spid=163566594,16,,Đã bán 1,quannam
16,"quần thể thao nam, quần 3 sọc ống suông, chất liệu thoáng mát",79.000₫,https://tiki.vn/quan-the-thao-nam-quan-3-soc-ong-suong-chat-lieu-thoang-mat-p126689876.html?spid=126689880,17,,Đã bán 1,quannam
17,,,https://tiki.vn/quan-short-jean-q417-muidoi-p31267238.html?spid=31267269,18,,,quannam
18,"Quần Short Jean cao cấp co dãn tốt Thương Hiệu Chandi, phong cách hàn quốc mẫu mới nhất MR8010",150.000₫,https://tiki.vn/quan-short-jean-cao-cap-co-dan-tot-thuong-hieu-chandi-phong-cach-han-quoc-mau-moi-nhat-2021-mr8010-p79007628.html?spid=79007630,19,,Đã bán 79,quannam
19,Quần short nam đi biển màu trơn sang trọng QSHOP QS618,200.000₫,https://tiki.vn/quan-short-nam-di-bien-mau-tron-sanh-dieu-qshop-qs618-p270074582.html?spid=270074586,20,,Đã bán 1,quannam
20,Quần thể thao nam TSIMPLE Q000512,139.000₫,https://tiki.vn/quan-the-thao-nam-tsimple-q000512-p207767009.html?spid=207767013,21,,Đã bán 28,quannam
21,Quần Ống Rộng Quần Jeans Baggy Quần Jean Nam Quần Bò Ống Đứng Style 2021,59.000₫,https://tiki.vn/quan-ong-rong-quan-jeans-baggy-quan-jean-nam-quan-bo-ong-dung-style-2021-p125996824.html?spid=205368696,22,,Đã bán 1,quannam
22,"Quần Short Nam Kaki Vải Mềm Mịn Lưng Thun Đai Quần Có Dây Chun Kéo, Dễ Dàng Điều Chỉnh Phù Hợp Co Giãn Cao Cấp DKFQKN26",70.000₫,https://tiki.vn/quan-short-nam-kaki-vai-mem-min-lung-thun-dai-quan-co-day-chun-keo-de-dang-dieu-chinh-phu-hop-co-gian-cao-cap-dkfqkn26-p247446060.html?spid=249591451,23,,Đã bán 53,quannam
23,Quần tây nam không ply ống ôm xám trắng Khatoco Q1M578S0-CNGI220-2411-0,462.400₫,https://tiki.vn/quan-tay-nam-khong-ply-ong-om-xam-trang-khatoco-q1m578s0-cngi220-2411-0-p248688375.html?spid=248688381,24,,Đã bán 1,quannam
24,Quần tây nam không ply ống vàng xám ôm Khatoco Q1M578S0-CNVA221-2411-0,462.400,https://tiki.vn/quan-tay-nam-khong-ply-ong-vang-xam-om-khatoco-q1m578s0-cnva221-2411-0-p248688230.html?spid=248688240,25,,Đã bán 3,quannam
