title,price,link_item,discount,sales,item_list,category,revenue
Áo hoodie nam nữ form rộng Unisex một màu in hoạt hình cá tính Hàn Quốc – FORMEN SHOP – FMGV034,179000,https://tka.tiki.vn/pixel/pixel?data=z5_Hmytv12ng8OQBERsv8dxb00s_y4badNP2iYo3qgb1CsAFrQmFed1I6ed6sfazbfezZGKlRZlRx0WtURE1qG5KBLsHCvBW1JtWNc6XIVH_geSAkq_QVT41AU0DZ3d7CM238PKgLqCtBYAB-iM2Rtz-Wn_iQkAY4K1qy29OfJCdOVE1wxysbseMQQwmzaAA0d9xwTCrFmOVqPqfHJsSD0VLWMzysyAq4TIDEdj3Hl__sWVpX2Fg1EgMw3Sw_uewD59JgtK4f13CnfA6zH-MJLfHIYuzPThHYbH-wZj5FpW_53d7Qk1hFcNcTaCsHRhCrOcosKOFWGUV50U3OmzVScU-5pgQ7EuQ6bfgQDzrVsGgO_N_5HKSKGfy_fLQQFo8iX3IWW4pZaKT6zWuQcb62aJzU2YD4hkdGUBkHDd3MKhvwPy_YSsmYUR3Legtr8m_33044UM2DmlaKTJkETmRDz6zW9OWo0voPyumsE7LS2tFL-fXMN5OeaSh8Z0nbG9TaTl4c_rq81rVq9bwbNgQ80tFlgnDbv3c6iImNsqgRPWGZOmEszS4nvrYvbSl0cZ6FSTF0SwO51s93UqZHMIOOY_ist4oZa-4qbA2kh6IgrA4Ab3YCB0xxNi3oTXPqokz3CXKZ3kVpiBiviFam-Oj3yrTZEzdD43uLWz3i4T9kvs78TZDZPVlRwAqg6WKPqFJx_nOhpc19AoHnJtv4-zdLiZUb-itzF8ZFEry_BeG2JGzzAdjCSLv9MGE3ToKBVgmuU9b4XCNLamev1bA1LnTR2bms3dkn4ppP85ZwYkdz_TX5EcTfpSf0op1rvksqvoxbQUvTrwSASGDE-pLF-tR5-PkNeVLewXSr_u_BBy1ywXdwsre9PEScw_ZwkDWXNb3gW5Z0Ot6dC9A1VVLhrEWoXNfwx5sTTr1PHYd5hrB5cFiNekO2bciEaSvHYu92llt2Ec8ePIwa-OfVxLra5uzyAAuPT5JljAjtuv2gehUm-bCl4ofpEnDTj37ujQ-Af0L_GpJkeBXCJrR1BENQ9ccXjuh2TZIcqt4gZGD38RDw5-P8GU0x2bJRwDVWa02j85dbxASLzJbEQZgEj-F&reqid=CMSE183WOQzKxP7m&type=CLICK&pos=1,-10%,923.0,aohoodie,thoitrangnam,165217000.0
Áo hoodie nam nữ form rộng Unisex một màu in hoạt hình cá tính Hàn Quốc – FORMEN SHOP – FMGV034,127000,https://tiki.vn/ao-hoodie-nam-nu-form-rong-unisex-mot-mau-in-hoat-hinh-ca-tinh-han-quoc-formen-shop-fmgv034-p71909603.html?spid=71909607,-36%,923.0,aohoodie,thoitrangnam,117221000.0
"Áo hoodie nỉ bông unisex Homies liền mũ có túi in hình UNFL, Áo hoodie unisex nam nữ nỉ Unfl Studio video thật tại Shop ,Áo nỉ bông ulzzang unisex nam nữ siêu đẹp, Áo khoác Nỉ Có Mũ Túi Bụng Phong Cách Hàn Quốc",100000,https://tiki.vn/ao-hoodie-ni-bong-unisex-homies-lien-mu-co-tui-in-hinh-unfl-ao-hoodie-unisex-nam-nu-ni-unfl-studio-video-that-tai-shop-ao-ni-bong-ulzzang-unisex-nam-nu-sieu-dep-ao-khoac-ni-co-mu-tui-bung-phong-cach-han-quoc-p146265626.html?spid=146265628,-30%,143.0,aohoodie,thoitrangnam,14300000.0
"Áo hoodie, áo sweater thời trang unisex, phong cách năng động, stye hàn quốc - FORMEN SHOP - GV",190000,https://tiki.vn/ao-hoodie-ao-sweater-thoi-trang-unisex-phong-cach-nang-dong-stye-han-quoc-formen-shop-gv-p207343688.html?spid=207343698,-30%,10.0,aohoodie,thoitrangnam,1900000.0
"Áo hoodie nam nữ form rộng siêu xinh , Áo khoác nam nữ nỉ có mũ phong cách",110000,https://tiki.vn/ao-hoodie-nam-nu-form-rong-sieu-xinh-ao-khoac-nam-nu-ni-co-mu-phong-cach-p141309645.html?spid=148697919,-30%,23.0,aohoodie,thoitrangnam,2530000.0
Áo khoác hoodie nam nữ vải nỉ xịn quảng châu mẫu mới 2021 Phuongnamshop20 nj20,115000,https://tiki.vn/ao-khoac-hoodie-nam-nu-vai-ni-xin-quang-chau-mau-moi-2021-phuongnamshop20-nj20-p165995243.html?spid=270813053,-30%,2.0,aohoodie,thoitrangnam,230000.0
Áo mũ Hoodie Unisex MonsterX Gấu X form rộng 5 màu nỉ bông cặp đôi nam nữ Oversize Ulzzang thu đông,105000,https://tiki.vn/ao-mu-hoodie-unisex-monsterx-gau-x-form-rong-5-mau-ni-bong-cap-doi-nam-nu-oversize-ulzzang-thu-dong-p137947751.html?spid=242841156,,3.0,aohoodie,thoitrangnam,315000.0
ÁO KHOÁC NỈ HOODIE NAM NỮ,95000,https://tiki.vn/ao-khoac-ni-hoodie-nam-nu-p131238555.html?spid=270143686,,1.0,aohoodie,thoitrangnam,95000.0
"Áo nỉ nam tuổi teen BIGFOX - MISS MEOW thu đông, áo sweater nam dài tay hình vẽ lên tường từ 39-51kg",155000,https://tiki.vn/ao-ni-nam-tuoi-teen-bigfox-miss-meow-thu-dong-ao-sweater-nam-dai-tay-hinh-ve-len-tuong-tu-39-51kg-p124239921.html?spid=124239925,,2.0,aohoodie,thoitrangnam,310000.0
"Áo hoodie Fafic big, Áo khoác hoodie form rộng nam nữ logo local brand unisex 100% premium cotton có mũ 2 lớp dày dặn ulzzang phong cách Hàn Quốc",140000,https://tiki.vn/ao-hoodie-fafic-big-ao-khoac-hoodie-form-rong-nam-nu-logo-local-brand-unisex-100-premium-cotton-co-mu-2-lop-day-dan-ulzzang-phong-cach-han-quoc-p272161921.html?spid=272161929,,2.0,aohoodie,thoitrangnam,280000.0
