,title,price,link_item,index,discount,sales,category
0,Điện thoại Samsung Galaxy Z Flip 4 (8GB/256GB),10.990.000₫,https://tka.tiki.vn/pixel/pixel?data=gv-aookF_K1xYBZytLEpYznkSMkThafhxq-rl-RvbBoj1to5RZhKLyRKMjUC5EklrTupnt1PN_1yNSK1ZppOrq1C-PqnQiwsX6H4jaf4cOd4LJZ1spDhfa2cL6phpnsQSY78Z-qIQFYQ6XIB04N6kCLKAgPsa8DfgAddcZvLWr1uIE6DbakMBMDcbERoKHOCvJTQ1EJUHVwsTcURiziSHB2_fu_ICHEB35gUJU3SylbF_My-XX5fNwCht_EFbY43Uwc_PBSopsUMFwDzs-qbwm6ouRz_77PRSwgWi-7r_T3CVWFPkp66YgTIYu56mY39EkL9JUd4FOTu1tz03OWgVb_9jsEgkptPz0kdyuHLF_DwMfCeG9jH5xR0I3pjORJz5dBb0w8jX_sawcnAYRt3NciXk7Zzjjy3qnAV7lPLPNh11xhM0YHtOA7zDl_5HPGhP2EgnYTnZ3WWq4l0wWgw5MO1-OVVqyrDre3gJGoZGErmdafOc-qMsCco768g_Zy72m4JCFCzSdJnY2VX3yk5v208-AXqnDfLImEMOM735VVKpUeYDgM_0PsqpwwCz_Jf74xtLcnulTq0ITx4W_JwGr17SQ0qrM4jCZlDiSWiJf5f4nMHmBc5KZ7WVqdwu8hqvxvBM8BYou9VDMuzGIukuQ1vcyecpMbrFSsaNkznjX8AWoQbwzokt_mxJuzesdLLJO1HG12LqXDLp_78sHw-nezT3VLCFZCyY9Cehmoq0uVN8lseKTfUrbHoDtwUXVjhmzFX-tCft-l3kj9LxqnHgSl_q-4cbjnLyjByEeZOxO8pIWJUbdxo09kUq0H82Yln_K1zknMfh2ks0gFfVWe5qUcjtIq3cvMdd7DLeIElgjp3ElfK-k3F97b89hEwmwyCNv_Gq3uY92uMXXGUVrfi2jqwoC9umVAQ5p2gvJEREgFNgunYYhY3kCUJYgWEN6lD2IkmWn1icR8r_Dcf2T6s5TY24ZwCK4vBoloQn4orRsZWVYQJaWiz3fSbl3WwhbyIKeKuievijUqHxn4R2XLpCPN3Na5D1Iw&reqid=0fjtMHg8jrO8d64C&type=CLICK&pos=1,1,-58%,Đã bán 100,smartphone
1,Điện Thoại Oppo A57 4GB/128GB - Hàng Chính Hãng,3.350.000₫,https://tiki.vn/dien-thoai-oppo-a57-4gb-128gb-hang-chinh-hang-p205750556.html?spid=263117365,2,-33%,Đã bán 5k+,smartphone
2,Điện Thoại Oppo A17k (3GB/64GB),2.390.000₫,https://tiki.vn/dien-thoai-oppo-a17k-3gb-64gb-hang-chinh-hang-p203853390.html?spid=203853394,3,-27%,Đã bán 5k+,smartphone
3,Điện thoại Xiaomi Redmi 9A (2GB/32GB),1.790.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-hang-chinh-hang-p57809866.html?spid=196161253,4,-28%,Đã bán 5k+,smartphone
4,iPhone 15 Pro Max,31.990.000₫,https://tiki.vn/apple-iphone-15-pro-max-p271973414.html?spid=271973470,5,-4%,Đã bán 726,smartphone
5,Apple iPhone 13,15.650.000₫,https://tiki.vn/apple-iphone-13-hang-chinh-hang-p184059211.html?spid=123547399,6,-37%,Đã bán 5k+,smartphone
6,iPhone 15 Pro 128GB Titan Tự Nhiên,26.990.000₫,https://tiki.vn/apple-iphone-15-pro-p271972435.html?spid=271972439,7,-4%,Đã bán 259,smartphone
7,Điện Thoại Samsung Galaxy S20 FE (8GB/256GB) Xanh Thanh Mát - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng,7.090.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s20-fe-8gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p175845367.html?spid=175845371,8,-29%,Đã bán 699,smartphone
8,Điện Thoại Oppo Reno8 5G (8GB/256GB),6.290.000₫,https://tiki.vn/dien-thoai-oppo-reno8-5g-8gb-256gb-hang-chinh-hang-p194487223.html?spid=194487227,9,-37%,Đã bán 275,smartphone
9,Điện Thoại Nokia C30 (2GB/32GB) - Hàng Chính Hãng,1.590.000₫,https://tiki.vn/dien-thoai-nokia-c30-2gb-32gb-hang-chinh-hang-p120295859.html?spid=120295861,10,-20%,Đã bán 806,smartphone
